Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max
SH6-30.vsi - 20x,e3142cc2-c9c7-40fd-bad9-6bd947d516bc,FOS,FOS,BTAN,Polygon,35704.8,5587,0.3604,,,
SH6-30.vsi - 20x,b60d0e96-6725-460a-949c-eedec49e7eec,FOS,FOS,BTAN,Polygon,35716.3,5592.9,0.3366,,,
SH6-30.vsi - 20x,4ceab25f-1073-4e6a-bc2a-b7b82dceca44,FOS,FOS,BTAN,Polygon,35718.5,5611.5,0.3502,,,
SH6-30.vsi - 20x,fb0a5dfc-3eb3-459d-b117-c8208ec6ef4f,FOS,FOS,BTAN,Polygon,35766.9,5634.2,0.3299,,,
SH6-30.vsi - 20x,63e9de41-cbe8-4363-8b57-8c77c1676c7e,FOS,FOS,BTAN,Polygon,35736.1,5654.8,0.3306,,,
SH6-30.vsi - 20x,1506618f-2594-41b9-83c0-62a817d82a72,FOS,FOS,ARC,Polygon,35580.7,4957.6,0.357,,,
SH6-30.vsi - 20x,a5e8974f-3238-4e71-b26b-87ffa2352b29,FOS,FOS,ARC,Polygon,35572.8,4958.4,0.334,,,
SH6-30.vsi - 20x,bef0fcd5-1119-4253-b9ec-b1f18197404f,FOS,FOS,ARC,Polygon,35585.9,4962.2,0.3274,,,
SH6-30.vsi - 20x,673d3e5d-c7da-48a0-940c-83370601d814,FOS,FOS,ARC,Polygon,35581.3,4976.4,0.3481,,,
SH6-30.vsi - 20x,988d3323-cdab-47d4-9935-374042f0e343,FOS,FOS,ARC,Polygon,35678.4,5031.8,0.3327,,,
SH6-30.vsi - 20x,52c97ae6-a37d-4510-976d-325e41d054aa,FOS,FOS,ARC,Polygon,35884.8,5078.1,0.4094,,,
SH6-30.vsi - 20x,6247a5d7-20e9-4a28-81e7-9f01c304352d,FOS,FOS,ARC,Polygon,35629.2,5090.8,0.337,,,
SH6-30.vsi - 20x,a25a8605-a018-4cbd-ba8f-c274692e54b3,FOS,FOS,ARC,Polygon,35855.1,5142.9,0.3415,,,
SH6-30.vsi - 20x,fbb0f3df-ba37-4026-9db3-04e3c7a1cbb9,FOS,FOS,ARC,Polygon,35783.6,5151.7,0.37,,,
SH6-30.vsi - 20x,01e43d23-e8a3-48e5-9a26-1e801d75d410,FOS,FOS,ARC,Polygon,35733.2,5165.6,0.3521,,,
SH6-30.vsi - 20x,b87a8958-a789-4ccd-86b4-5e7317568a10,FOS,FOS,ARC,Polygon,35979.7,5259.7,0.3324,,,
SH6-30.vsi - 20x,02c6805a-585f-490b-96de-d4ae762d1878,FOS,FOS,ARC,Polygon,35870.2,5272.2,0.3582,,,
SH6-30.vsi - 20x,b3a24b27-c18d-4fad-9c82-0469ebe81993,FOS,FOS,ARC,Polygon,35720,5299.8,0.4215,,,
SH6-30.vsi - 20x,8eaba46c-b6c8-43c2-8eaa-f828ada395c1,FOS,FOS,ARC,Polygon,35884.1,5319.1,0.3322,,,
SH6-30.vsi - 20x,49cb112c-6f63-4c4f-aade-4322d9766fe8,FOS,FOS,ARC,Polygon,35929.2,5334.5,0.5646,,,
SH6-30.vsi - 20x,0e7c43ca-ae7f-4303-9d46-729e7fd1113a,FOS,FOS,ARC,Polygon,35747.6,5357.6,0.5357,,,
SH6-30.vsi - 20x,e1b94d80-7706-428a-8d31-a65c963812f1,FOS,FOS,ARC,Polygon,35867.5,5572.1,0.3229,,,
SH6-30.vsi - 20x,a4086b6a-c867-437c-ac1b-404a56884e9f,FOS,FOS,ARC,Polygon,35977.5,5587.4,0.3618,,,
SH6-30.vsi - 20x,62fe28a8-9408-48b3-8341-81a179d93a21,FOS,FOS,ARC,Polygon,35901.4,5659.3,0.3919,,,
SH6-30.vsi - 20x,68b9a7b8-ee6a-493d-b274-24db4eafcff6,FOS,FOS,ARC,Polygon,35986.9,5695.2,0.3288,,,
SH6-30.vsi - 20x,e52b897d-5821-4692-8f4d-704e406722cb,FOS,FOS,ARC,Polygon,35773.2,5719.6,0.3302,,,
SH6-30.vsi - 20x,b4d4a986-e9cc-45cc-9816-304bdba811c7,FOS,FOS,ARC,Polygon,35904.3,5746.6,0.334,,,
SH6-30.vsi - 20x,4a30b0d0-4b8b-4130-82e0-fa74a34011f1,FOS,FOS,ARC,Polygon,35900.6,5799.8,0.3325,,,
SH6-30.vsi - 20x,3543dbe1-8933-4768-a5fd-42f5e2dba410,FOS,FOS,ARC,Polygon,35783.1,5874.2,0.4127,,,
SH6-30.vsi - 20x,f4ed1844-e2b2-40a9-bc43-c23ad05188da,FOS,FOS,ARC,Polygon,35780.9,5936.6,0.3345,,,
SH6-30.vsi - 20x,302c2b52-17b3-49c5-899f-4b2dff687b88,FOS,FOS,VMH,Polygon,35931.4,4716.3,0.3463,,,
SH6-30.vsi - 20x,7980cbd9-5798-4b8f-8ecd-00eb32cbeed7,FOS,FOS,VMH,Polygon,35919.9,4762.8,0.317,,,
SH6-30.vsi - 20x,44ad6e3c-8c6e-442c-a3bf-d81da4bbba31,FOS,FOS,VMH,Polygon,35839.3,4972.6,0.341,,,
SH6-30.vsi - 20x,6b50a8f6-e642-4faa-b9d5-5fc7a825669b,FOS,FOS,VMH,Geometry,36222.9,5046.2,0.3709,,,
SH6-30.vsi - 20x,029a7859-e08c-4394-aaea-4d682cf0e921,FOS,FOS,VMH,Polygon,36277.5,5057.2,0.3491,,,
SH6-30.vsi - 20x,5c3aee70-3bfc-41d0-be69-98682ec337d5,FOS,FOS,VMH,Polygon,36306.9,5064.7,0.3733,,,
SH6-30.vsi - 20x,91acbee4-dd1c-43f3-9a22-934302d697c4,FOS,FOS,VMH,Polygon,36238.8,5076.2,0.3271,,,
SH6-30.vsi - 20x,60fdb900-11a1-4eb1-ac46-65b1a9304042,FOS,FOS,VMH,Polygon,36210.4,5083.8,0.35,,,
SH6-30.vsi - 20x,a86427d8-35a1-4856-8dcc-6675218740cf,FOS,FOS,VMH,Polygon,36197.8,5088.5,0.3529,,,
SH6-30.vsi - 20x,0f38af66-22be-4c46-aeb2-24289c0992a2,FOS,FOS,VMH,Polygon,36291.7,5091.6,0.3389,,,
SH6-30.vsi - 20x,41da69d8-0e8d-4b02-a20d-86b3641f7ce2,FOS,FOS,VMH,Polygon,36304.5,5094.7,0.3632,,,
SH6-30.vsi - 20x,6a3d825b-f4ec-4aa5-abcc-a064ec2b106e,FOS,FOS,VMH,Polygon,36215.7,5120.3,0.3516,,,
SH6-30.vsi - 20x,e22b08eb-8b88-4957-bea6-15c6fa02e265,FOS,FOS,VMH,Polygon,36260.4,5121.9,0.3464,,,
SH6-30.vsi - 20x,8293085d-5c7e-471d-a6b9-fbfbfe15767e,FOS,FOS,VMH,Polygon,36192.8,5139.9,0.3419,,,
SH6-30.vsi - 20x,14cbb446-464e-4874-8f16-fe87b14c1f34,FOS,FOS,VMH,Polygon,36294.9,5153.1,0.3479,,,
SH6-30.vsi - 20x,32a2d73c-44f9-4ddf-a7e0-23856b0ed7a5,FOS,FOS,VMH,Polygon,36236.8,5164.2,0.3771,,,
SH6-30.vsi - 20x,b4be3251-1b78-4e1c-9400-e1556af9ce5a,FOS,FOS,VMH,Polygon,36271.6,5212.6,0.3305,,,
SH6-30.vsi - 20x,cc99a717-6ef9-438e-87c8-67ff1d14d103,FOS,FOS,VMH,Polygon,36260.8,5219.1,0.3424,,,
SH6-30.vsi - 20x,b92a3a68-b997-4e56-93d9-9dcfe14433b3,FOS,FOS,VMH,Polygon,36224,5239.8,0.3435,,,
SH6-30.vsi - 20x,9cb6ae7f-92e4-4146-837a-7eff5e356d8e,FOS,FOS,VMH,Polygon,36232,5307.4,0.3442,,,
SH6-30.vsi - 20x,9560a5b6-d500-4f1b-bb03-8595c42c68f4,FOS,FOS,VMH,Polygon,36247,5311.8,0.3376,,,
SH6-30.vsi - 20x,0910f8e5-df19-4b36-b77b-38731d0c000e,FOS,FOS,VMH,Polygon,36117,5576.9,0.3735,,,
SH6-30.vsi - 20x,1571f534-85a4-44e4-95c0-8637b49b74cd,FOS,FOS,VMH,Polygon,36316,5727.7,0.3451,,,
SH6-30.vsi - 20x,84dfdbeb-3ea7-40f7-9e4c-12acdf9b39c4,FOS,FOS,VMH,Polygon,36135.3,6074.8,0.3342,,,
SH6-30.vsi - 20x,242d84cd-a743-4284-93c0-d6cab1705210,FOS,FOS,VMH,Polygon,36034.2,6134.6,0.3444,,,
SH6-30.vsi - 20x,ec72b95f-b1ce-4d11-8ec4-c11bee16fb98,FOS,FOS,DMH,Polygon,36390.6,4844.9,0.3436,,,
SH6-30.vsi - 20x,e5c0645f-a906-4030-ae56-aefe24996933,FOS,FOS,DMH,Polygon,36467.2,4987.9,0.3279,,,
SH6-30.vsi - 20x,2d7621ea-6ad4-4754-9e13-efc78cca8c51,FOS,FOS,DMH,Polygon,36629.8,5013,0.4011,,,
SH6-30.vsi - 20x,7698e0d8-4474-4381-82b9-2e53a562b90f,FOS,FOS,DMH,Polygon,36521.9,5051,0.3482,,,
SH6-30.vsi - 20x,af35500b-e24a-4884-b90c-51ffe36790b7,FOS,FOS,DMH,Polygon,36502.4,5076.2,0.3447,,,
SH6-30.vsi - 20x,b47e7482-7b58-4f47-8014-26112af417f6,FOS,FOS,DMH,Polygon,36531.6,5119.3,0.3379,,,
SH6-30.vsi - 20x,e90467a2-1ef1-495b-8d8c-28b73acafc7a,FOS,FOS,DMH,Polygon,36728.7,5131.9,0.3398,,,
SH6-30.vsi - 20x,6f559897-24c5-4fe4-908c-16c048687111,FOS,FOS,DMH,Polygon,36557.8,5136.4,0.3918,,,
SH6-30.vsi - 20x,8ce98235-392d-4bc2-924e-9b9c8b3fcb56,FOS,FOS,DMH,Polygon,36653.1,5152.8,0.3703,,,
SH6-30.vsi - 20x,8bed6a8a-37b3-4b60-8cf5-6f6e07c8d897,FOS,FOS,DMH,Polygon,36538.3,5181.2,0.3312,,,
SH6-30.vsi - 20x,55d0e9e0-40c2-41d6-a9d2-e2bc2cbbdc42,FOS,FOS,DMH,Polygon,36379.1,5217.9,0.383,,,
SH6-30.vsi - 20x,b02a8273-e982-41a2-8722-9134b04861c8,FOS,FOS,DMH,Polygon,36483,5231.7,0.3288,,,
SH6-30.vsi - 20x,f539b06a-fdcf-4efd-b9c9-44bd21a526cf,FOS,FOS,DMH,Polygon,36429.1,5233.2,0.3326,,,
SH6-30.vsi - 20x,52a892e1-99e0-496c-a0df-a31b64f4e052,FOS,FOS,DMH,Polygon,36412.2,5246.6,0.322,,,
SH6-30.vsi - 20x,3282241c-841b-4dd2-9722-0ca34f7fe11a,FOS,FOS,DMH,Polygon,36370.8,5259.1,0.3436,,,
SH6-30.vsi - 20x,7ad6bf25-8994-40b6-a5d7-d6ced997f66e,FOS,FOS,DMH,Polygon,36654,5286.8,0.3854,,,
SH6-30.vsi - 20x,6cc2cc89-324e-43a1-8f02-ae9dfe55d32e,FOS,FOS,DMH,Polygon,36460.3,5294.9,0.3969,,,
SH6-30.vsi - 20x,861c2107-ad4d-4f10-a810-a93199f4fca9,FOS,FOS,DMH,Polygon,36430.9,5396.3,0.3763,,,
SH6-30.vsi - 20x,5ebbb746-026a-497b-8dde-f136433f3a4d,FOS,FOS,DMH,Polygon,36580.9,5403.4,0.3906,,,
SH6-30.vsi - 20x,db9130f9-d2a4-4eaf-8abc-98672b72997e,FOS,FOS,DMH,Polygon,36480.2,5405.7,0.3755,,,
SH6-30.vsi - 20x,f03cae51-36a0-4938-a310-4b5431583c07,FOS,FOS,DMH,Polygon,36546.6,5420.4,0.4165,,,
SH6-30.vsi - 20x,16da5355-2e69-4f10-9e48-ccee2b836629,FOS,FOS,DMH,Polygon,36543.6,5434.5,0.3369,,,
SH6-30.vsi - 20x,5bab8552-aec8-4273-b916-fa813406dfec,FOS,FOS,DMH,Polygon,36596.6,5467.6,0.3649,,,
SH6-30.vsi - 20x,5ef469bd-973b-4d4c-a726-e669d5e05fc7,FOS,FOS,DMH,Polygon,36577.3,5492.5,0.393,,,
SH6-30.vsi - 20x,f958bb8a-88e3-4992-aef6-30291b814c9e,FOS,FOS,DMH,Polygon,36533.8,5512.3,0.3776,,,
SH6-30.vsi - 20x,467cb9c3-e626-4fe3-bb00-939e844174f1,FOS,FOS,DMH,Polygon,36387.2,5514,0.3459,,,
SH6-30.vsi - 20x,d0339131-7646-4f1a-a0f7-e15b796b5c14,FOS,FOS,DMH,Polygon,36505.5,5520.5,0.3345,,,
SH6-30.vsi - 20x,cdddb7ca-75cd-4a30-9726-fafed97e8bf0,FOS,FOS,DMH,Polygon,36698.5,5528.6,0.3149,,,
SH6-30.vsi - 20x,8fb09ace-64c5-4eeb-b4d4-4b60125e44cc,FOS,FOS,DMH,Polygon,36690.9,5529,0.3348,,,
SH6-30.vsi - 20x,ca9c93e9-7858-4934-a500-8ebe241d397d,FOS,FOS,DMH,Polygon,36592.2,5533.2,0.3533,,,
SH6-30.vsi - 20x,4bccc1f1-c4ff-4993-989d-3e49522a2f2f,FOS,FOS,DMH,Polygon,36608.8,5545,0.3338,,,
SH6-30.vsi - 20x,bd5ebb5d-551f-4256-acd1-857028cb86d8,FOS,FOS,DMH,Polygon,36540.1,5546.1,0.3642,,,
SH6-30.vsi - 20x,3afe045e-7038-4810-81af-4f8ed85c7254,FOS,FOS,DMH,Polygon,36663.6,5549.1,0.3366,,,
SH6-30.vsi - 20x,a940b663-906c-49be-ab8d-7eba20878fdc,FOS,FOS,DMH,Polygon,36501.2,5554.5,0.3784,,,
SH6-30.vsi - 20x,566bdaea-f0b1-4e07-91e6-80290d3811e1,FOS,FOS,DMH,Polygon,36498,5577.9,0.3476,,,
SH6-30.vsi - 20x,880049ad-712e-4551-b5ca-6f7debd581ce,FOS,FOS,DMH,Polygon,36517.3,5589.6,0.3418,,,
SH6-30.vsi - 20x,8a8b1bd3-4644-4fa9-95f2-cf424f6aad85,FOS,FOS,DMH,Polygon,36587.6,5594.4,0.3304,,,
SH6-30.vsi - 20x,fe74c902-a5e5-446e-9972-368fedb8192c,FOS,FOS,DMH,Polygon,36602,5610.1,0.3309,,,
SH6-30.vsi - 20x,fb81e1cf-1730-42a8-a8db-481120bf0e1d,FOS,FOS,DMH,Polygon,36444.6,5644.6,0.3386,,,
SH6-30.vsi - 20x,abc95729-94d8-48c6-a0ce-f1d0f9b0e11d,FOS,FOS,DMH,Polygon,36515.4,5659.7,0.4104,,,
SH6-30.vsi - 20x,701347c8-cbe4-4090-aacc-cddebb1e21e9,FOS,FOS,DMH,Polygon,36607.5,5718.4,0.3443,,,
SH6-30.vsi - 20x,7cc694a0-d580-48ce-99e3-458f082e6906,FOS,FOS,DMH,Polygon,36588.5,5726.2,0.3455,,,
SH6-30.vsi - 20x,658aa0e5-0ef3-433f-bcdd-5f63b03cbd7f,FOS,FOS,DMH,Polygon,36745.1,5741,0.3582,,,
SH6-30.vsi - 20x,9e4e2122-2c9b-45f2-8dd2-8ec3323edbd3,FOS,FOS,DMH,Polygon,36597,5819,0.3447,,,
SH6-30.vsi - 20x,00131140-1ef7-4bde-baa4-0900b9ffaf34,FOS,FOS,DMH,Polygon,36610.7,5858,0.3543,,,
SH6-30.vsi - 20x,4566cfdf-84ec-473b-b8d7-f54f99e37338,FOS,FOS,ATAN,Polygon,36748.7,5320.9,0.3439,,,
SH6-30.vsi - 20x,803d803f-80ec-4e29-a628-5189497b5101,FOS,FOS,ATAN,Polygon,36644.5,5328.5,0.4285,,,
SH6-30.vsi - 20x,805d028a-30f8-440a-a558-d5bc848a57c1,FOS,FOS,ATAN,Geometry,36729.4,5329.4,0.3649,,,
SH6-30.vsi - 20x,e744e765-e561-44e8-bc87-293df8adc096,FOS,FOS,ATAN,Polygon,36508.8,5335.4,0.4041,,,
SH6-30.vsi - 20x,9a73d036-3732-4549-97ad-2a914c921a0c,FOS,FOS,ATAN,Polygon,36395,5339.7,0.3694,,,
SH6-30.vsi - 20x,5172f584-4b53-402a-bef3-4592edb5eded,FOS,FOS,ATAN,Polygon,36667,5339.9,0.3317,,,
SH6-30.vsi - 20x,9f6c7cc1-efe1-46f7-8bab-e7d87a5a4b24,FOS,FOS,ATAN,Polygon,36633.6,5346.3,0.3253,,,
SH6-30.vsi - 20x,4e0be29d-9683-4fc5-a9e2-e2fe0b4a61c4,FOS,FOS,ATAN,Polygon,36707.1,5347.1,0.4211,,,
SH6-30.vsi - 20x,ef8bab56-fda5-4ae2-a88f-58b15f822639,FOS,FOS,ATAN,Polygon,36625.3,5347.4,0.323,,,
SH6-30.vsi - 20x,cbfe4bea-36c2-404b-b6b8-973f06ed3a6f,FOS,FOS,ATAN,Polygon,36597.4,5349.1,0.3521,,,
SH6-30.vsi - 20x,d3167756-ade1-424b-9025-9d819c24266e,FOS,FOS,ATAN,Polygon,36326.8,5353.2,0.3582,,,
SH6-30.vsi - 20x,06660b63-2f66-46aa-a15a-0ac296e0bf99,FOS,FOS,ATAN,Polygon,36273.1,5367.6,0.351,,,
SH6-30.vsi - 20x,380a24a8-cdb3-4894-ba45-87f2579da20b,FOS,FOS,ATAN,Polygon,36179.8,5369.3,0.3495,,,
SH6-30.vsi - 20x,4fc99cd6-6c78-4d54-b4f5-70bd92a4756d,FOS,FOS,ATAN,Polygon,36138.1,5372.6,0.3472,,,
SH6-30.vsi - 20x,c2c2223f-8a51-4bd5-be51-989ef257dafc,FOS,FOS,ATAN,Polygon,36113.1,5373.5,0.3522,,,
SH6-30.vsi - 20x,0a8d0dd2-db54-4608-aca9-aa1d0496a764,FOS,FOS,ATAN,Polygon,36074.2,5374.3,0.3967,,,
SH6-30.vsi - 20x,43d9620c-67ce-4014-9b24-6f514d759128,FOS,FOS,ATAN,Geometry,36234.9,5382.6,0.3695,,,
SH6-30.vsi - 20x,c4a2edab-39ce-4763-bcf1-14a4a664cc27,FOS,FOS,ATAN,Polygon,36205.2,5392,0.3391,,,
SH6-30.vsi - 20x,bd37255f-09c3-4eb4-8430-f939826b2079,FOS,FOS,ATAN,Polygon,36173.3,5411.6,0.3331,,,
SH6-30.vsi - 20x,8c49b581-3c09-46e7-89d2-417b9332b7cf,FOS,FOS,ATAN,Polygon,36138.3,5415,0.3558,,,
SH6-30.vsi - 20x,b27817f5-7859-4da0-ae73-12fbca874561,FOS,FOS,ATAN,Polygon,36102.3,5420.6,0.3605,,,
SH6-30.vsi - 20x,e1240952-6201-48d2-a224-f095d670462c,FOS,FOS,PH,Polygon,37299.5,4838.2,0.3805,,,
SH6-30.vsi - 20x,f8e73324-9b22-489b-a465-ccb0002fdc8e,FOS,FOS,PH,Polygon,37380.1,4840.2,0.334,,,
SH6-30.vsi - 20x,bb50aea5-9d17-40c9-af73-ebf8ca39bde0,FOS,FOS,PH,Polygon,37030.1,4848.1,0.348,,,
SH6-30.vsi - 20x,20f06551-6784-46c6-b4dc-c9aa58ec452e,FOS,FOS,PH,Polygon,37153.3,4874.6,0.3424,,,
SH6-30.vsi - 20x,38469973-5d43-42a2-9681-bb6de217c98f,FOS,FOS,PH,Polygon,37479.5,4882.7,0.3603,,,
SH6-30.vsi - 20x,54bddd64-11ca-47ea-bec4-e441258c4f87,FOS,FOS,PH,Polygon,37568.5,4895.4,0.3469,,,
SH6-30.vsi - 20x,49ab9743-f517-4233-8709-d2f799929eef,FOS,FOS,PH,Polygon,37688.7,4906.9,0.4064,,,
SH6-30.vsi - 20x,16eb7b1c-a89c-4f10-81e1-3ef31eedb929,FOS,FOS,PH,Polygon,37436.6,4919.6,0.3425,,,
SH6-30.vsi - 20x,cc6c8ef3-91e3-46b8-8937-d024fa58f22e,FOS,FOS,PH,Polygon,37239.7,4920.6,0.3467,,,
SH6-30.vsi - 20x,60a34139-9730-4fd1-8f16-e184d5fe4f55,FOS,FOS,PH,Polygon,37472.3,4949.1,0.3635,,,
SH6-30.vsi - 20x,31003f73-db1c-4df7-9a51-ff953ccfba2e,FOS,FOS,PH,Polygon,36904.7,4960.3,0.3465,,,
SH6-30.vsi - 20x,16a00fbd-8fe1-4bc7-b1c8-63b579fd8acd,FOS,FOS,PH,Polygon,37234.7,4975.7,0.3265,,,
SH6-30.vsi - 20x,6f9d34b8-f73c-4576-91e2-39370a7f02d3,FOS,FOS,PH,Polygon,36907.5,4991.5,0.3712,,,
SH6-30.vsi - 20x,be5d6321-55ae-4363-9298-4b2ad7d3672a,FOS,FOS,PH,Polygon,36897.7,5062.4,0.3272,,,
SH6-30.vsi - 20x,30bc0641-8061-4fa0-bb5c-c1400132da61,FOS,FOS,PH,Polygon,36894.4,5066.4,0.3356,,,
SH6-30.vsi - 20x,fd68b6b0-600c-4bf6-bf65-97ce7f25f492,FOS,FOS,PH,Polygon,37323.9,5076.9,0.3596,,,
SH6-30.vsi - 20x,c56b5f78-b66e-4819-b452-014525348b4a,FOS,FOS,PH,Polygon,37333.5,5083.5,0.3521,,,
SH6-30.vsi - 20x,7e616fb1-35b3-4431-89f3-8458ea5ac90c,FOS,FOS,PH,Polygon,37284.8,5106.9,0.4226,,,
SH6-30.vsi - 20x,39d5ead1-0308-4453-8ee2-a6439a9b4c35,FOS,FOS,PH,Polygon,37528.1,5107.7,0.3657,,,
SH6-30.vsi - 20x,0fdd6e9f-7675-4b82-a5f8-282efb6c69b8,FOS,FOS,PH,Polygon,37347.6,5122.3,0.5488,,,
SH6-30.vsi - 20x,c6db994a-d17c-4ec1-8343-049530384fb0,FOS,FOS,PH,Polygon,37295.2,5134.7,0.4032,,,
SH6-30.vsi - 20x,08a77d10-a095-4ad9-b064-ce29e4d02570,FOS,FOS,PH,Polygon,37325.1,5144.6,0.3764,,,
SH6-30.vsi - 20x,f76e71dc-335c-4856-b6a9-7177f627946e,FOS,FOS,PH,Polygon,36978.5,5174,0.3279,,,
SH6-30.vsi - 20x,7c62bf2a-5a0b-4e0e-9c97-de98784ee4a2,FOS,FOS,PH,Polygon,37010.7,5339.5,0.3301,,,
SH6-30.vsi - 20x,f023f5d6-d02b-4075-a5a2-f451907d367e,FOS,FOS,PH,Polygon,37669.7,5396.9,0.5016,,,
SH6-30.vsi - 20x,7b6e980a-0cbf-4c6c-8899-068eeb005d41,FOS,FOS,PH,Polygon,36910.2,5453.2,0.3444,,,
SH6-30.vsi - 20x,9347a93e-60b6-42ac-8f8d-6a0d520d53a7,FOS,FOS,PH,Polygon,37359.6,5528.8,0.3426,,,
SH6-30.vsi - 20x,2447695d-1f12-48f7-b327-070ad4d128d6,FOS,FOS,PH,Polygon,37696.8,5538.6,0.3965,,,
SH6-30.vsi - 20x,d77003d7-6ebe-4b91-879f-78fc435cd294,FOS,FOS,PH,Polygon,37701.5,5608.4,0.3417,,,
SH6-30.vsi - 20x,ca168fd4-0a22-4965-8702-0b1107129afe,FOS,FOS,PH,Polygon,37445.8,5608.6,0.3387,,,
SH6-30.vsi - 20x,cabf4bc2-603c-479b-a1e3-d00a87113439,FOS,FOS,PH,Polygon,36976,5611.1,0.3764,,,
SH6-30.vsi - 20x,2494d9d4-925a-473a-bef7-79162851fe0a,FOS,FOS,PH,Polygon,37442.2,5612.7,0.3288,,,
SH6-30.vsi - 20x,c70bb531-f56a-4d43-b6fe-1b0ed5964c11,FOS,FOS,PH,Polygon,37051.6,5614.2,0.4674,,,
SH6-30.vsi - 20x,e8872a23-6c36-46c6-9874-6c41f03caffd,FOS,FOS,PH,Polygon,37722.5,5642,0.3654,,,
SH6-30.vsi - 20x,46bf52f3-5581-47e1-bca9-b0ea4a4ce59a,FOS,FOS,PH,Polygon,37413.8,5652.1,0.3405,,,
SH6-30.vsi - 20x,da37b4da-21a1-4f09-8b8b-7989050244b8,FOS,FOS,PH,Polygon,37435.3,5664.2,0.3397,,,
SH6-30.vsi - 20x,0587b123-3f75-4d49-b384-440bee4ff464,FOS,FOS,PH,Polygon,36964.7,5681.7,0.3518,,,
SH6-30.vsi - 20x,c945d3c4-49b9-466f-b1fa-5fe4d142ffb0,FOS,FOS,PH,Polygon,37619,5695.1,0.4262,,,
SH6-30.vsi - 20x,c49bcf2c-738a-476a-b9da-218af885aca4,FOS,FOS,PH,Polygon,37244.3,5700.5,0.3768,,,
SH6-30.vsi - 20x,f7165580-f31f-4bfa-a377-6ec79078d202,FOS,FOS,PH,Polygon,37275.3,5708.4,0.4214,,,
SH6-30.vsi - 20x,286311f6-2fab-4607-bcae-9aadbc105b8a,FOS,FOS,PH,Polygon,37133.1,5710.4,0.3451,,,
SH6-30.vsi - 20x,18378dab-fd06-4dcb-972a-7d441704ad64,FOS,FOS,PH,Polygon,37509.5,5716.1,0.3373,,,
SH6-30.vsi - 20x,7b03e852-352c-4077-b0ee-b8db8af64d56,FOS,FOS,PH,Polygon,37325.6,5730.4,0.3435,,,
SH6-30.vsi - 20x,3d13548d-6e6d-481a-89bc-a45eb19485a6,FOS,FOS,PH,Polygon,37366.3,5734.1,0.3339,,,
SH6-30.vsi - 20x,df681576-a51f-47b7-9596-ec6635d82ff4,FOS,FOS,PH,Polygon,37461.9,5741.5,0.3234,,,
SH6-30.vsi - 20x,32ccadb0-efd7-4e95-af22-ffc7418ba43b,FOS,FOS,PH,Polygon,36963.5,5747,0.5038,,,
SH6-30.vsi - 20x,630e348e-e9c6-4c52-a427-47667f9b9c8b,FOS,FOS,PH,Polygon,37626.6,5747.8,0.3512,,,
SH6-30.vsi - 20x,a870840f-5035-42e5-9bd9-da1285411623,FOS,FOS,PH,Polygon,37409.9,5771.3,0.3474,,,
SH6-30.vsi - 20x,2fa058ea-1d67-48a4-a130-6b8395cb82d3,FOS,FOS,PH,Polygon,37552.9,5781.4,0.3421,,,
SH6-30.vsi - 20x,f4f17397-fa78-4c6c-8eab-0db29fdb96a8,FOS,FOS,PT,Polygon,13020.5,4336.7,0.5308,,,
SH6-30.vsi - 20x,265c221f-c098-45b7-8c87-23d060aca29f,FOS,FOS,PT,Polygon,13023.5,4382.8,0.3783,,,
SH6-30.vsi - 20x,7cd99ef0-ee45-48ac-a124-81649173b56b,FOS,FOS,PT,Polygon,13024.1,4399.4,0.4567,,,
SH6-30.vsi - 20x,ecc5e013-47a6-4c10-be46-7b0a66bd780e,FOS,FOS,PT,Polygon,13028.9,4427.2,0.4406,,,
SH6-30.vsi - 20x,c33eb16b-d7af-4d16-8715-b09a8b461666,FOS,FOS,PT,Polygon,13030.3,4453.5,0.3896,,,
SH6-30.vsi - 20x,d33f4035-27cc-482b-99dc-bb2d44e60832,FOS,FOS,PT,Polygon,13030.7,4488.4,0.4205,,,
SH6-30.vsi - 20x,f1e8e11f-d87f-4577-bfc2-61f582621541,FOS,FOS,PT,Polygon,13045.5,4574.1,0.5656,,,
SH6-30.vsi - 20x,f3e1d806-d587-4085-84b7-0ecd64786023,FOS,FOS,PT,Polygon,13199.3,5200.3,0.4463,,,
SH6-30.vsi - 20x,9bc22b2d-b049-4bef-bbed-85ca4c316da0,FOS,FOS,PT,Polygon,13232.4,5238.8,0.3478,,,
SH6-30.vsi - 20x,97eb7cc0-6366-4de4-bb24-8bbfba39eb58,FOS,FOS,PT,Polygon,13347.4,5352.7,0.57,,,
SH6-30.vsi - 20x,a4c65494-f108-430d-b2c0-e249e2e6e802,FOS,FOS,PT,Polygon,13401.3,5388.5,0.5074,,,
SH6-30.vsi - 20x,ad9b9725-3871-4773-b943-511595167eb9,FOS,FOS,PT,Polygon,13403.2,5425.9,0.3428,,,
SH6-30.vsi - 20x,cf304981-3e3e-475c-9ebf-64186b2ae93e,FOS,FOS,PT,Polygon,13404.5,5437.6,0.3447,,,
