Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,DAB-Thesholder: FOS area µm^2,ROI: 1.00 µm per pixel: OD Sum: Mean,ROI: 1.00 µm per pixel: OD Sum: Std.dev.,ROI: 1.00 µm per pixel: OD Sum: Min,ROI: 1.00 µm per pixel: OD Sum: Max,MIDLOW-SENS-FOS-thersholder: FOS area µm^2,DAB_FOS_LOWSENS: FOS area µm^2,DAB_Thresh_Very LOW SENS: FOS area µm^2,DAB-Thresholder_1: FOS area µm^2,Manual_DAB: FOS area µm^2,Num Detections,Num FOS,Area µm^2,Perimeter µm,Classifier: FOS area µm^2,PC_1: FOS area µm^2,ROI: 2.00 µm per pixel: OD Sum: Mean,ROI: 2.00 µm per pixel: OD Sum: Std.dev.,ROI: 2.00 µm per pixel: OD Sum: Min,ROI: 2.00 µm per pixel: OD Sum: Max
H236-39.vsi - 20x,2f7ec88a-fbbb-49e0-98e3-656341f238a3,DMHx05,,Image,Polygon,11511.1,6211.8,1621.3175,0.2592,0.0144,0.2243,1.0897,1118.2311,819.0464,72.7621,204.2034,4166.687,23,23,208002.8,2006.5,,,,,,
H236-39.vsi - 20x,eaf58d39-afc4-49ce-8bc3-063b049ee422,PH,,Image,Polygon,11369.3,5614.6,2184.9939,0.2591,0.0109,0.2243,1.454,1389.3386,969.2656,76.987,236.5942,,7,7,715019.5,3238.4,,,,,,
H236-39.vsi - 20x,e1a60638-8e52-4639-b82f-5475632a08fa,PH,,Image,Polygon,4929.8,6282.2,4698.5933,0.2617,0.0138,0.2224,1.204,3201.4175,2091.8018,215.9392,563.789,,15,15,696723.3,3276.9,,,,,,
H236-39.vsi - 20x,ff98a917-334e-4f3d-a2ba-5c5a92bbb0d4,ATAN,,Image,Polygon,11235.3,6304.4,2.934,0.2582,0.0071,0.2284,0.3341,1.9952,0,0,0,,0,0,14924.2,1084.9,,,,,,
H236-39.vsi - 20x,988b0ce8-bd70-4da0-8afb-6c5d00f7c358,PT,,Image,Polygon,18094.8,8120.3,9011.0752,0.3341,0.2113,0.2365,4.7835,7504.5181,6245.5957,2411.9468,4020.2241,,20,20,40877.3,1949.7,,,,,,
H236-39.vsi - 20x,cdf3408c-31fc-43c2-afc0-f9ffac1f970e,ME,,Image,Polygon,18107.2,8026,1046.2574,0.2707,0.0162,0.2183,0.667,644.9076,385.1713,22.0634,95.7643,,4,4,49338.5,1362.6,,,,,,
H236-39.vsi - 20x,840d8d57-8cd3-4da0-9e3b-f0110d34c8a1,BTAN,,Image,Polygon,18120.1,7862.4,4223.8755,0.2923,0.0572,0.2304,1.1318,3207.4031,2220.3096,286.3541,1032.7526,,10,10,27783.5,1459.9,,,,,,
H236-39.vsi - 20x,8fecde75-cae7-4e4e-972d-3103fc88b8cc,ARCx05,,Image,Polygon,18423.7,7725.4,237.0656,0.2605,0.0084,0.2304,0.4207,117.3626,44.7137,0,0,,0,0,143954.4,1587.9,,,,,,
H236-39.vsi - 20x,f20c90b9-2152-4af8-8081-386e6c4180c3,VMHx05,,Image,Polygon,18427.6,7302.6,218.2881,0.2598,0.007,0.2183,0.508,140.8351,95.8821,0,11.2664,,1,1,303987.9,2035.1,,,,,,
H236-39.vsi - 20x,a7396e2a-8330-4bc8-95fb-28e1b4f81d75,ATAN,,Image,Polygon,17967.4,7060.2,21.9462,0.2618,0.0079,0.2365,0.3386,5.516,0,0,0,,0,0,16608.9,1106.7,,,,,,
H236-39.vsi - 20x,5e4ff0fb-02e6-4b5f-9ed6-34b3367021ad,PH,,Image,Polygon,17853.9,6251.2,2147.9084,0.2604,0.0097,0.1865,0.7567,1300.6125,709.7855,9.8581,126.2775,,5,5,712830.4,3321.6,,,,,,
H236-39.vsi - 20x,4d97d419-3df9-4039-87d2-e051043f8377,VMHx05,,Image,Polygon,5416.4,7332.8,1113.6216,0.262,0.0304,0.2183,2.322,829.8711,776.2105,268.5157,383.5267,,10,10,321136.5,2099.4,,,,,,
H236-39.vsi - 20x,d244f6f9-4944-402e-8ac4-cd5d88ab4c51,DMHx05,,Image,Geometry,18204.2,6915.6,4508.354,0.2652,0.0269,0.2183,1.5207,3038.6355,1778.9233,194.3453,502.2933,11430.6934,70,70,210629.4,2069.4,,,,,,
h241-39.vsi - 20x,ba379d31-d66c-4031-bd72-00b204a08761,ARC,,Image,Geometry,5070.3,8091.9,1184.3794,0.3235,0.0114,0.2844,0.8,2134.0044,658.4998,53.9848,160.5461,1280.6132,4,4,304375.1,3360.7,400.5586,,,,,
h241-39.vsi - 20x,1078c4ff-35e4-4243-9fac-f3480802867f,BTAN,,Image,Polygon,5103.1,8280.2,103.7447,0.3184,0.0103,0.2844,0.4808,297.2795,68.0681,0,0.4694,123.9303,0,0,32531.5,2048.2,18.778,,,,,
h241-39.vsi - 20x,1f059402-8986-483b-bd67-03f116e83e99,ME,,Image,Polygon,5115.6,8376.4,111.2556,0.3208,0.009,0.2844,0.4931,302.3261,125.5738,0,0,127.6858,0,0,69414,1398.5,37.3213,,,,,
h241-39.vsi - 20x,42f49777-2bf3-4b6d-97e6-4d1422d525af,PT,,Image,Polygon,5095.5,8479.8,20.1856,0.3164,0.0101,0.2865,0.6319,34.9741,53.0461,0,3.7555,20.6551,0,0,14870.9,1419.2,9.6237,,,,,
h241-39.vsi - 20x,5621f13e-14d4-4ea4-93f7-740554ca5f42,DMH,,Image,Geometry,5080,6926.2,12032.0371,0.3286,0.0212,0.2844,1.0604,16155.4336,6200.6475,180.2623,1515.3297,12750.2695,84,84,416689.1,5048.7,4416.8247,,,,,
h241-39.vsi - 20x,85506726-2112-45f9-8aab-05a0fbef2a35,PH,,Image,Polygon,5038.8,6127.4,2675.2986,0.3268,0.0113,0.2571,1.3524,6470.6704,1288.7161,63.8429,217.3475,2998.2686,8,8,711397.3,3228.5,701.8284,,,,,
h241-39.vsi - 20x,780d6932-0701-4662-a95f-8f60174da26b,ATAN,,Image,Polygon,5069.6,7139.3,95.2949,0.3229,0.0092,0.2823,0.6543,190.0101,31.1001,0,2.3472,102.3364,0,0,35984.8,1578.2,17.6044,,,,,
h241-39.vsi - 20x,07717636-fbfa-4737-8e25-be8acdbd70d1,DMH,,Image,Geometry,13358.7,7169.3,19778.1504,0.338,0.0243,0.2886,1.88,30792.3125,8338.9229,170.8736,2073.9548,21717.8477,98,98,407676.9,4622.1,6090.5332,,,,,
h241-39.vsi - 20x,950ba2b1-db68-404a-b806-bd1f0e2ca393,ATAN,,Image,Polygon,13375.5,7403.6,11.2664,0.3284,0.0087,0.2971,0.4323,160.5521,4.6943,0,0,15.4913,0,0,26385.2,1216.8,1.1736,,,,,
h241-39.vsi - 20x,a727e295-fd0f-41b5-9929-3c9b36452dba,VMH,,Image,Geometry,13387.9,7704.9,2867.2966,0.3342,0.0128,0.2907,1.7191,13241.085,621.297,19.2468,28.166,3730.1145,0,0,599500.3,3970,182.6162,,,,,
h241-39.vsi - 20x,68999137-4361-4f48-893d-bb89c8aaaa8d,ARC,,Image,Geometry,13335.8,8096.8,1392.8076,0.3281,0.0113,0.2844,0.6546,3552.449,488.3296,0,46.0044,1604.0525,2,2,300967,3267.1,247.0483,,,,,
h241-39.vsi - 20x,dcf3ac71-be25-49eb-8a51-15ed8bdfe72c,BTAN,,Image,Polygon,13445.6,8281.3,372.2603,0.3242,0.0127,0.2907,0.5056,679.999,102.6889,0,2.8166,427.6534,1,1,38209.4,2529.4,69.4787,,,,,
h241-39.vsi - 20x,b59d4ef6-db46-445a-8a4e-5f34959de6e4,PT,,Image,Polygon,13413.8,8465.4,15.9607,0.3183,0.0085,0.278,0.5991,35.3261,37.9069,0,1.4083,17.369,0,0,34915.6,2305.2,5.164,,,,,
h241-39.vsi - 20x,4e291492-bc81-4648-b863-8e15cdc97864,ME,,Image,Polygon,13377,8385.8,152.5657,0.3269,0.0102,0.2907,0.5182,613.2197,53.8676,0,1.8777,183.5483,0,0,70674.5,1914.7,17.8391,,,,,
h241-39.vsi - 20x,027777d9-9da5-48a2-b8d6-d2f491b871bc,PH,,Image,Polygon,13297.7,6452.2,12474.7119,0.3323,0.02,0.2844,1.5829,24862.0977,4828.3721,354.4219,1138.375,14441.6367,19,19,723289.4,3099.2,2996.8545,,,,,
h241-39.vsi - 20x,21783b03-9ec6-45fc-8553-3a7dbbce5a7c,DMH,,Image,Geometry,21963.6,7254.4,7484.6396,0.3297,0.0165,0.2886,1.4635,11691.4297,3156.0105,74.1704,631.3874,8142.3149,52,52,400800.7,4213.6,2175.0813,,,,,
h241-39.vsi - 20x,cf6a4e10-b19a-4650-8c77-9947c2a26296,BTAN,,Image,Geometry,22173.3,8272.8,35.6769,0.3213,0.0084,0.278,0.4611,141.3046,9.5061,0,0,44.5961,0,0,43827.8,2957.4,2.2299,,,,,
h241-39.vsi - 20x,08c8d256-be74-4974-ad2c-7a018f9c713e,PT,,Image,Polygon,22076.8,8455.8,4.2249,0.3191,0.0078,0.2802,0.4064,18.6607,6.3374,0,0,4.2249,0,0,28617,2288.9,1.7604,,,,,
h241-39.vsi - 20x,f2444f5e-178e-4310-91e7-30e205f0071c,ME,,Image,Polygon,22083,8378,130.5024,0.3264,0.0104,0.2907,0.4806,617.4448,40.1367,0,0,193.8758,0,0,73910.1,1885.5,7.9807,,,,,
h241-39.vsi - 20x,71cafb9e-4d07-4bea-960a-d923603c9cd9,ARC,,Image,Geometry,22028.8,8088.5,587.2607,0.3257,0.0095,0.2907,0.9501,1898.5751,209.6027,1.8777,5.6332,664.7171,0,0,310542.2,3510.3,88.9609,,,,,
h241-39.vsi - 20x,444f520b-baf4-4362-98a5-bb823c1adbff,ATAN,,Image,Polygon,21996,7342.9,3.7555,0.3282,0.0083,0.295,0.3857,119.9446,0,0,0,5.6332,0,0,17756,1272.9,0,,,,,
h241-39.vsi - 20x,9abf6d03-8a55-4512-bd8b-c71761419974,PH,,Image,Polygon,21877.8,6624.6,3627.3086,0.329,0.0125,0.2759,1.9531,8871.9102,1642.0831,54.9237,368.5049,4022.1018,11,11,686946.1,3195.9,936.6711,,,,,
h241-39.vsi - 20x,57c3da7a-bbb4-4f03-97d6-71b31261afa9,cp,,Image,Polygon,1264.9,2705.8,30170.9277,0.348,0.0622,0.2759,2.1206,38025.957,11606.7764,1359.4779,4567.583,31439.3359,56,56,152006.9,3642.8,11044.4092,,,,,
h241-39.vsi - 20x,49cc57ac-0e86-4030-b3c5-65db11344253,cp,,Image,Polygon,9341.8,2800.1,21173.3047,0.3375,0.0336,0.2802,1.0608,27300.6582,6116.3838,78.3953,1069.3683,22397.1172,47,47,167898.7,2602.2,5234.2554,,,,,
h241-39.vsi - 20x,1667f65d-4992-4901-a221-9344fac45808,cp,,Image,Polygon,17819.5,2946.4,8972.7422,0.3317,0.028,0.2886,1.7084,13006.8291,3116.6953,182.14,855.7763,9628.54,19,19,172545.8,2403.1,2366.0303,,,,,
h241-39.vsi - 20x,733a650a-e4de-4822-82a2-e9fb7da72ef5,cp,,Image,Polygon,24747.8,5856.9,36451.9414,0.3581,0.0566,0.2844,4.2284,44599.9062,15426.9199,813.9968,4929.9854,38566.2656,75,75,145508.5,1906.6,13364.4336,,,,,
h241-39.vsi - 20x,ace229c0-b417-4b67-a147-6d28c7b868e2,cp,,Image,Polygon,33469.6,5404,65601.3828,0.359,0.0437,0.295,1.046,81819.4688,22931.7754,852.9597,6318.0986,70053.4844,117,117,242039.5,2243.6,20173.6953,,,,,
h241-39.vsi - 20x,d792b5df-49a8-4995-a4bc-e422ba47be41,cp,,Image,Polygon,42041.8,4720.5,65561.9453,0.3492,0.0437,0.2907,3.145,84340.6484,23800.8164,1110.209,6481.9307,69644.6094,113,113,344766.4,2896.8,21331.4766,,,,,
h241-39.vsi - 20x,bb4eec3e-e35e-4594-88c6-037d0acdf853,cp,,Image,Geometry,7791.7,2076.4,11893.085,0.3455,0.0408,0.2865,0.93,14920.0752,3886.9204,161.0155,1082.043,12575.6406,26,26,63620.9,2470.5,3399.8777,,,,,
h241-39.vsi - 20x,5f3de78d-bb9c-46f3-8423-af5cdfad81fe,VMH,,Image,Geometry,5063.5,7619.8,1120.5365,0.3263,0.0091,0.278,1.7358,4359.6689,466.2661,5.1638,30.9826,1273.5717,4,4,707755.8,4481.2,183.5551,,,,,
h241-39.vsi - 20x,4e162807-d0d1-4d51-9faa-fb280be24ad7,VMH,,Image,Geometry,22005.2,7687.8,1371.2137,0.3295,0.0095,0.2929,0.8131,5952.6318,260.7711,4.2249,13.6136,1628.9325,1,1,600507.2,4056.9,87.9046,,,,,
h243-39.vsi - 20x,c34bc3ef-0f86-44ba-bd99-c340d46bc1c3,VMH,,Image,Geometry,6019.5,8052.1,63.1393,0.2718,0.0067,0.2365,0.3997,22.2989,11.6185,0,0,,0,0,590624.8,5038.3,,,,,,
h243-39.vsi - 20x,5cb89586-4dc0-482e-a111-a24c66c64f0d,ARC,,Image,Geometry,6030.9,8376.2,345.8576,0.2712,0.008,0.2365,0.6306,219.116,143.5297,2.8166,36.6158,,1,1,298127.1,3748.7,,,,,,
h243-39.vsi - 20x,a9b87d11-1512-474d-ba3e-5af9e303229e,BTAN,,Image,Geometry,5988.2,8323.7,5.868,0.2728,0.0087,0.2468,0.3318,0.3521,0,0,0,,0,0,17343.8,1317.1,,,,,,
h243-39.vsi - 20x,c737165b-e03c-4a18-ab97-b64292535732,ME,,Image,Polygon,5914.5,8510.1,69.4767,0.2711,0.0075,0.2406,0.6049,34.622,25.9363,0,5.1638,,0,0,127574.4,1920.2,,,,,,
h243-39.vsi - 20x,65dcf870-b35d-489e-aeee-f40fd0e1ec61,PT,,Image,Polygon,5917.7,8626,5.0464,0.2694,0.0076,0.2427,0.3209,2.8167,0,0,0,,0,0,17578.8,1577,,,,,,
h243-39.vsi - 20x,298c79b0-5e84-429b-8d5e-9d914208699f,PH,,Image,Polygon,5814.3,7013.4,2960.0342,0.2741,0.015,0.2365,3.8804,1898.4578,1473.6733,125.808,523.4178,,11,11,738712.9,5070.2,,,,,,
h243-39.vsi - 20x,e7e54890-77e8-4005-8d8b-542f0f56f244,ATAN,,Image,Polygon,5908.8,7844.8,323.6767,0.2749,0.025,0.2427,1.0229,262.4228,216.4095,62.4346,115.9499,,1,1,31742.3,1334.7,,,,,,
h243-39.vsi - 20x,f232d676-6489-4ec6-be0e-da81dfaa81cc,ME,,Image,Polygon,13216.6,8178.3,0,0.271,0.0088,0.2365,0.3231,0,0,0,0,,0,0,51998.2,1053.2,,,,,,
h243-39.vsi - 20x,da0ec58c-5e6d-41c9-a870-02a02d870493,VMH,,Image,Geometry,13152.9,7797.3,392.9186,0.2717,0.008,0.2304,0.4832,168.1806,56.919,0,0,,1,1,594327.6,4894.5,,,,,,
h243-39.vsi - 20x,9eb7ae7f-2ffc-4746-93ea-f3495e69e22f,ATAN,,Image,Polygon,13144.8,7462.1,437.5151,0.276,0.014,0.2427,0.4568,262.0707,84.3809,0,5.6332,,1,1,29412.8,1225.6,,,,,,
h243-39.vsi - 20x,d3bff3c3-1590-4bfe-a318-3db384dcf662,DMH,,Image,Geometry,13076.4,7439.4,8498.333,0.2763,0.0181,0.2365,0.8033,5678.2383,2420.9929,79.3342,873.1453,,76,76,413220.2,4352.7,,,,,,
h243-39.vsi - 20x,da88e6fa-57c7-4196-931b-dea24d94c13f,PT,,Image,Polygon,13186.2,8308.4,14.9046,0.2687,0.0137,0.2183,0.3698,7.9807,0,0,0,,0,0,9643.4,1039.3,,,,,,
h243-39.vsi - 20x,1e253a7b-8fc2-4074-89d1-f269f73ac6cf,PH,,Image,Geometry,13032.5,6733.6,3624.1699,0.2759,0.0131,0.2406,0.8477,2362.979,1346.1044,137.0744,579.2803,,12,12,712440.8,4931.3,,,,,,
h243-39.vsi - 20x,a8360f61-d4ec-4c51-a5f9-d3cb1d8591d7,ARCx05,,Image,Polygon,12779.1,8187.8,81.7994,0.2724,0.0085,0.2365,0.3631,37.3213,0,0,0,,0,0,138241.4,1704.6,,,,,,
h243-39.vsi - 20x,c77bc7b7-b25f-473b-a6e6-4ded32459097,PT,,Image,Polygon,20705.8,8221.4,5.6332,0.2686,0.0103,0.2345,0.4323,2.3473,0,0,0,,0,0,29726.3,1889.5,,,,,,
h243-39.vsi - 20x,a812f071-6f8a-4b35-8476-8c02ed094463,ME,,Image,Polygon,20741.9,8097.8,40.4889,0.2712,0.0088,0.2406,0.4611,19.1301,30.748,0,0,,0,0,83494.6,1659.9,,,,,,
h243-39.vsi - 20x,377fa56b-1fd8-495c-a077-4ab01cc34dce,BTAN,,Image,Polygon,20830.6,7940.4,128.2736,0.2714,0.0136,0.2427,0.6658,82.2712,53.2809,0.9389,10.797,,0,0,15440.1,1352.4,,,,,,
h243-39.vsi - 20x,febe5652-f808-4566-b9b2-703f79402365,ARC,,Image,Geometry,20708,8024.9,143.413,0.2704,0.008,0.2345,1.4533,84.149,69.4764,0.4694,2.3472,,0,0,320187.9,3684.4,,,,,,
h243-39.vsi - 20x,a12701f9-9db9-4ee4-bda2-9b8984c55c85,ATAN,,Image,Polygon,20717.3,7379.4,2.8166,0.2738,0.0075,0.2427,0.3407,0.5868,0,0,0,,0,0,14625.2,1094.1,,,,,,
h243-39.vsi - 20x,cf59d38c-e7fd-4753-8c8e-741629d6db5f,PH,,Image,Polygon,20591.6,6664,4833.0874,0.2782,0.0153,0.2223,1.5811,2791.3525,2015.7532,46.4739,403.7124,,10,10,726744.1,3262,,,,,,
h243-39.vsi - 20x,dcb67afc-d5a4-416f-bb10-944cce7fd80d,cp,,Image,Polygon,1232.7,4349.2,9026.9189,0.2863,0.0448,0.2365,5.4203,6079.1489,3752.7795,380.2407,1480.5917,,26,26,122531.7,5368.8,,,,,,
h243-39.vsi - 20x,f600ba55-de3e-4d66-9dfb-cc43f19db1a8,cp,,Image,Geometry,16858.6,5878.3,35221.4961,0.2954,0.0444,0.2304,1.3411,23239.5586,11809.2207,1246.814,4261.043,,94,94,325313.2,9681.6,,,,,,
h243-39.vsi - 20x,bb77e73d-dd26-4cfd-ba1d-a1abe18c5978,VMH,,Image,Geometry,20820.2,7669.3,106.9142,0.2708,0.0074,0.2304,0.95,52.8132,87.667,0.4694,3.286,,0,0,605144.8,4194.3,,,,,,
h243-39.vsi - 20x,c65fa19f-091e-4770-a74b-84d310629912,cp,,Image,Polygon,9154.7,5865.4,5966.6597,0.2876,0.0261,0.2427,0.6893,3600.5679,1706.5131,49.7599,383.9962,,20,20,94955,2321.7,,,,,,
h243-39.vsi - 20x,2f408c18-77d1-40bf-804c-6c94db02e3ff,DMH,,Image,Geometry,20688.4,7309.5,,0.2746,0.0137,0.2023,0.8003,,,,230.961,,75,75,422925.1,4197.3,,,,,,
h243-39.vsi - 20x,4363c7f3-00a7-47b0-a405-b5dd1e69a1b7,DMH,,Image,Geometry,5890.1,7670.4,,0.2768,0.0213,0.2365,1.6032,,,,1499.3689,,112,112,420147.6,4277.5,,,,,,
H245-37.vsi - 20x,d20838a0-e27f-4492-9a05-28ca0d683590,cp,,Image,Geometry,31957.6,5560.7,1317.5919,0.2577,0.0139,0.2163,1.3925,966.0117,773.2766,152.0963,773.2766,,6,6,831309.2,11167.7,,773.2766,,,,
H245-37.vsi - 20x,5d41a5bc-8103-4f90-a2fc-5e881239a721,cp,,Image,Geometry,23597.8,7192.5,2853.2373,0.2604,0.013,0.2063,0.6582,1567.7299,840.4057,9.8581,840.4057,,6,6,668280.8,9941.6,,840.4057,,,,
H245-37.vsi - 20x,32d3b8df-20bc-404e-81be-aed979f368d5,cp,,Image,Geometry,15134.6,7415.9,1317.8267,0.2612,0.0135,0.2163,1.5108,687.8623,414.7457,15.4913,414.7457,,4,4,381367.6,4387.5,,414.7457,,,,
H245-37.vsi - 20x,249234c0-f00e-450e-8daa-721e5834bbf0,cp,,Image,Geometry,7842.3,3947,305.486,0.2614,0.0115,0.2243,0.5181,123.1134,55.9801,0,55.9801,,0,0,220739.4,3571.9,,55.9801,,,,
H245-37.vsi - 20x,4daf26d1-7c50-4e8c-bae5-cc56aed1c620,ATAN,,Image,Polygon,3762.2,8673.4,242.3468,0.2627,0.0129,0.2284,0.766,128.7468,52.9288,0,52.9288,,0,0,42726.4,1824.6,,52.9288,,,,
H245-37.vsi - 20x,feb3aab7-f2b1-4089-80e5-bba462c03183,ARCx05,,Image,Polygon,3432.4,9484.5,92.3617,0.2541,0.008,0.2183,0.9015,50.7006,75.3443,0.4694,75.3443,,0,0,191152,1877.4,,75.3443,,,,
H245-37.vsi - 20x,60f04c57-80ce-4b92-9107-e6e08a7a6788,VMHx05,,Image,Polygon,3310.9,8937.2,173.1048,0.2608,0.0087,0.2243,0.677,92.1297,96.7036,0,96.7036,,0,0,322141.6,2100.3,,96.7036,,,,
H245-37.vsi - 20x,98186d3e-22fe-4d57-b13b-e895ea70a24f,DMHx05,,Image,Polygon,3481.2,8374.1,1200.4674,0.2606,0.0242,0.2183,2.4111,918.8319,735.4871,275.5572,735.4871,,2,2,222594.2,2085.8,,735.4871,,,,
H245-37.vsi - 20x,d35df1b1-358b-4603-aaeb-62629a7b3f89,PHx05,,Image,Geometry,3436.7,7726.2,2220.6711,0.2641,0.013,0.1825,0.7274,1327.8407,845.8042,12.6747,845.8042,,9,9,336963,3375.5,,845.8042,,,,
H245-37.vsi - 20x,d8eccaf0-d7d2-4c6d-8787-813042dc6743,ARCx05,,Image,Polygon,19458,10222.2,61.6136,0.2543,0.0078,0.2223,0.4806,24.8809,23.237,0,23.237,,0,0,151046.8,1613.7,,23.237,,,,
H245-37.vsi - 20x,3995670a-661b-47e1-8d7c-4ee0ff5f37bd,VMHx05,,Image,Polygon,19237.7,9738.1,172.0486,0.2579,0.0079,0.2243,0.4347,74.2905,39.6672,0,39.6672,,0,0,305700.2,2042.1,,39.6672,,,,
H245-37.vsi - 20x,673846c8-d095-45ed-b244-241e386c8de6,DMHx05,,Image,Polygon,19586.6,9362.6,2338.0303,0.2618,0.0198,0.2223,1.2055,1561.7444,1090.7318,121.1137,1090.7318,,9,9,194400.8,1980.1,,1090.7318,,,,
H245-37.vsi - 20x,0130dab0-d243-4e9e-aeec-dfe330eeb2ef,ATAN,,Image,Polygon,19798.4,9482.1,264.0582,0.2628,0.0255,0.2304,0.776,198.2255,177.5637,21.5939,177.5637,,1,1,17841.1,1277.8,,177.5637,,,,
H245-37.vsi - 20x,304b111d-4b80-4b92-af1e-82ff0b5ca95f,PHx05,,Image,Polygon,19493.4,8708.8,1511.4694,0.2627,0.0122,0.2243,0.6387,926.5779,547.4784,0.4694,547.4784,,4,4,343658.4,2374.9,,547.4784,,,,
H245-37.vsi - 20x,b1be5af0-b777-4556-ba65-9bb8f4972968,ARCx05,,Image,Polygon,11225.5,9932.6,74.171,0.2546,0.0082,0.2243,0.6516,32.8615,52.2246,0,52.2246,,0,0,146858.3,1682.6,,52.2246,,,,
H245-37.vsi - 20x,68e24b37-0368-4eb9-af7c-5bc71bdc5eca,VMHx05,,Image,Polygon,10998.3,9525,295.1584,0.2578,0.0091,0.1924,1.1135,173.6967,194.4634,2.3472,194.4634,,0,0,322423.2,2135.9,,194.4634,,,,
H245-37.vsi - 20x,94867103-3151-4214-98ac-d4ba3c2b491b,DMHx05,,Image,Polygon,11253.8,9127.7,1154.3452,0.2574,0.013,0.2243,0.7158,772.246,541.9625,9.8581,541.9625,,4,4,206786,1992.4,,541.9625,,,,
H245-37.vsi - 20x,909bb9a9-4cc3-411d-8bda-39519491c45a,ATAN,,Image,Polygon,11521.9,9394.1,152.3323,0.2579,0.0122,0.2284,0.4357,90.3692,32.0389,0,32.0389,,0,0,25575.2,1487.7,,32.0389,,,,
H245-37.vsi - 20x,3fe5bd2f-2c1e-40fd-95a6-b7f6e26f7e9f,PHx05,,Image,Polygon,11268.4,8390.1,1068.0862,0.2588,0.0106,0.2243,0.7091,700.8895,520.6033,16.8996,520.6033,,5,5,323809,2421.2,,520.6033,,,,
H263-39.vsi - 20x,30d1cfde-067e-45fc-b308-6344a62e9666,PT,,Image,Polygon,2025.5,10213.9,5420.1182,0.3574,0.2602,0.2406,4.8467,4583.8315,4079.5061,2112.918,2876.6853,,12,12,23583.5,1476.3,,,0.3547,0.2434,0.2468,3.8816
H263-39.vsi - 20x,dab949fb-6a31-486f-9467-fc9686bd6dd4,BTAN,,Image,Polygon,1889.3,10026.8,621.7691,0.2779,0.0193,0.2406,0.4213,359.247,164.3022,0,15.9607,,2,2,10276,759.86,,,0.277,0.0184,0.253,0.3954
H263-39.vsi - 20x,86f54dd5-48bb-4ea0-91e8-a200d0089e1f,ME,,Image,Polygon,1916.3,10167,227.4422,0.2723,0.0124,0.2386,0.5597,138.9573,104.2145,0,33.7992,,1,1,31058.4,1029.2,,,0.2712,0.0111,0.2551,0.4832
H263-39.vsi - 20x,ecdfbe05-8486-4f97-86a6-7088edf9f14f,ARCx05,,Image,Polygon,2092,9989.5,854.6098,0.2732,0.0156,0.2365,1.1825,519.0948,417.2102,71.3538,176.9762,,3,3,145078.5,1793.3,,,0.2724,0.0144,0.253,1.1469
H263-39.vsi - 20x,546dbb6a-bcd7-460f-b276-ace53192b553,VMHx05,,Image,Polygon,2116.4,9566.4,428.5959,0.2703,0.0078,0.2386,0.5526,298.101,229.5536,4.6943,104.6836,,1,1,297227.7,2006.1,,,0.2693,0.006,0.253,0.4996
H263-39.vsi - 20x,ce34b606-ce2e-4584-aa94-11c67537bb2e,ATAN,,Image,Polygon,1585.8,9420.1,284.1266,0.2738,0.0119,0.2406,0.4088,126.6343,47.765,0,0,,0,0,14839.3,1211.5,,,0.2729,0.0103,0.253,0.3542
H263-39.vsi - 20x,03fc433c-b220-4817-ad19-5cf67c00a504,cp,,Image,Polygon,5023.9,7553.4,276864.8125,1.4005,1.1638,0.2489,7.2196,274235.25,272053.5625,239500.0156,261317.375,,4,4,293876.3,3628,,,1.3629,1.0717,0.2468,7.2196
H263-39.vsi - 20x,788de58e-d93e-4342-8459-6cd1d3611410,PHx05,,Image,Polygon,1747.1,8563,2249.1895,0.2712,0.0137,0.2304,2.272,1417.0363,999.4268,184.0177,318.745,,6,6,413887.7,2741.9,,,0.2703,0.0115,0.2386,1.2865
H263-39.vsi - 20x,2f76f920-c49d-4fdc-bf87-a9cfdaec3a35,PT,,Image,Polygon,8612,10276.3,3257.8918,0.3256,0.2225,0.2264,4.9741,2761.3076,2464.533,1082.043,1646.3015,,9,9,23432.3,1638.7,,,0.3231,0.205,0.2427,3.3302
H263-39.vsi - 20x,be6c5903-c728-4246-b639-bc687d98ee8b,ME,,Image,Polygon,8535.3,10242.2,231.1976,0.2737,0.0106,0.2427,0.5098,95.5332,28.8702,0,6.5721,,0,0,31450.6,1107.8,,,0.2729,0.0096,0.253,0.4376
H263-39.vsi - 20x,40786cfb-c096-4e1e-8c31-22d4d37dfab6,BTAN,,Image,Polygon,8536.5,10171.9,1218.4233,0.2995,0.0516,0.2489,1.1212,889.2565,687.37,55.8625,272.7406,,3,3,7295.8,688.61,,,0.2984,0.0493,0.2613,0.9552
H263-39.vsi - 20x,0710283d-3f31-43cc-9e87-d33512d2e767,ARCx05,,Image,Polygon,8642.9,10034,546.6592,0.2724,0.0112,0.2365,0.9464,304.3213,229.4363,8.9192,68.5372,,2,2,151344.8,1691.5,,,0.2715,0.0095,0.2365,0.6156
H263-39.vsi - 20x,a0963b09-fcd9-421f-84a8-b73ce0f3646e,VMHx05,,Image,Polygon,8727.3,9650.8,459.4613,0.2718,0.008,0.1943,0.5898,256.5547,166.4147,0.4694,33.7992,,1,1,297884.9,2103.1,,,0.2709,0.0065,0.2183,0.5038
