"datetime","BAT"
2021-07-28 22:50:11,11.1
2021-07-28 22:50:17,11
2021-07-28 22:50:22,11.1
2021-07-28 22:50:45,11
2021-07-28 22:50:51,11.1
2021-07-28 22:51:20,11
2021-07-28 22:51:31,11
2021-07-28 22:51:48,11.1
2021-07-28 22:52:00,11
2021-07-28 22:52:11,11
2021-07-28 22:52:17,11
2021-07-28 22:52:29,11.1
2021-07-28 22:52:40,11
2021-07-28 22:52:52,11.1
2021-07-28 22:53:04,11
2021-07-28 22:53:10,11
2021-07-28 22:53:15,11
2021-07-28 22:53:21,11
2021-07-28 22:53:38,11
2021-07-28 22:53:44,11
2021-07-28 22:54:02,11.1
2021-07-28 22:54:13,11
2021-07-28 22:54:25,11
2021-07-28 22:54:31,11
2021-07-28 22:54:42,11.1
2021-07-28 22:55:00,11
2021-07-28 22:55:06,11
2021-07-28 22:55:11,11.1
2021-07-28 22:55:17,11
2021-07-28 22:55:23,11
2021-07-28 22:55:29,11.1
2021-07-28 22:55:34,11
2021-07-28 22:55:46,11
2021-07-28 22:55:52,11.1
2021-07-28 22:55:58,11
2021-07-28 22:56:21,11
2021-07-28 22:56:27,11.1
2021-07-28 22:56:35,10.8
2021-07-28 22:56:56,11
2021-07-28 22:57:02,11
2021-07-28 22:57:30,11.1
2021-07-28 22:57:36,11.1
2021-07-28 22:57:53,11
2021-07-28 22:58:10,11
2021-07-28 22:58:16,11
2021-07-28 22:58:22,11
2021-07-28 22:58:28,11
2021-07-28 22:58:34,11.1
2021-07-28 22:58:51,11
2021-07-28 22:58:57,11
2021-07-28 22:59:03,11
2021-07-28 22:59:20,11
2021-07-28 22:59:43,11
2021-07-28 23:00:12,11
2021-07-28 23:00:24,11.1
2021-07-28 23:00:35,11
2021-07-28 23:00:53,11
2021-07-28 23:00:59,11
2021-07-28 23:01:05,11
2021-07-28 23:01:22,11
2021-07-28 23:01:34,11
2021-07-28 23:01:39,11
2021-07-28 23:02:02,11
2021-07-28 23:02:08,11
2021-07-28 23:02:14,11
2021-07-28 23:02:25,11
2021-07-28 23:02:43,11
2021-07-28 23:02:48,11
2021-07-28 23:03:00,11.1
2021-07-28 23:03:12,11
2021-07-28 23:03:18,11
2021-07-28 23:03:29,11.1
2021-07-28 23:03:46,11
2021-07-28 23:03:58,11.1
2021-07-28 23:04:09,11
2021-07-28 23:04:26,11.1
2021-07-28 23:04:32,11.1
2021-07-28 23:04:50,11
2021-07-28 23:04:55,11.1
2021-07-28 23:05:01,1
2021-07-28 23:05:13,11
2021-07-28 23:05:19,11
2021-07-28 23:05:36,11
2021-07-28 23:05:53,11
2021-07-28 23:05:59,11
2021-07-28 23:06:05,11
2021-07-28 23:06:22,11.1
2021-07-28 23:06:33,11
2021-07-28 23:06:45,11.1
2021-07-28 23:07:03,11
2021-07-28 23:07:14,11
2021-07-28 23:07:20,11
2021-07-28 23:07:26,11
2021-07-28 23:07:37,11
2021-07-28 23:08:00,11
2021-07-28 23:08:06,11
2021-07-28 23:08:12,11
2021-07-28 23:08:23,11
2021-07-28 23:08:29,11
2021-07-28 23:08:47,11
2021-07-28 23:09:15,11
2021-07-28 23:09:21,11
2021-07-28 23:09:33,11
2021-07-28 23:09:44,11
2021-07-28 23:09:50,11
2021-07-28 23:09:56,11.1
2021-07-28 23:10:02,11.1
2021-07-28 23:10:08,11
2021-07-28 23:10:19,11
2021-07-28 23:10:25,11.1
2021-07-28 23:10:31,11
2021-07-28 23:10:37,11.1
2021-07-28 23:10:49,11
2021-07-28 23:10:54,11
2021-07-28 23:11:00,11
2021-07-28 23:11:05,11.1
2021-07-28 23:11:17,11
2021-07-28 23:11:23,11
2021-07-28 23:11:29,11
2021-07-28 23:11:35,11
2021-07-28 23:11:40,11
2021-07-28 23:12:09,11
2021-07-28 23:12:21,11
2021-07-28 23:12:27,11
2021-07-28 23:12:44,11
2021-07-28 23:12:56,11
2021-07-28 23:13:02,11.1
2021-07-28 23:13:19,11
2021-07-28 23:13:42,11
2021-07-28 23:13:48,11.1
2021-07-28 23:14:10,11
2021-07-28 23:14:16,11.1
2021-07-28 23:14:28,11.1
2021-07-28 23:14:45,11
2021-07-28 23:14:51,11
2021-07-28 23:14:57,11
2021-07-28 23:15:02,11
2021-07-28 23:15:08,11.1
2021-07-28 23:16:05,11
2021-07-28 23:16:11,10.8
2021-07-28 23:16:17,11
2021-07-28 23:16:23,11
2021-07-28 23:16:28,11.1
2021-07-28 23:16:46,11.1
2021-07-28 23:16:50,11
2021-07-28 23:16:51,11
2021-07-28 23:17:03,11
2021-07-28 23:17:08,11
2021-07-28 23:17:20,11
2021-07-28 23:17:26,11.1
2021-07-28 23:17:43,11
2021-07-28 23:17:49,11.1
2021-07-28 23:18:00,11
2021-07-28 23:18:13,11.1
2021-07-28 23:18:18,11
2021-07-28 23:18:24,11
2021-07-28 23:18:30,11
2021-07-28 23:18:36,11
2021-07-28 23:18:41,11
2021-07-28 23:18:47,11
2021-07-28 23:18:53,11
2021-07-28 23:18:59,11
2021-07-28 23:19:05,11
2021-07-28 23:19:11,11.1
2021-07-28 23:19:16,11.1
2021-07-28 23:19:45,11
2021-07-28 23:19:56,11
2021-07-28 23:20:02,11
2021-07-28 23:20:19,11.1
2021-07-28 23:20:25,11
2021-07-28 23:20:31,11.1
2021-07-28 23:20:42,11.1
2021-07-28 23:21:11,11
2021-07-28 23:21:17,11
2021-07-28 23:21:23,11
2021-07-28 23:21:29,11
2021-07-28 23:21:35,11.1
2021-07-28 23:21:46,11
2021-07-28 23:22:04,11
2021-07-28 23:22:10,11.1
2021-07-28 23:22:27,11
2021-07-28 23:22:50,11
2021-07-28 23:23:01,11
2021-07-28 23:23:18,11.1
2021-07-28 23:23:24,11
2021-07-28 23:23:30,11
2021-07-28 23:23:36,11
2021-07-28 23:23:54,11.1
2021-07-28 23:24:17,11.1
2021-07-28 23:24:28,11
2021-07-28 23:24:40,11
2021-07-28 23:24:57,11.1
2021-07-28 23:25:09,11
2021-07-28 23:25:32,11
2021-07-28 23:25:38,11.1
2021-07-28 23:25:44,11.1
2021-07-28 23:26:01,11
2021-07-28 23:26:18,11
2021-07-28 23:26:24,11
2021-07-28 23:26:30,11
2021-07-28 23:26:48,11
2021-07-28 23:26:53,11
2021-07-28 23:26:59,11
2021-07-28 23:27:05,11
2021-07-28 23:27:34,11
2021-07-28 23:27:45,11
2021-07-28 23:27:51,11
2021-07-28 23:28:15,11
2021-07-28 23:28:20,11
2021-07-28 23:28:26,11
2021-07-28 23:28:32,11
2021-07-28 23:28:38,11
2021-07-28 23:28:54,11
2021-07-28 23:29:01,11
2021-07-28 23:29:07,11
2021-07-28 23:29:12,11
2021-07-28 23:29:24,11
2021-07-28 23:29:30,11
2021-07-28 23:29:59,11
2021-07-28 23:30:10,11.1
2021-07-28 23:30:16,11
2021-07-28 23:30:57,11
2021-07-28 23:31:14,11.1
2021-07-28 23:31:20,11
2021-07-28 23:31:26,11
2021-07-28 23:31:32,11.1
2021-07-28 23:31:49,11
2021-07-28 23:32:00,11
2021-07-28 23:32:06,11
2021-07-28 23:32:12,11
2021-07-28 23:32:40,11
2021-07-28 23:33:03,11
2021-07-28 23:33:09,11
2021-07-28 23:33:15,11
2021-07-28 23:33:21,11
2021-07-28 23:33:27,11.1
2021-07-28 23:33:33,10.9
2021-07-28 23:33:38,11
2021-07-28 23:34:08,11.1
2021-07-28 23:34:14,11
2021-07-28 23:34:19,11.1
2021-07-28 23:34:31,11
2021-07-28 23:34:42,11
2021-07-28 23:34:54,11
2021-07-28 23:34:59,11
2021-07-28 23:35:05,11
2021-07-28 23:35:11,11
2021-07-28 23:35:28,11
2021-07-28 23:35:34,11
2021-07-28 23:35:40,11.1
2021-07-28 23:35:46,10.9
2021-07-28 23:35:58,11.1
2021-07-28 23:36:15,11.1
2021-07-28 23:36:21,11
2021-07-28 23:36:27,11.1
2021-07-28 23:36:32,11
2021-07-28 23:36:38,11
2021-07-28 23:36:56,11.1
2021-07-28 23:37:02,11
2021-07-28 23:37:07,11
2021-07-28 23:37:13,11
2021-07-28 23:37:24,11
2021-07-28 23:37:47,11
2021-07-28 23:37:53,11
2021-07-28 23:37:59,11
2021-07-28 23:38:05,11
2021-07-28 23:38:16,11
2021-07-28 23:38:28,11
2021-07-28 23:38:45,11.1
2021-07-28 23:38:51,11
2021-07-28 23:38:56,11
2021-07-28 23:39:02,11
2021-07-28 23:39:08,11.1
2021-07-28 23:39:14,11
2021-07-28 23:39:19,11
2021-07-28 23:39:37,11
2021-07-28 23:39:43,11.1
2021-07-28 23:39:49,11
2021-07-28 23:40:12,11
2021-07-28 23:40:24,11
2021-07-28 23:40:29,11
2021-07-28 23:40:35,11.1
2021-07-28 23:40:41,11
2021-07-28 23:40:47,11
2021-07-28 23:41:10,11
2021-07-28 23:41:16,11
2021-07-28 23:41:27,11
2021-07-28 23:41:39,11
2021-07-28 23:41:44,11
2021-07-28 23:41:50,11.1
2021-07-28 23:41:56,11.1
2021-07-28 23:42:02,11
2021-07-28 23:42:30,11
2021-07-28 23:42:36,11
2021-07-28 23:42:42,11.1
2021-07-28 23:42:48,11
2021-07-28 23:42:59,11.1
2021-07-28 23:43:11,11.1
2021-07-28 23:43:17,11.1
2021-07-28 23:43:52,11
2021-07-28 23:44:03,11
2021-07-28 23:44:09,11
2021-07-28 23:44:14,11
2021-07-28 23:44:38,11
2021-07-28 23:44:49,11
2021-07-28 23:44:55,11.1
2021-07-28 23:45:06,11
2021-07-28 23:45:18,11
2021-07-28 23:45:24,11
2021-07-28 23:45:29,11
2021-07-28 23:45:41,11.1
2021-07-28 23:45:59,11
2021-07-28 23:46:04,11
2021-07-28 23:46:16,11
2021-07-28 23:46:27,11
2021-07-28 23:46:39,11
2021-07-28 23:46:56,11
2021-07-28 23:47:08,11.1
2021-07-28 23:47:13,11
2021-07-28 23:47:25,11
2021-07-28 23:47:36,11
2021-07-28 23:47:42,11
2021-07-28 23:47:54,11
2021-07-28 23:48:06,11
2021-07-28 23:48:11,11.1
2021-07-28 23:48:23,11.1
2021-07-28 23:48:35,11
2021-07-28 23:48:46,11.1
2021-07-28 23:48:52,11
2021-07-28 23:48:57,11.1
2021-07-28 23:49:03,11.1
2021-07-28 23:49:20,11
2021-07-28 23:49:38,11.1
2021-07-28 23:49:44,11
2021-07-28 23:49:55,11
2021-07-28 23:50:01,11
2021-07-28 23:50:12,11
2021-07-28 23:50:18,11
2021-07-28 23:50:24,11.1
2021-07-28 23:50:30,11
2021-07-28 23:50:53,11
2021-07-28 23:51:07,10.8
2021-07-28 23:51:10,11
2021-07-28 23:51:16,11
2021-07-28 23:51:22,11.1
2021-07-28 23:51:28,11.1
2021-07-28 23:51:50,11
2021-07-28 23:51:56,11
2021-07-28 23:52:13,11
2021-07-28 23:52:19,11.1
2021-07-28 23:52:30,11.1
2021-07-28 23:52:42,11
2021-07-28 23:52:53,10.9
2021-07-28 23:52:58,11
2021-07-28 23:53:04,11
2021-07-28 23:53:33,11.1
2021-07-28 23:53:39,11
2021-07-28 23:53:44,11
2021-07-28 23:53:50,11.1
2021-07-28 23:54:02,11
2021-07-28 23:54:14,11
2021-07-28 23:54:20,11.1
2021-07-28 23:54:25,11.1
2021-07-28 23:54:48,11
2021-07-28 23:55:05,11
2021-07-28 23:55:11,11.1
2021-07-28 23:55:17,11
2021-07-28 23:55:40,11.1
2021-07-28 23:55:45,11
2021-07-28 23:55:51,11
2021-07-28 23:55:57,11
2021-07-28 23:56:37,11
2021-07-28 23:56:49,11
2021-07-28 23:57:12,11
2021-07-28 23:57:18,11
2021-07-28 23:57:23,11
2021-07-28 23:57:29,11
2021-07-28 23:57:47,11
2021-07-28 23:57:52,11
2021-07-28 23:58:16,11
2021-07-28 23:58:21,11
2021-07-28 23:58:27,11
2021-07-28 23:58:33,11
2021-07-28 23:58:38,11
2021-07-28 23:58:50,11
2021-07-28 23:59:07,11
2021-07-28 23:59:12,11.1
2021-07-28 23:59:24,11.1
2021-07-28 23:59:53,11
2021-07-28 23:59:59,11
2021-07-29 00:00:05,11
2021-07-29 00:00:16,11.1
2021-07-29 00:00:39,11
2021-07-29 00:00:45,11
2021-07-29 00:00:51,11
2021-07-29 00:00:57,11.1
2021-07-29 00:01:14,11
2021-07-29 00:01:31,11
2021-07-29 00:01:43,11.1
2021-07-29 00:01:49,11
2021-07-29 00:01:55,11
2021-07-29 00:02:01,11.1
2021-07-29 00:02:18,11
2021-07-29 00:02:35,11
2021-07-29 00:02:41,11
2021-07-29 00:02:46,11
2021-07-29 00:02:58,11
2021-07-29 00:03:10,11.1
2021-07-29 00:03:16,11
2021-07-29 00:03:27,11.1
2021-07-29 00:03:39,11
2021-07-29 00:03:56,11
2021-07-29 00:04:02,11
2021-07-29 00:04:08,11
2021-07-29 00:04:14,11
2021-07-29 00:04:31,11
2021-07-29 00:04:43,11
2021-07-29 00:04:54,11.1
2021-07-29 00:05:06,11
2021-07-29 00:05:35,11
2021-07-29 00:05:41,11
2021-07-29 00:05:58,11
2021-07-29 00:06:09,11
2021-07-29 00:06:15,11.1
2021-07-29 00:06:21,11.1
2021-07-29 00:06:32,11.1
2021-07-29 00:06:55,11
2021-07-29 00:07:01,11
2021-07-29 00:07:07,11
2021-07-29 00:07:12,11
2021-07-29 00:07:24,11
2021-07-29 00:07:30,11
2021-07-29 00:07:36,11
2021-07-29 00:07:41,11
2021-07-29 00:07:53,11
2021-07-29 00:07:59,11
2021-07-29 00:08:22,11.1
2021-07-29 00:08:28,11
2021-07-29 00:08:33,11
2021-07-29 00:08:39,11.1
2021-07-29 00:08:45,11
2021-07-29 00:08:57,11
2021-07-29 00:09:02,11.1
2021-07-29 00:09:08,11
2021-07-29 00:09:20,11
2021-07-29 00:09:25,11.1
2021-07-29 00:09:43,11.1
2021-07-29 00:10:17,11
2021-07-29 00:10:23,11
2021-07-29 00:10:40,11
2021-07-29 00:10:52,11
2021-07-29 00:11:03,11
2021-07-29 00:11:15,11.1
2021-07-29 00:11:20,11
2021-07-29 00:11:32,11
2021-07-29 00:11:43,11
2021-07-29 00:11:49,11
2021-07-29 00:11:55,11
2021-07-29 00:12:01,11
2021-07-29 00:12:12,11
2021-07-29 00:12:18,11
2021-07-29 00:12:23,11
2021-07-29 00:12:40,11.1
2021-07-29 00:12:46,11
2021-07-29 00:12:52,11
2021-07-29 00:12:58,11
2021-07-29 00:13:15,11
2021-07-29 00:13:21,11
2021-07-29 00:13:26,11
2021-07-29 00:13:38,11.1
2021-07-29 00:13:43,11.1
2021-07-29 00:13:55,11
2021-07-29 00:14:13,11.1
2021-07-29 00:14:18,11
2021-07-29 00:14:24,11
2021-07-29 00:14:35,11
2021-07-29 00:14:41,11.1
2021-07-29 00:14:58,11
2021-07-29 00:15:16,11
2021-07-29 00:15:21,11
2021-07-29 00:15:44,11
2021-07-29 00:15:50,11
2021-07-29 00:16:07,11.1
2021-07-29 00:16:13,11
2021-07-29 00:16:25,11
2021-07-29 00:16:37,11
2021-07-29 00:16:43,11
2021-07-29 00:16:48,11.1
2021-07-29 00:16:52,1
2021-07-29 00:17:23,11.1
2021-07-29 00:17:28,11
2021-07-29 00:17:34,11
2021-07-29 00:17:40,11
2021-07-29 00:17:46,11
2021-07-29 00:17:52,11
2021-07-29 00:17:57,11
2021-07-29 00:18:03,11
2021-07-29 00:18:09,11
2021-07-29 00:18:15,11
2021-07-29 00:18:20,11
2021-07-29 00:18:32,11.1
2021-07-29 00:18:49,11
2021-07-29 00:19:00,11.1
2021-07-29 00:19:34,11
2021-07-29 00:19:46,11
2021-07-29 00:19:58,11
2021-07-29 00:20:03,11
2021-07-29 00:20:09,11
2021-07-29 00:20:14,11.1
2021-07-29 00:20:26,11.1
2021-07-29 00:20:37,11
2021-07-29 00:20:49,11
2021-07-29 00:20:55,11
2021-07-29 00:21:01,11.1
2021-07-29 00:21:24,11
2021-07-29 00:21:35,11
2021-07-29 00:21:41,11
2021-07-29 00:21:53,11
2021-07-29 00:21:58,11
2021-07-29 00:22:10,11
2021-07-29 00:22:22,11
2021-07-29 00:22:39,11
2021-07-29 00:22:45,11
2021-07-29 00:23:19,11
2021-07-29 00:23:25,11
2021-07-29 00:23:30,11
2021-07-29 00:24:05,11
2021-07-29 00:24:17,11
2021-07-29 00:24:22,11
2021-07-29 00:24:34,11
2021-07-29 00:24:39,11
2021-07-29 00:24:51,11
2021-07-29 00:24:57,11
2021-07-29 00:25:03,11
2021-07-29 00:25:09,11
2021-07-29 00:25:20,11
2021-07-29 00:25:26,11
2021-07-29 00:25:28,1
2021-07-29 00:25:38,1
2021-07-29 00:25:49,11
2021-07-29 00:26:00,11
2021-07-29 00:26:12,11
2021-07-29 00:26:18,11
2021-07-29 00:26:23,11
2021-07-29 00:26:35,11
2021-07-29 00:26:58,11.1
2021-07-29 00:27:03,11.1
2021-07-29 00:27:21,11
2021-07-29 00:27:26,11
2021-07-29 00:27:33,11
2021-07-29 00:27:38,11.1
2021-07-29 00:27:44,11
2021-07-29 00:27:55,11
2021-07-29 00:28:01,11
2021-07-29 00:28:07,11
2021-07-29 00:28:13,11
2021-07-29 00:28:19,11
2021-07-29 00:28:24,11
2021-07-29 00:28:30,11
2021-07-29 00:28:54,11
2021-07-29 00:28:59,11
2021-07-29 00:29:05,11
2021-07-29 00:29:23,11
2021-07-29 00:30:15,11
2021-07-29 00:30:20,11
2021-07-29 00:30:32,11
2021-07-29 00:30:38,11.1
2021-07-29 00:30:49,11.1
2021-07-29 00:31:07,11
2021-07-29 00:31:12,11
2021-07-29 00:31:18,11
2021-07-29 00:31:41,11
2021-07-29 00:31:47,11
2021-07-29 00:31:52,11
2021-07-29 00:32:10,10.9
2021-07-29 00:32:15,11
2021-07-29 00:32:21,11
2021-07-29 00:32:27,11.1
2021-07-29 00:32:44,11
2021-07-29 00:33:01,11
2021-07-29 00:33:07,11
2021-07-29 00:33:13,11
2021-07-29 00:33:24,11
2021-07-29 00:33:30,11
2021-07-29 00:33:48,11
2021-07-29 00:33:54,11.1
2021-07-29 00:33:59,10.8
2021-07-29 00:34:11,11
2021-07-29 00:34:17,11
2021-07-29 00:34:34,11
2021-07-29 00:34:40,11
2021-07-29 00:34:46,11
2021-07-29 00:34:51,11
2021-07-29 00:35:09,11
2021-07-29 00:35:20,11.1
2021-07-29 00:35:32,11
2021-07-29 00:35:38,11
2021-07-29 00:35:49,11
2021-07-29 00:35:55,11
2021-07-29 00:36:40,11.1
2021-07-29 00:36:46,11
2021-07-29 00:36:58,11
2021-07-29 00:37:09,11
2021-07-29 00:37:15,11
2021-07-29 00:37:21,11
2021-07-29 00:37:32,11
2021-07-29 00:37:44,11
2021-07-29 00:37:56,11
2021-07-29 00:38:08,11
2021-07-29 00:38:20,11
2021-07-29 00:38:31,11
2021-07-29 00:38:37,11
2021-07-29 00:38:49,11
2021-07-29 00:39:00,11
2021-07-29 00:39:06,11
2021-07-29 00:39:23,11
2021-07-29 00:39:29,11
2021-07-29 00:39:35,11
2021-07-29 00:39:46,11.1
2021-07-29 00:39:52,11
2021-07-29 00:40:03,11
2021-07-29 00:40:21,11.1
2021-07-29 00:40:27,11
2021-07-29 00:40:38,11
2021-07-29 00:40:44,11
2021-07-29 00:40:55,11
2021-07-29 00:41:01,11
2021-07-29 00:41:07,11
2021-07-29 00:41:13,11
2021-07-29 00:41:19,11
2021-07-29 00:41:36,11
2021-07-29 00:41:42,11
2021-07-29 00:41:48,11
2021-07-29 00:41:53,11
2021-07-29 00:42:22,11
2021-07-29 00:42:28,11.1
2021-07-29 00:42:34,11
2021-07-29 00:42:39,11
2021-07-29 00:43:08,11
2021-07-29 00:43:13,11
2021-07-29 00:43:19,11.1
2021-07-29 00:43:48,11
2021-07-29 00:43:53,11
2021-07-29 00:43:59,11.1
2021-07-29 00:44:10,11
2021-07-29 00:44:16,11
2021-07-29 00:44:51,11
2021-07-29 00:44:57,11
2021-07-29 00:45:03,11
2021-07-29 00:45:14,11.1
2021-07-29 00:45:20,11
2021-07-29 00:45:26,11
2021-07-29 00:45:31,11
2021-07-29 00:45:37,11
2021-07-29 00:45:43,11.1
2021-07-29 00:46:01,11.1
2021-07-29 00:46:18,11
2021-07-29 00:46:24,11.1
2021-07-29 00:46:29,11
2021-07-29 00:46:35,11
2021-07-29 00:46:52,11
2021-07-29 00:47:10,11.1
2021-07-29 00:47:21,11.1
2021-07-29 00:47:27,11
2021-07-29 00:47:38,11
2021-07-29 00:47:44,11.1
2021-07-29 00:47:50,11
2021-07-29 00:48:07,11
2021-07-29 00:48:18,11.1
2021-07-29 00:48:29,11
2021-07-29 00:48:35,11
2021-07-29 00:48:52,11
2021-07-29 00:48:58,11
2021-07-29 00:49:04,11.1
2021-07-29 00:49:21,11
2021-07-29 00:49:32,11
2021-07-29 00:49:38,11
2021-07-29 00:49:44,11
2021-07-29 00:50:01,11
2021-07-29 00:50:07,11
2021-07-29 00:50:19,11
2021-07-29 00:50:59,11
2021-07-29 00:51:04,11
2021-07-29 00:51:10,11
2021-07-29 00:51:16,11
2021-07-29 00:51:22,11
2021-07-29 00:51:28,11
2021-07-29 00:51:51,11
2021-07-29 00:51:57,11.1
2021-07-29 00:52:03,11
2021-07-29 00:52:37,11.1
2021-07-29 00:52:54,11
2021-07-29 00:53:00,11
2021-07-29 00:53:29,11
2021-07-29 00:53:46,11
2021-07-29 00:53:58,11
2021-07-29 00:54:09,11
2021-07-29 00:54:33,11.1
2021-07-29 00:54:50,11
2021-07-29 00:54:55,11
2021-07-29 00:55:07,11.1
2021-07-29 00:55:24,11
2021-07-29 00:55:30,11
2021-07-29 00:55:42,11.1
2021-07-29 00:55:53,11
2021-07-29 00:55:59,11
2021-07-29 00:56:05,11
2021-07-29 00:56:10,11
2021-07-29 00:56:16,11.1
2021-07-29 00:56:34,11
2021-07-29 00:56:39,11
2021-07-29 00:56:57,11
2021-07-29 00:57:14,11
2021-07-29 00:57:19,11
2021-07-29 00:57:31,11
2021-07-29 00:57:54,11
2021-07-29 00:58:06,11
2021-07-29 00:58:12,11
2021-07-29 00:58:17,11
2021-07-29 00:58:23,11
2021-07-29 00:58:40,11
2021-07-29 00:58:46,11.1
2021-07-29 00:58:51,11
2021-07-29 00:59:32,11.1
2021-07-29 00:59:37,11
2021-07-29 00:59:55,11
2021-07-29 01:00:01,11
2021-07-29 01:00:12,11
2021-07-29 01:00:18,11
2021-07-29 01:00:29,11
2021-07-29 01:00:47,11
2021-07-29 01:00:53,11
2021-07-29 01:00:59,11.1
2021-07-29 01:01:16,11
2021-07-29 01:01:28,11
2021-07-29 01:01:33,11
2021-07-29 01:01:45,11.1
2021-07-29 01:02:14,11.1
2021-07-29 01:02:20,11
2021-07-29 01:02:26,11.1
2021-07-29 01:02:31,11
2021-07-29 01:02:54,11.1
2021-07-29 01:03:05,11
2021-07-29 01:03:11,11.1
2021-07-29 01:03:17,11
2021-07-29 01:03:40,11
2021-07-29 01:03:46,11.1
2021-07-29 01:03:52,11
2021-07-29 01:04:14,11.1
2021-07-29 01:04:21,11.1
2021-07-29 01:04:26,11
2021-07-29 01:04:32,11
2021-07-29 01:05:06,11
2021-07-29 01:05:18,11.1
2021-07-29 01:05:29,11.1
2021-07-29 01:05:46,11.1
2021-07-29 01:05:52,11.1
2021-07-29 01:05:57,11
2021-07-29 01:06:09,1
2021-07-29 01:06:26,11
2021-07-29 01:06:32,11.1
2021-07-29 01:06:38,11.1
2021-07-29 01:06:49,11.1
2021-07-29 01:06:55,11
2021-07-29 01:07:18,11
2021-07-29 01:07:24,11
2021-07-29 01:07:30,11.1
2021-07-29 01:07:41,11.1
2021-07-29 01:07:53,11.1
2021-07-29 01:07:59,11
2021-07-29 01:08:05,11.1
2021-07-29 01:08:22,11.1
2021-07-29 01:08:27,11.1
2021-07-29 01:08:33,11.1
2021-07-29 01:08:39,11
2021-07-29 01:09:07,11.1
2021-07-29 01:09:13,11.1
2021-07-29 01:09:19,11.1
2021-07-29 01:09:37,11.1
2021-07-29 01:09:48,11.1
2021-07-29 01:09:54,11.1
2021-07-29 01:09:59,11.1
2021-07-29 01:10:17,11.1
2021-07-29 01:10:22,11.1
2021-07-29 01:10:34,11.1
2021-07-29 01:10:40,11.1
2021-07-29 01:10:45,11.1
2021-07-29 01:10:57,11.1
2021-07-29 01:11:02,11.1
2021-07-29 01:11:08,11.1
2021-07-29 01:11:26,11.1
2021-07-29 01:11:37,11.1
2021-07-29 01:11:43,11.1
2021-07-29 01:11:49,11.1
2021-07-29 01:11:55,11.1
2021-07-29 01:12:06,11.1
2021-07-29 01:12:12,11.1
2021-07-29 01:12:23,11.1
2021-07-29 01:12:29,11.1
2021-07-29 01:12:35,11.1
2021-07-29 01:12:41,11.1
2021-07-29 01:13:04,11.1
2021-07-29 01:13:10,11.1
2021-07-29 01:13:15,11.1
2021-07-29 01:13:21,11.1
2021-07-29 01:13:33,11.1
2021-07-29 01:13:44,11.1
2021-07-29 01:13:56,11.1
2021-07-29 01:14:02,11.1
2021-07-29 01:14:19,11.1
2021-07-29 01:14:31,11.1
2021-07-29 01:14:36,11.1
2021-07-29 01:14:42,11.1
2021-07-29 01:14:48,11.1
2021-07-29 01:15:00,11.1
2021-07-29 01:15:23,11.1
2021-07-29 01:15:28,11.1
2021-07-29 01:15:34,11.1
2021-07-29 01:15:39,11.1
2021-07-29 01:16:09,11.1
2021-07-29 01:16:14,11.2
2021-07-29 01:16:32,11.1
2021-07-29 01:16:37,11.1
2021-07-29 01:16:49,11.2
2021-07-29 01:17:12,11.2
2021-07-29 01:17:23,11.1
2021-07-29 01:17:45,11
2021-07-29 01:17:52,11.1
2021-07-29 01:18:09,11.2
2021-07-29 01:18:15,11.1
2021-07-29 01:18:20,11.1
2021-07-29 01:18:37,11.1
2021-07-29 01:18:43,11.1
2021-07-29 01:18:49,11.1
2021-07-29 01:19:00,11.2
2021-07-29 01:19:12,11.2
2021-07-29 01:19:24,11.1
2021-07-29 01:19:29,11.2
2021-07-29 01:19:41,11.2
2021-07-29 01:19:52,11.2
2021-07-29 01:19:58,11.1
2021-07-29 01:20:03,11.2
2021-07-29 01:20:14,11.2
2021-07-29 01:20:32,11.2
2021-07-29 01:20:43,11.3
2021-07-29 01:21:18,11.2
2021-07-29 01:21:35,11.2
2021-07-29 01:21:41,11.2
2021-07-29 01:21:53,11.2
2021-07-29 01:22:10,11.2
2021-07-29 01:22:15,11.2
2021-07-29 01:22:33,11.2
2021-07-29 01:22:44,11.2
2021-07-29 01:22:50,11.2
2021-07-29 01:23:01,11.2
2021-07-29 01:23:06,11.3
2021-07-29 01:23:12,11.2
2021-07-29 01:23:24,11.2
2021-07-29 01:23:30,11.3
2021-07-29 01:23:35,11.2
2021-07-29 01:23:59,11.2
2021-07-29 01:24:05,11.2
2021-07-29 01:24:10,11.2
2021-07-29 01:24:16,11.2
2021-07-29 01:24:34,11.2
2021-07-29 01:24:39,11.2
2021-07-29 01:24:45,11.3
2021-07-29 01:24:51,11.2
2021-07-29 01:24:56,11.2
2021-07-29 01:25:02,11.2
2021-07-29 01:25:14,11.3
2021-07-29 01:25:25,11.3
2021-07-29 01:25:53,11.3
2021-07-29 01:26:11,11.3
2021-07-29 01:26:16,11.3
2021-07-29 01:26:22,11.3
2021-07-29 01:26:33,11.3
2021-07-29 01:26:56,11.3
2021-07-29 01:27:02,11.3
2021-07-29 01:27:14,11.4
2021-07-29 01:27:19,11.2
2021-07-29 01:27:25,11.3
2021-07-29 01:27:31,11.4
2021-07-29 01:27:42,11.3
2021-07-29 01:27:54,11.4
2021-07-29 01:28:12,11.3
2021-07-29 01:28:29,11.4
2021-07-29 01:29:09,11.4
2021-07-29 01:29:26,11.4
2021-07-29 01:29:32,11.4
2021-07-29 01:30:07,11.4
2021-07-29 01:30:30,11.5
