"","Period","ID","ap_t","unix","apn"
"8492","SP8w8","H298",8.77,1626630695,-2.0424430641822
"8493","SP8w8","H298",8.76,1626631601,-2.04347826086957
"8494","SP8w8","H298",8.77,1626632508,-2.0424430641822
"8495","SP8w8","H298",8.76,1626633415,-2.04347826086957
"8496","SP8w8","H298",8.72,1626634322,-2.04761904761905
"8497","SP8w8","H298",8.73,1626635230,-2.04658385093168
"8498","SP8w8","H298",8.71,1626636137,-2.04865424430642
"8499","SP8w8","H298",8.7,1626637044,-2.04968944099379
"8500","SP8w8","H298",8.67,1626637951,-2.0527950310559
"8501","SP8w8","H298",8.65,1626638858,-2.05486542443064
"8502","SP8w8","H298",8.65,1626639765,-2.05486542443064
"8503","SP8w8","H298",8.63,1626640672,-2.05693581780538
"8504","SP8w8","H298",8.63,1626641579,-2.05693581780538
"8505","SP8w8","H298",8.62,1626642486,-2.05797101449275
"8506","SP8w8","H298",8.6,1626643394,-2.0600414078675
"8507","SP8w8","H298",8.59,1626644301,-2.06107660455487
"8508","SP8w8","H298",8.55,1626645208,-2.06521739130435
"8509","SP8w8","H298",8.58,1626646115,-2.06211180124224
"8510","SP8w8","H298",8.56,1626647023,-2.06418219461698
"8511","SP8w8","H298",8.53,1626647931,-2.06728778467909
"8512","SP8w8","H298",8.51,1626648838,-2.06935817805383
"8513","SP8w8","H298",8.5,1626649746,-2.0703933747412
"8514","SP8w8","H298",8.46,1626650654,-2.07453416149068
"8515","SP8w8","H298",8.47,1626651561,-2.07349896480331
"8516","SP8w8","H298",8.46,1626652468,-2.07453416149068
"8517","SP8w8","H298",8.46,1626653375,-2.07453416149068
"8518","SP8w8","H298",8.44,1626654283,-2.07660455486543
"8519","SP8w8","H298",8.43,1626655190,-2.0776397515528
"8520","SP8w8","H298",8.42,1626656098,-2.07867494824017
"8521","SP8w8","H298",8.42,1626657006,-2.07867494824017
"8522","SP8w8","H298",8.39,1626657914,-2.08178053830228
"8523","SP8w8","H298",8.38,1626658822,-2.08281573498965
"8524","SP8w8","H298",8.38,1626659730,-2.08281573498965
"8525","SP8w8","H298",8.37,1626660638,-2.08385093167702
"8526","SP8w8","H298",8.36,1626661545,-2.08488612836439
"8527","SP8w8","H298",8.35,1626662453,-2.08592132505176
"8528","SP8w8","H298",8.36,1626663361,-2.08488612836439
"8529","SP8w8","H298",8.34,1626664269,-2.08695652173913
"8530","SP8w8","H298",8.33,1626665176,-2.0879917184265
"8531","SP8w8","H298",8.33,1626666082,-2.0879917184265
"8532","SP8w8","H298",8.34,1626666989,-2.08695652173913
"8533","SP8w8","H298",8.33,1626667895,-2.0879917184265
"8534","SP8w8","H298",8.31,1626668803,-2.09006211180124
"8535","SP8w8","H298",8.3,1626669711,-2.09109730848861
"8536","SP8w8","H298",8.3,1626670618,-2.09109730848861
"8537","SP8w8","H298",8.29,1626671526,-2.09213250517598
"8538","SP8w8","H298",8.27,1626672435,-2.09420289855073
"8539","SP8w8","H298",8.27,1626673343,-2.09420289855073
"8540","SP8w8","H298",8.24,1626674250,-2.09730848861284
"8541","SP8w8","H298",8.23,1626675157,-2.09834368530021
"8542","SP8w8","H298",8.27,1626676065,-2.09420289855073
"8543","SP8w8","H298",8.23,1626676973,-2.09834368530021
"8544","SP8w8","H298",8.26,1626677880,-2.0952380952381
"8545","SP8w8","H298",8.24,1626678788,-2.09730848861284
"8546","SP8w8","H298",8.22,1626679696,-2.09937888198758
"8547","SP8w8","H298",8.23,1626680604,-2.09834368530021
"8548","SP8w8","H298",8.23,1626681512,-2.09834368530021
"8549","SP8w8","H298",8.21,1626682420,-2.10041407867495
"8550","SP8w8","H298",8.2,1626683327,-2.10144927536232
"8551","SP8w8","H298",8.19,1626684233,-2.10248447204969
"8552","SP8w8","H298",8.18,1626685139,-2.10351966873706
"8553","SP8w8","H298",8.19,1626686047,-2.10248447204969
"8554","SP8w8","H298",8.19,1626686955,-2.10248447204969
"8555","SP8w8","H298",8.2,1626687863,-2.10144927536232
"8556","SP8w8","H298",8.21,1626688771,-2.10041407867495
"8557","SP8w8","H298",8.19,1626689678,-2.10248447204969
"8558","SP8w8","H298",8.18,1626690585,-2.10351966873706
"8559","SP8w8","H298",8.2,1626691491,-2.10144927536232
"8560","SP8w8","H298",8.21,1626692398,-2.10041407867495
"8561","SP8w8","H298",8.22,1626693305,-2.09937888198758
"8562","SP8w8","H298",8.27,1626694212,-2.09420289855073
"8563","SP8w8","H298",8.3,1626695119,-2.09109730848861
"8564","SP8w8","H298",8.32,1626696026,-2.08902691511387
"8565","SP8w8","H298",8.36,1626696933,-2.08488612836439
"8566","SP8w8","H298",8.35,1626697840,-2.08592132505176
"8567","SP8w8","H298",8.39,1626698747,-2.08178053830228
"8568","SP8w8","H298",8.39,1626699654,-2.08178053830228
"8569","SP8w8","H298",8.43,1626700561,-2.0776397515528
"8570","SP8w8","H298",8.45,1626701468,-2.07556935817805
"8571","SP8w8","H298",8.45,1626702374,-2.07556935817805
"8572","SP8w8","H298",8.45,1626703281,-2.07556935817805
"8573","SP8w8","H298",8.45,1626704188,-2.07556935817805
"8574","SP8w8","H298",8.47,1626705095,-2.07349896480331
"8575","SP8w8","H298",8.47,1626706002,-2.07349896480331
"8576","SP8w8","H298",8.48,1626706909,-2.07246376811594
"8577","SP8w8","H298",8.48,1626707816,-2.07246376811594
"8578","SP8w8","H298",8.48,1626708723,-2.07246376811594
"8579","SP8w8","H298",8.51,1626709630,-2.06935817805383
"8580","SP8w8","H298",8.49,1626710537,-2.07142857142857
"8581","SP8w8","H298",8.52,1626711444,-2.06832298136646
"8582","SP8w8","H298",8.55,1626712351,-2.06521739130435
"8583","SP8w8","H298",8.55,1626713259,-2.06521739130435
"8584","SP8w8","H298",8.55,1626714166,-2.06521739130435
"8585","SP8w8","H298",8.56,1626715074,-2.06418219461698
"8586","SP8w8","H298",8.57,1626715983,-2.06314699792961
"8587","SP8w8","H298",8.57,1626716890,-2.06314699792961
"8588","SP8w8","H298",8.52,1626717798,-2.06832298136646
"8589","SP8w8","H298",8.51,1626718705,-2.06935817805383
"8590","SP8w8","H298",8.51,1626719613,-2.06935817805383
"8591","SP8w8","H298",8.48,1626720521,-2.07246376811594
"8592","SP8w8","H298",8.48,1626721429,-2.07246376811594
"8593","SP8w8","H298",8.45,1626722337,-2.07556935817805
"8594","SP8w8","H298",8.45,1626723245,-2.07556935817805
"8595","SP8w8","H298",8.42,1626724152,-2.07867494824017
"8596","SP8w8","H298",8.38,1626725060,-2.08281573498965
"8597","SP8w8","H298",8.35,1626725968,-2.08592132505176
"8598","SP8w8","H298",8.35,1626726875,-2.08592132505176
"8599","SP8w8","H298",8.34,1626727783,-2.08695652173913
"8600","SP8w8","H298",8.31,1626728691,-2.09006211180124
"8601","SP8w8","H298",8.28,1626729599,-2.09316770186335
"8602","SP8w8","H298",8.27,1626730507,-2.09420289855073
"8603","SP8w8","H298",8.23,1626731415,-2.09834368530021
"8604","SP8w8","H298",8.23,1626732323,-2.09834368530021
"8605","SP8w8","H298",8.19,1626733231,-2.10248447204969
"8606","SP8w8","H298",8.19,1626734139,-2.10248447204969
"8607","SP8w8","H298",8.15,1626735047,-2.10662525879917
"8608","SP8w8","H298",8.14,1626735955,-2.10766045548654
"8609","SP8w8","H298",8.09,1626736863,-2.1128364389234
"8610","SP8w8","H298",8.05,1626737771,-2.11697722567288
"8611","SP8w8","H298",8.05,1626738680,-2.11697722567288
"8612","SP8w8","H298",8.04,1626739588,-2.11801242236025
"8613","SP8w8","H298",8.02,1626740498,-2.12008281573499
"8614","SP8w8","H298",7.98,1626741406,-2.12422360248447
"8615","SP8w8","H298",7.97,1626742315,-2.12525879917184
"8616","SP8w8","H298",7.92,1626743223,-2.1304347826087
"8617","SP8w8","H298",7.89,1626744131,-2.13354037267081
"8618","SP8w8","H298",7.91,1626745040,-2.13146997929607
"8619","SP8w8","H298",7.9,1626745948,-2.13250517598344
"8620","SP8w8","H298",7.85,1626746857,-2.13768115942029
"8621","SP8w8","H298",7.85,1626747761,-2.13768115942029
"8622","SP8w8","H298",7.82,1626748670,-2.1407867494824
"8623","SP8w8","H298",7.81,1626749578,-2.14182194616977
"8624","SP8w8","H298",7.77,1626750487,-2.14596273291926
"8625","SP8w8","H298",7.78,1626751396,-2.14492753623188
"8626","SP8w8","H298",7.76,1626752305,-2.14699792960663
"8627","SP8w8","H298",7.73,1626753214,-2.15010351966874
"8628","SP8w8","H298",7.72,1626754122,-2.15113871635611
"8629","SP8w8","H298",7.71,1626755031,-2.15217391304348
"8630","SP8w8","H298",7.69,1626755940,-2.15424430641822
"8631","SP8w8","H298",7.68,1626756849,-2.15527950310559
"8632","SP8w8","H298",7.64,1626757757,-2.15942028985507
"8633","SP8w8","H298",7.64,1626758666,-2.15942028985507
"8634","SP8w8","H298",7.61,1626759575,-2.16252587991718
"8635","SP8w8","H298",7.6,1626760484,-2.16356107660456
"8636","SP8w8","H298",7.6,1626761392,-2.16356107660456
"8637","SP8w8","H298",7.59,1626762301,-2.16459627329193
"8638","SP8w8","H298",7.6,1626763210,-2.16356107660456
"8639","SP8w8","H298",7.57,1626764118,-2.16666666666667
"8640","SP8w8","H298",7.56,1626765027,-2.16770186335404
"8641","SP8w8","H298",7.55,1626765936,-2.16873706004141
"8642","SP8w8","H298",7.53,1626766845,-2.17080745341615
"8643","SP8w8","H298",7.5,1626767753,-2.17391304347826
"8644","SP8w8","H298",7.52,1626768662,-2.17184265010352
"8645","SP8w8","H298",7.5,1626769571,-2.17391304347826
"8646","SP8w8","H298",7.49,1626770480,-2.17494824016563
"8647","SP8w8","H298",7.47,1626771388,-2.17701863354037
"8648","SP8w8","H298",7.49,1626772297,-2.17494824016563
"8649","SP8w8","H298",7.46,1626773206,-2.17805383022774
"8650","SP8w8","H298",7.46,1626774115,-2.17805383022774
"8651","SP8w8","H298",7.46,1626775023,-2.17805383022774
"8652","SP8w8","H298",7.46,1626775932,-2.17805383022774
"8653","SP8w8","H298",7.45,1626776829,-2.17908902691511
"8654","SP8w8","H298",7.45,1626777737,-2.17908902691511
"8655","SP8w8","H298",7.48,1626778646,-2.175983436853
"8656","SP8w8","H298",7.48,1626779555,-2.175983436853
"8657","SP8w8","H298",7.54,1626780464,-2.16977225672878
"8658","SP8w8","H298",7.53,1626781373,-2.17080745341615
"8659","SP8w8","H298",7.55,1626782278,-2.16873706004141
"8660","SP8w8","H298",7.58,1626783187,-2.1656314699793
"8661","SP8w8","H298",7.59,1626784096,-2.16459627329193
"8662","SP8w8","H298",7.61,1626785003,-2.16252587991718
"8663","SP8w8","H298",7.61,1626785910,-2.16252587991718
"8664","SP8w8","H298",7.63,1626786817,-2.16045548654244
"8665","SP8w8","H298",7.63,1626787723,-2.16045548654244
"8666","SP8w8","H298",7.65,1626788628,-2.1583850931677
"8667","SP8w8","H298",7.69,1626789533,-2.15424430641822
"8668","SP8w8","H298",7.72,1626790437,-2.15113871635611
"8669","SP8w8","H298",7.71,1626791344,-2.15217391304348
"8670","SP8w8","H298",7.74,1626792252,-2.14906832298137
"8671","SP8w8","H298",7.74,1626793159,-2.14906832298137
"8672","SP8w8","H298",7.75,1626794068,-2.148033126294
"8673","SP8w8","H298",7.76,1626794976,-2.14699792960663
"8674","SP8w8","H298",7.78,1626795885,-2.14492753623188
"8675","SP8w8","H298",7.78,1626796793,-2.14492753623188
"8676","SP8w8","H298",7.78,1626797702,-2.14492753623188
"8677","SP8w8","H298",7.79,1626798611,-2.14389233954451
"8678","SP8w8","H298",7.78,1626799519,-2.14492753623188
"8679","SP8w8","H298",7.81,1626800428,-2.14182194616977
"8680","SP8w8","H298",7.82,1626801333,-2.1407867494824
"8681","SP8w8","H298",7.81,1626802241,-2.14182194616977
"8682","SP8w8","H298",7.82,1626803146,-2.1407867494824
"8683","SP8w8","H298",7.79,1626804054,-2.14389233954451
"8684","SP8w8","H298",7.82,1626804963,-2.1407867494824
"8685","SP8w8","H298",7.78,1626805871,-2.14492753623188
"8686","SP8w8","H298",7.78,1626806780,-2.14492753623188
"8687","SP8w8","H298",7.78,1626807689,-2.14492753623188
"8688","SP8w8","H298",7.78,1626808597,-2.14492753623188
"8689","SP8w8","H298",7.78,1626809506,-2.14492753623188
"8690","SP8w8","H298",7.76,1626810414,-2.14699792960663
"8691","SP8w8","H298",7.75,1626811323,-2.148033126294
"8692","SP8w8","H298",7.74,1626812231,-2.14906832298137
"8693","SP8w8","H298",7.73,1626813138,-2.15010351966874
"8694","SP8w8","H298",7.72,1626814044,-2.15113871635611
"8695","SP8w8","H298",7.72,1626814953,-2.15113871635611
"8696","SP8w8","H298",7.71,1626815861,-2.15217391304348
"8697","SP8w8","H298",7.72,1626816770,-2.15113871635611
"8698","SP8w8","H298",7.72,1626817678,-2.15113871635611
"8699","SP8w8","H298",7.69,1626818587,-2.15424430641822
"8700","SP8w8","H298",7.69,1626819495,-2.15424430641822
"8701","SP8w8","H298",7.68,1626820404,-2.15527950310559
"8702","SP8w8","H298",7.68,1626821308,-2.15527950310559
"8703","SP8w8","H298",7.68,1626822217,-2.15527950310559
"8704","SP8w8","H298",7.65,1626823125,-2.1583850931677
"8705","SP8w8","H298",7.63,1626824034,-2.16045548654244
"8706","SP8w8","H298",7.64,1626824943,-2.15942028985507
"8707","SP8w8","H298",7.65,1626825852,-2.1583850931677
"8708","SP8w8","H298",7.64,1626826760,-2.15942028985507
"8709","SP8w8","H298",7.64,1626827669,-2.15942028985507
"8710","SP8w8","H298",7.64,1626828578,-2.15942028985507
"8711","SP8w8","H298",7.63,1626829487,-2.16045548654244
"8712","SP8w8","H298",7.6,1626830395,-2.16356107660456
"8713","SP8w8","H298",7.6,1626831300,-2.16356107660456
"8714","SP8w8","H298",7.59,1626832209,-2.16459627329193
"8715","SP8w8","H298",7.61,1626833118,-2.16252587991718
"8716","SP8w8","H298",7.58,1626834027,-2.1656314699793
"8717","SP8w8","H298",7.57,1626834936,-2.16666666666667
"8718","SP8w8","H298",7.57,1626835845,-2.16666666666667
"8719","SP8w8","H298",7.56,1626836754,-2.16770186335404
"8720","SP8w8","H298",7.57,1626837662,-2.16666666666667
"8721","SP8w8","H298",7.57,1626838572,-2.16666666666667
"8722","SP8w8","H298",7.57,1626839481,-2.16666666666667
"8723","SP8w8","H298",7.57,1626840389,-2.16666666666667
"8724","SP8w8","H298",7.56,1626841298,-2.16770186335404
"8725","SP8w8","H298",7.54,1626842207,-2.16977225672878
"8726","SP8w8","H298",7.55,1626843116,-2.16873706004141
"8727","SP8w8","H298",7.53,1626844025,-2.17080745341615
"8728","SP8w8","H298",7.54,1626844933,-2.16977225672878
"8729","SP8w8","H298",7.52,1626845843,-2.17184265010352
"8730","SP8w8","H298",7.5,1626846751,-2.17391304347826
"8731","SP8w8","H298",7.52,1626847660,-2.17184265010352
"8732","SP8w8","H298",7.5,1626848569,-2.17391304347826
"8733","SP8w8","H298",7.52,1626849478,-2.17184265010352
"8734","SP8w8","H298",7.52,1626850387,-2.17184265010352
"8735","SP8w8","H298",7.52,1626851296,-2.17184265010352
"8736","SP8w8","H298",7.5,1626852205,-2.17391304347826
"8737","SP8w8","H298",7.5,1626853115,-2.17391304347826
"8738","SP8w8","H298",7.47,1626854023,-2.17701863354037
"8739","SP8w8","H298",7.47,1626854932,-2.17701863354037
"8740","SP8w8","H298",7.49,1626855841,-2.17494824016563
"8741","SP8w8","H298",7.47,1626856750,-2.17701863354037
"8742","SP8w8","H298",7.49,1626857659,-2.17494824016563
"8743","SP8w8","H298",7.46,1626858568,-2.17805383022774
"8744","SP8w8","H298",7.47,1626859477,-2.17701863354037
"8745","SP8w8","H298",7.47,1626860386,-2.17701863354037
"8746","SP8w8","H298",7.49,1626861295,-2.17494824016563
"8747","SP8w8","H298",7.49,1626862204,-2.17494824016563
"8748","SP8w8","H298",7.56,1626863113,-2.16770186335404
"8749","SP8w8","H298",7.72,1626864020,-2.15113871635611
"8750","SP8w8","H298",8.09,1626864926,-2.1128364389234
"8751","SP8w8","H298",8.7,1626865833,-2.04968944099379
"8752","SP8w8","H298",9.41,1626866740,-1.97619047619048
"8753","SP8w8","H298",10.39,1626867647,-1.87474120082816
"8754","SP8w8","H298",11.52,1626868553,-1.75776397515528
"8755","SP8w8","H298",12.47,1626869460,-1.65942028985507
"8756","SP8w8","H298",14.23,1626870366,-1.47722567287785
"8757","SP8w8","H298",18.38,1626871270,-1.04761904761905
"8758","SP8w8","H298",23.07,1626872174,-0.562111801242236
"8759","SP8w8","H298",30.22,1626873072,0.178053830227743
"8760","SP8w8","H298",33.82,1626873977,0.55072463768116
"8761","SP8w8","H298",34.94,1626874883,0.666666666666667
"8762","SP8w8","H298",34.74,1626875788,0.645962732919255
"8763","SP8w8","H298",34.6,1626876694,0.631469979296067
"8764","SP8w8","H298",33.19,1626877599,0.485507246376812
"8765","SP8w8","H298",34.35,1626878505,0.605590062111802
"8766","SP8w8","H298",34.92,1626879410,0.664596273291926
"8767","SP8w8","H298",34.82,1626880315,0.65424430641822
"8768","SP8w8","H298",34.63,1626881218,0.634575569358178
"8769","SP8w8","H298",33.71,1626882120,0.539337474120083
"8770","SP8w8","H298",35.89,1626883023,0.765010351966874
"8771","SP8w8","H298",35.42,1626883925,0.716356107660456
"8772","SP8w8","H298",35.25,1626884828,0.698757763975156
"8773","SP8w8","H298",35.49,1626885731,0.72360248447205
"8774","SP8w8","H298",35.44,1626886633,0.718426501035197
"8775","SP8w8","H298",35.24,1626887536,0.697722567287785
"8776","SP8w8","H298",35.37,1626888438,0.711180124223602
"8777","SP8w8","H298",35.2,1626889341,0.693581780538303
"8778","SP8w8","H298",35.47,1626890243,0.721532091097309
"8779","SP8w8","H298",35.04,1626891144,0.677018633540373
"8780","SP8w8","H298",34.78,1626892043,0.650103519668737
"8781","SP8w8","H298",35.64,1626892949,0.739130434782609
"8782","SP8w8","H298",35.52,1626893850,0.726708074534162
"8783","SP8w8","H298",35.21,1626894752,0.694616977225673
"8784","SP8w8","H298",34.93,1626895657,0.665631469979296
"8785","SP8w8","H298",34.63,1626896564,0.634575569358178
"8786","SP8w8","H298",33.99,1626897471,0.56832298136646
"8787","SP8w8","H298",33.59,1626898377,0.526915113871636
"8788","SP8w8","H298",33.67,1626899284,0.535196687370601
"8789","SP8w8","H298",33.46,1626900184,0.513457556935818
"8790","SP8w8","H298",33.68,1626901091,0.536231884057971
"8791","SP8w8","H298",33.89,1626901997,0.557971014492754
"8792","SP8w8","H298",35.18,1626902897,0.691511387163561
"8793","SP8w8","H298",34.17,1626903796,0.586956521739131
"8794","SP8w8","H298",33.86,1626904702,0.554865424430642
"8795","SP8w9","H298",33.72,1626905608,0.540372670807453
"8796","SP8w9","H298",33.57,1626906514,0.524844720496895
"8797","SP8w9","H298",34.06,1626907421,0.575569358178054
"8798","SP8w9","H298",33.87,1626908327,0.555900621118012
"8799","SP8w9","H298",33.59,1626909234,0.526915113871636
"8800","SP8w9","H298",33.46,1626910141,0.513457556935818
"8801","SP8w9","H298",33.64,1626911039,0.532091097308489
"8802","SP8w9","H298",36.12,1626911945,0.788819875776398
"8803","SP8w9","H298",36.09,1626912845,0.785714285714286
"8804","SP8w9","H298",35.18,1626913746,0.691511387163561
"8805","SP8w9","H298",35.79,1626914652,0.754658385093168
"8806","SP8w9","H298",35.25,1626915553,0.698757763975156
"8807","SP8w9","H298",35.23,1626916459,0.696687370600414
"8808","SP8w9","H298",34.75,1626917366,0.646997929606625
"8809","SP8w9","H298",34.22,1626918273,0.592132505175983
"8810","SP8w9","H298",33.99,1626919179,0.56832298136646
"8811","SP8w9","H298",34.42,1626920085,0.612836438923396
"8812","SP8w9","H298",34.18,1626920992,0.587991718426501
"8813","SP8w9","H298",34.19,1626921898,0.589026915113872
"8814","SP8w9","H298",34.3,1626922803,0.600414078674948
"8815","SP8w9","H298",34.57,1626923710,0.628364389233955
"8816","SP8w9","H298",34.05,1626924617,0.574534161490683
"8817","SP8w9","H298",33.75,1626925523,0.543478260869565
"8818","SP8w9","H298",33.15,1626926429,0.481366459627329
"8819","SP8w9","H298",31.99,1626927337,0.36128364389234
"8820","SP8w9","H298",30.92,1626928242,0.250517598343686
"8821","SP8w9","H298",30.18,1626929149,0.173913043478261
"8822","SP8w9","H298",30.07,1626930055,0.162525879917184
"8823","SP8w9","H298",31.69,1626930960,0.330227743271222
"8824","SP8w9","H298",33.01,1626931865,0.466873706004141
"8825","SP8w9","H298",34.74,1626932771,0.645962732919255
"8826","SP8w9","H298",33.44,1626933677,0.511387163561076
"8827","SP8w9","H298",32.27,1626934584,0.390269151138717
"8828","SP8w9","H298",30.92,1626935492,0.250517598343686
"8829","SP8w9","H298",29.88,1626936399,0.142857142857143
"8830","SP8w9","H298",28.58,1626937307,0.00828157349896463
"8831","SP8w9","H298",28.35,1626938214,-0.0155279503105589
"8832","SP8w9","H298",28.18,1626939122,-0.0331262939958593
"8833","SP8w9","H298",27.79,1626940030,-0.0734989648033127
"8834","SP8w9","H298",26.53,1626940935,-0.203933747412008
"8835","SP8w9","H298",25.32,1626941842,-0.329192546583851
"8836","SP8w9","H298",24.19,1626942749,-0.446169772256729
"8837","SP8w9","H298",23.28,1626943654,-0.540372670807453
"8838","SP8w9","H298",22.25,1626944560,-0.646997929606625
"8839","SP8w9","H298",22.58,1626945465,-0.612836438923396
"8840","SP8w9","H298",28.72,1626946370,0.0227743271221531
"8841","SP8w9","H298",33.03,1626947273,0.468944099378882
