Column1,Period,ID,ap_t,unix
812,SP22,H298,36.73,1619693337
813,SP22,H298,36.55,1619694235
814,SP22,H298,36.43,1619695133
815,SP22,H298,36.28,1619696031
816,SP22,H298,36.12,1619696930
817,SP22,H298,35.99,1619697828
818,SP22,H298,35.66,1619698727
819,SP22,H298,35.53,1619699626
820,SP22,H298,36.21,1619700525
821,SP22,H298,36.31,1619701423
822,SP22,H298,36.31,1619702321
823,SP22,H298,36.08,1619703219
824,SP22,H298,36.18,1619704118
825,SP22,H298,34.68,1619705017
826,SP22,H298,35.41,1619705923
827,SP22,H298,35.49,1619706820
828,SP22,H298,36.64,1619707718
829,SP22,H298,36.37,1619708616
830,SP22,H298,36.17,1619709514
831,SP22,H298,36.23,1619710412
832,SP22,H298,36.04,1619711311
833,SP22,H298,35.92,1619712210
834,SP22,H298,36.34,1619713108
835,SP22,H298,36.6,1619714006
836,SP22,H298,36.58,1619714904
837,SP22,H298,36.32,1619715802
838,SP22,H298,36.29,1619716700
839,SP22,H298,35.57,1619717599
840,SP22,H298,35.5,1619718498
841,SP22,H298,35.24,1619719396
842,SP22,H298,35.03,1619720302
843,SP22,H298,36.06,1619721207
844,SP22,H298,36.39,1619722106
845,SP22,H298,36.57,1619723005
846,SP22,H298,36.62,1619723903
847,SP22,H298,36.78,1619724801
848,SP22,H298,35.51,1619725700
849,SP22,H298,36.08,1619726598
850,SP22,H298,35.09,1619727497
851,SP22,H298,35.72,1619728403
852,SP22,H298,35.24,1619729301
853,SP22,H298,35.69,1619730199
854,SP22,H298,35.26,1619731097
855,SP22,H298,37.23,1619731994
856,SP22,H298,36.67,1619732892
857,SP22,H298,35.66,1619733790
858,SP22,H298,37.16,1619734687
859,SP22,H298,36.38,1619735585
860,SP22,H298,36.49,1619736484
861,SP22,H298,35.39,1619737382
862,SP22,H298,35.29,1619738280
863,SP22,H298,36.57,1619739185
864,SP22,H298,35.24,1619740084
865,SP22,H298,35.83,1619740982
866,SP22,H298,35.34,1619741881
867,SP22,H298,35.44,1619742779
868,SP22,H298,35.7,1619743678
869,SP22,H298,37.25,1619744575
870,SP22,H298,37.17,1619745473
871,SP22,H298,36.31,1619746370
872,SP22,H298,35.95,1619747269
873,SP22,H298,36.26,1619748166
874,SP22,H298,35.89,1619749065
875,SP22,H298,35.57,1619749964
876,SP22,H298,35.41,1619750870
877,SP22,H298,35.81,1619751775
878,SP22,H298,36.36,1619752674
879,SP22,H298,35.05,1619753572
880,SP22,H298,36.26,1619754470
881,SP22,H298,36.71,1619755367
882,SP22,H298,36.46,1619756265
883,SP22,H298,36.68,1619757163
884,SP22,H298,36,1619758061
885,SP22,H298,36.06,1619758960
886,SP22,H298,35.1,1619759862
887,SP22,H298,35.48,1619760764
888,SP22,H298,35.3,1619761662
889,SP22,H298,36.26,1619762560
890,SP22,H298,35.57,1619763459
891,SP22,H298,35.52,1619764365
892,SP22,H298,34.97,1619765272
893,SP22,H298,34.83,1619766178
894,SP22,H298,34.59,1619767085
895,SP22,H298,34.42,1619767984
896,SP22,H298,35.24,1619768889
897,SP22,H298,35.44,1619769787
898,SP22,H298,36.45,1619770684
899,SP22,H298,36.21,1619771582
900,SP22,H298,36.13,1619772480
901,SP22,H298,35.88,1619773379
902,SP22,H298,35.94,1619774278
903,SP22,H298,36.22,1619775177
904,SP22,H298,36.42,1619776075
905,SP22,H298,36.31,1619776973
906,SP22,H298,36.28,1619777871
907,SP22,H298,36.06,1619778770
908,SP22,H298,35.97,1619779668
909,SP22,H298,34.92,1619780567
910,SP22,H298,36.04,1619781469
911,SP22,H298,36.19,1619782371
912,SP22,H298,36.54,1619783269
913,SP22,H298,36.3,1619784167
914,SP22,H298,36.21,1619785065
915,SP22,H298,36.26,1619785963
916,SP22,H298,36.4,1619786861
917,SP22,H298,36.45,1619787759
918,SP22,H298,36.25,1619788657
919,SP22,H298,36.37,1619789555
920,SP22,H298,36.18,1619790453
921,SP22,H298,35.7,1619791352
922,SP22,H298,36.26,1619792250
923,SP22,H298,36.24,1619793148
924,SP22,H298,36.15,1619794046
925,SP22,H298,35.7,1619794945
926,SP22,H298,35.72,1619795843
927,SP22,H298,36.19,1619796742
928,SP22,H298,36.17,1619797640
929,SP22,H298,35.95,1619798539
930,SP22,H298,36.63,1619799438
931,SP22,H298,36.64,1619800335
932,SP22,H298,35.64,1619801234
933,SP22,H298,36.11,1619802131
934,SP22,H298,35.72,1619803030
935,SP22,H298,36.03,1619803929
936,SP22,H298,36.3,1619804827
937,SP22,H298,36.43,1619805726
938,SP22,H298,36.33,1619806624
939,SP22,H298,36.08,1619807522
940,SP22,H298,36.51,1619808421
941,SP22,H298,36.82,1619809319
942,SP22,H298,36.73,1619810217
943,SP22,H298,36.66,1619811114
944,SP22,H298,36.28,1619812012
945,SP22,H298,36.42,1619812911
946,SP22,H298,37,1619813809
947,SP22,H298,37,1619814707
948,SP22,H298,35.33,1619815605
949,SP22,H298,35.18,1619816504
950,SP22,H298,35.78,1619817402
951,SP22,H298,36.6,1619818300
952,SP22,H298,36.63,1619819197
953,SP22,H298,35.9,1619820095
954,SP22,H298,36.67,1619820993
955,SP22,H298,37.23,1619821891
956,SP22,H298,35.49,1619822789
957,SP22,H298,35.48,1619823688
958,SP22,H298,35.33,1619824586
959,SP22,H298,35.62,1619825484
960,SP22,H298,35.69,1619826383
961,SP22,H298,35.35,1619827282
962,SP22,H298,36.25,1619828179
963,SP22,H298,35.86,1619829079
964,SP22,H298,37.42,1619829977
965,SP22,H298,36.32,1619830875
966,SP22,H298,35.71,1619831773
967,SP22,H298,36.97,1619832677
968,SP22,H298,36.91,1619833574
969,SP22,H298,36.71,1619834472
970,SP22,H298,37.18,1619835369
971,SP22,H298,36.89,1619836267
972,SP22,H298,35.72,1619837166
973,SP22,H298,36.54,1619838064
974,SP22,H298,37.26,1619838962
975,SP22,H298,35.19,1619839860
976,SP22,H298,35.74,1619840758
977,SP22,H298,36.08,1619841657
978,SP22,H298,36.11,1619842556
979,SP22,H298,35.29,1619843454
980,SP22,H298,35.72,1619844360
981,SP22,H298,36.62,1619845259
982,SP22,H298,34.79,1619846157
983,SP22,H298,35.9,1619847062
984,SP22,H298,35.53,1619847961
985,SP22,H298,35.35,1619848860
986,SP22,H298,35.06,1619849766
987,SP22,H298,34.82,1619850672
988,SP22,H298,35.19,1619851577
989,SP22,H298,35.04,1619852477
990,SP22,H298,35,1619853383
991,SP22,H298,34.99,1619854289
992,SP22,H298,34.67,1619855195
993,SP22,H298,34.33,1619856102
994,SP22,H298,35.68,1619857008
995,SP22,H298,34.85,1619857907
996,SP22,H298,34.97,1619858813
997,SP22,H298,34.52,1619859719
998,SP22,H298,34.23,1619860626
999,SP22,H298,34.27,1619861529
1000,SP22,H298,34.24,1619862432
1001,SP22,H298,34.98,1619863338
1002,SP22,H298,35.42,1619864236
1003,SP22,H298,35.44,1619865134
1004,SP22,H298,34.88,1619866033
1005,SP22,H298,34.52,1619866939
1006,SP22,H298,34.64,1619867845
1007,SP22,H298,36.31,1619868752
1008,SP22,H298,36.34,1619869650
1009,SP22,H298,36.67,1619870548
1010,SP22,H298,35.82,1619871446
1011,SP22,H298,36.67,1619872343
1012,SP22,H298,36.36,1619873242
1013,SP22,H298,36.3,1619874140
1014,SP22,H298,35.16,1619875039
1015,SP22,H298,34.8,1619875944
1016,SP22,H298,35.1,1619876850
1017,SP22,H298,35.28,1619877756
1018,SP22,H298,36.37,1619878654
1019,SP22,H298,36.07,1619879552
1020,SP22,H298,36.16,1619880451
1021,SP22,H298,36.11,1619881349
1022,SP22,H298,35.49,1619882248
1023,SP22,H298,35.99,1619883146
1024,SP22,H298,35.94,1619884044
1025,SP22,H298,36.07,1619884943
1026,SP22,H298,36.08,1619885841
1027,SP22,H298,36.02,1619886740
1028,SP22,H298,35.31,1619887638
1029,SP22,H298,35.49,1619888536
1030,SP22,H298,35.36,1619889434
1031,SP22,H298,35.07,1619890333
1032,SP22,H298,36.18,1619891238
1033,SP22,H298,36.13,1619892137
1034,SP22,H298,35.04,1619893036
1035,SP22,H298,36.31,1619893941
1036,SP22,H298,36.18,1619894839
1037,SP22,H298,36.26,1619895738
1038,SP22,H298,35.1,1619896636
1039,SP22,H298,35.77,1619897542
1040,SP22,H298,35.19,1619898441
1041,SP22,H298,35.75,1619899339
1042,SP22,H298,36.29,1619900237
1043,SP22,H298,37.43,1619901134
1044,SP22,H298,37.71,1619902031
1045,SP22,H298,35.49,1619902934
1046,SP22,H298,36.01,1619903840
1047,SP22,H298,35.28,1619904738
1048,SP22,H298,35.35,1619905636
1049,SP22,H298,36.48,1619906533
1050,SP22,H298,35.89,1619907432
1051,SP22,H298,37.37,1619908329
1052,SP22,H298,35.72,1619909226
1053,SP22,H298,35.62,1619910126
1054,SP22,H298,35.8,1619911024
1055,SP22,H298,35.47,1619911923
1056,SP22,H298,34.9,1619912826
1057,SP22,H298,36.67,1619913728
1058,SP22,H298,35.97,1619914626
1059,SP22,H298,36.43,1619915525
1060,SP22,H298,35.48,1619916424
1061,SP22,H298,35.26,1619917323
1062,SP22,H298,34.73,1619918222
1063,SP22,H298,36.37,1619919128
1064,SP22,H298,35.99,1619920026
1065,SP22,H298,35.58,1619920925
1066,SP22,H298,36.56,1619921823
1067,SP22,H298,35.73,1619922722
1068,SP22,H298,35.81,1619923620
1069,SP22,H298,36.77,1619924518
1070,SP22,H298,36.39,1619925417
1071,SP22,H298,36.08,1619926315
1072,SP22,H298,35.69,1619927214
1073,SP22,H298,35.23,1619928114
1074,SP22,H298,35.27,1619929012
1075,SP22,H298,36.99,1619929910
1076,SP22,H298,35.16,1619930808
1077,SP22,H298,36.07,1619931704
1078,SP22,H298,36.52,1619932602
1079,SP22,H298,35.03,1619933501
1080,SP22,H298,34.63,1619934408
1081,SP22,H298,34.69,1619935314
1082,SP22,H298,36.14,1619936221
1083,SP22,H298,35.29,1619937120
1084,SP22,H298,36.51,1619938018
1085,SP22,H298,35.66,1619938917
1086,SP22,H298,34.79,1619939815
1087,SP22,H298,35.21,1619940721
1088,SP22,H298,35.15,1619941619
1089,SP22,H298,35.37,1619942525
1090,SP22,H298,35.48,1619943431
1091,SP22,H298,35.9,1619944336
1092,SP22,H298,36.12,1619945235
1093,SP22,H298,36.41,1619946133
1094,SP22,H298,36.48,1619947031
1095,SP22,H298,36.51,1619947929
1096,SP22,H298,36.23,1619948828
1097,SP22,H298,36,1619949726
1098,SP22,H298,35.94,1619950625
1099,SP22,H298,35.89,1619951524
1100,SP22,H298,36.26,1619952423
1101,SP22,H298,36.22,1619953321
1102,SP22,H298,36.28,1619954220
1103,SP22,H298,36.18,1619955118
1104,SP22,H298,36.25,1619956017
1105,SP22,H298,36,1619956917
1106,SP22,H298,35.97,1619957816
1107,SP22,H298,35.11,1619958716
1108,SP22,H298,35.53,1619959616
1109,SP22,H298,35.13,1619960515
1110,SP22,H298,36.23,1619961415
1111,SP22,H298,36.23,1619962315
1112,SP22,H298,36.34,1619963215
1113,SP22,H298,36.4,1619964114
1114,SP22,H298,36.24,1619965014
1115,SP22,H298,35.95,1619965914
1116,SP22,H298,36.02,1619966813
1117,SP22,H298,35.95,1619967713
1118,SP22,H298,36.29,1619968613
1119,SP22,H298,35.41,1619969512
1120,SP22,H298,36.39,1619970412
1121,SP22,H298,36.82,1619971312
1122,SP22,H298,36.49,1619972211
1123,SP22,H298,36.59,1619973111
1124,SP22,H298,36.18,1619974011
1125,SP22,H298,36.34,1619974911
1126,SP22,H298,36.15,1619975810
1127,SP22,H298,35.06,1619976710
1128,SP22,H298,36.33,1619977610
1129,SP22,H298,35.26,1619978509
1130,SP22,H298,35.49,1619979409
1131,SP22,H298,35.24,1619980309
1132,SP22,H298,35.29,1619981208
1133,SP22,H298,36.04,1619982108
1134,SP22,H298,35.05,1619983008
1135,SP22,H298,35.4,1619983907
1136,SP22,H298,35.21,1619984807
1137,SP22,H298,36.22,1619985707
1138,SP22,H298,35.79,1619986607
1139,SP22,H298,35.69,1619987506
1140,SP22,H298,35.54,1619988406
1141,SP22,H298,35.22,1619989306
1142,SP22,H298,35.13,1619990205
1143,SP22,H298,35.85,1619991105
1144,SP22,H298,37.03,1619992005
1145,SP22,H298,37.06,1619992904
1146,SP22,H298,37.4,1619993804
1147,SP22,H298,36.13,1619994704
1148,SP22,H298,36.13,1619995603
1149,SP22,H298,37.12,1619996503
1150,SP22,H298,36.78,1619997403
1151,SP22,H298,34.9,1619998303
1152,SP22,H298,34.76,1619999202
1153,SP22,H298,36.88,1620000102
1154,SP22,H298,37.07,1620001002
1155,SP22,H298,35.81,1620001901
1156,SP22,H298,36.24,1620002801
1157,SP22,H298,35.92,1620003701
1158,SP22,H298,36.19,1620004600
1159,SP22,H298,36.09,1620005500
1160,SP22,H298,35.72,1620006400
1161,SP22,H298,35.47,1620007300
1162,SP22,H298,35.16,1620008199
1163,SP22,H298,35.48,1620009099
1164,SP22,H298,36.52,1620009999
1165,SP22,H298,35.43,1620010898
1166,SP22,H298,35.98,1620011798
1167,SP22,H298,34.19,1620012698
1168,SP22,H298,36.02,1620013597
1169,SP22,H298,37.23,1620014497
1170,SP22,H298,36.78,1620015397
1171,SP22,H298,36.52,1620016296
1172,SP22,H298,36.82,1620017196
1173,SP22,H298,35.58,1620018096
1174,SP22,H298,36.48,1620018996
1175,SP22,H298,36.4,1620019895
1176,SP22,H298,36.8,1620020795
1177,SP22,H298,36.91,1620021695
1178,SP22,H298,36.62,1620022594
1179,SP22,H298,36.53,1620023494
1180,SP22,H298,36.49,1620024394
1181,SP22,H298,36.33,1620025293
1182,SP22,H298,36.41,1620026193
1183,SP22,H298,36.49,1620027093
1184,SP22,H298,36.3,1620027992
1185,SP22,H298,36.19,1620028892
1186,SP22,H298,35.99,1620029792
1187,SP22,H298,36.01,1620030692
1188,SP22,H298,35.31,1620031591
1189,SP22,H298,36.73,1620032491
1190,SP22,H298,36.78,1620033391
1191,SP22,H298,36.34,1620034290
1192,SP22,H298,35.86,1620035190
1193,SP22,H298,35.43,1620036088
1194,SP22,H298,35.59,1620036986
1195,SP22,H298,35.48,1620037885
1196,SP22,H298,34.83,1620038791
1197,SP22,H298,35.13,1620039698
1198,SP22,H298,35.57,1620040596
1199,SP22,H298,35.44,1620041499
1200,SP22,H298,35.13,1620042401
1201,SP22,H298,35.08,1620043307
1202,SP22,H298,35.28,1620044214
1203,SP22,H298,35.44,1620045120
1204,SP22,H298,35.69,1620046027
1205,SP22,H298,35.97,1620046925
1206,SP22,H298,35.74,1620047824
1207,SP22,H298,36.26,1620048723
1208,SP22,H298,36.19,1620049622
1209,SP22,H298,35.77,1620050520
1210,SP22,H298,36.51,1620051418
1211,SP22,H298,36.54,1620052316
1212,SP22,H298,36.42,1620053214
1213,SP22,H298,36.26,1620054113
1214,SP22,H298,35.08,1620055012
1215,SP22,H298,35,1620055918
1216,SP22,H298,36.01,1620056824
1217,SP22,H298,36.54,1620057723
1218,SP22,H298,34.81,1620058622
1219,SP22,H298,34.79,1620059521
1220,SP22,H298,35.03,1620060427
1221,SP22,H298,34.38,1620061334
1222,SP22,H298,34.49,1620062237
1223,SP22,H298,35.26,1620063144
1224,SP22,H298,35.37,1620064047
1225,SP22,H298,35.18,1620064949
1226,SP22,H298,35.86,1620065852
1227,SP22,H298,35.45,1620066755
1228,SP22,H298,35.01,1620067653
1229,SP22,H298,34.39,1620068551
1230,SP22,H298,34.25,1620069458
1231,SP22,H298,35.21,1620070365
1232,SP22,H298,35.49,1620071270
1233,SP22,H298,35.22,1620072169
1234,SP22,H298,35.37,1620073071
1235,SP22,H298,35.63,1620073972
1236,SP22,H298,36.03,1620074871
1237,SP22,H298,37.08,1620075769
1238,SP22,H298,35.53,1620076667
1239,SP22,H298,36.95,1620077566
1240,SP22,H298,35.98,1620078463
1241,SP22,H298,35.7,1620079362
1242,SP22,H298,36.71,1620080261
1243,SP22,H298,36.28,1620081159
1244,SP22,H298,35.16,1620082057
1245,SP22,H298,35.25,1620082956
1246,SP22,H298,35.1,1620083854
1247,SP22,H298,35.05,1620084760
1248,SP22,H298,36.11,1620085666
1249,SP22,H298,35.88,1620086565
1250,SP22,H298,35.98,1620087463
1251,SP22,H298,36.31,1620088362
1252,SP22,H298,36.33,1620089260
1253,SP22,H298,35.71,1620090158
1254,SP22,H298,35.64,1620091057
1255,SP22,H298,35.22,1620091957
1256,SP22,H298,34.81,1620092855
1257,SP22,H298,34.9,1620093762
1258,SP22,H298,34.61,1620094668
1259,SP22,H298,36.17,1620095569
1260,SP22,H298,37.11,1620096468
1261,SP22,H298,35.96,1620097367
1262,SP22,H298,35.97,1620098266
1263,SP22,H298,35.78,1620099163
1264,SP22,H298,36.47,1620100063
1265,SP22,H298,35.63,1620100962
1266,SP22,H298,35.86,1620101860
1267,SP22,H298,35.82,1620102759
1268,SP22,H298,35.62,1620103657
1269,SP22,H298,36.4,1620104562
1270,SP22,H298,35.21,1620105461
1271,SP22,H298,35.08,1620106367
1272,SP22,H298,34.78,1620107273
1273,SP22,H298,35.83,1620108179
1274,SP22,H298,35.35,1620109077
1275,SP22,H298,35.49,1620109975
1276,SP22,H298,35.83,1620110875
1277,SP22,H298,35.1,1620111773
1278,SP22,H298,35.18,1620112679
1279,SP22,H298,35.24,1620113585
1280,SP22,H298,35.78,1620114491
1281,SP22,H298,35.58,1620115389
1282,SP22,H298,35.34,1620116295
1283,SP22,H298,36.19,1620117198
1284,SP22,H298,36.03,1620118100
1285,SP22,H298,35.82,1620118999
1286,SP22,H298,34.47,1620119902
1287,SP22,H298,36.82,1620120804
1288,SP22,H298,35.19,1620121703
1289,SP22,H298,35.87,1620122609
1290,SP22,H298,36.28,1620123508
1291,SP22,H298,36.06,1620124407
1292,SP22,H298,35.44,1620125306
1293,SP22,H298,36.37,1620126204
1294,SP22,H298,36.15,1620127102
1295,SP22,H298,36.02,1620128000
1296,SP22,H298,36.24,1620128899
1297,SP22,H298,35.81,1620129798
1298,SP22,H298,36.04,1620130695
1299,SP22,H298,35.84,1620131594
1300,SP22,H298,35.97,1620132492
1301,SP22,H298,36.3,1620133391
1302,SP22,H298,36.41,1620134289
1303,SP22,H298,36.42,1620135188
1304,SP22,H298,36.22,1620136086
1305,SP22,H298,35.3,1620136985
1306,SP22,H298,35.7,1620137891
1307,SP22,H298,35.85,1620138797
1308,SP22,H298,36.01,1620139695
1309,SP22,H298,35.99,1620140594
1310,SP22,H298,34.91,1620141493
1311,SP22,H298,35.35,1620142399
1312,SP22,H298,36.46,1620143297
1313,SP22,H298,35.4,1620144196
1314,SP22,H298,34.84,1620145103
1315,SP22,H298,34.68,1620146009
1316,SP22,H298,34.54,1620146916
1317,SP22,H298,35.97,1620147822
1318,SP22,H298,35.57,1620148721
1319,SP22,H298,35.31,1620149619
1320,SP22,H298,36.38,1620150525
1321,SP22,H298,35.58,1620151424
1322,SP22,H298,34.4,1620152323
1323,SP22,H298,35.82,1620153224
1324,SP22,H298,36.03,1620154123
1325,SP22,H298,35.68,1620155022
1326,SP22,H298,36.43,1620155920
1327,SP22,H298,36.03,1620156820
1328,SP22,H298,36.29,1620157719
1329,SP22,H298,34.62,1620158618
1330,SP22,H298,35.52,1620159524
1331,SP22,H298,35.85,1620160422
1332,SP22,H298,35.45,1620161321
1333,SP22,H298,35.2,1620162220
1334,SP22,H298,35.23,1620163118
1335,SP22,H298,37.16,1620164023
1336,SP22,H298,37.44,1620164921
1337,SP22,H298,37.1,1620165819
1338,SP22,H298,37.43,1620166717
1339,SP22,H298,37.51,1620167614
1340,SP22,H298,35.55,1620168511
1341,SP22,H298,35.38,1620169411
1342,SP22,H298,35.1,1620170309
1343,SP22,H298,35.4,1620171215
1344,SP22,H298,36.53,1620172111
1345,SP22,H298,35.67,1620173010
1346,SP22,H298,36.83,1620173909
1347,SP22,H298,36.81,1620174807
1348,SP22,H298,35.44,1620175705
1349,SP22,H298,37.6,1620176610
1350,SP22,H298,35.65,1620177508
1351,SP22,H298,35.28,1620178411
1352,SP22,H298,35.15,1620179313
1353,SP22,H298,36.47,1620180219
1354,SP22,H298,35.82,1620181118
1355,SP22,H298,35.43,1620182021
1356,SP22,H298,35.64,1620182923
1357,SP22,H298,35.71,1620183821
1358,SP22,H298,36.42,1620184727
1359,SP22,H298,36.96,1620185626
1360,SP22,H298,36.41,1620186524
1361,SP22,H298,35.08,1620187422
1362,SP22,H298,36.04,1620188320
1363,SP22,H298,35.82,1620189219
1364,SP22,H298,35.64,1620190117
1365,SP22,H298,36.04,1620191015
1366,SP22,H298,36.09,1620191914
1367,SP22,H298,35.74,1620192812
1368,SP22,H298,36.01,1620193712
1369,SP22,H298,35.84,1620194611
1370,SP22,H298,35.51,1620195510
1371,SP22,H298,34.68,1620196408
1372,SP22,H298,36.46,1620197306
1373,SP22,H298,36.36,1620198205
1374,SP22,H298,35.75,1620199104
1375,SP22,H298,35.3,1620200004
1376,SP22,H298,35.48,1620200902
1377,SP22,H298,35.35,1620201800
1378,SP22,H298,35.9,1620202707
1379,SP22,H298,35.83,1620203605
1380,SP22,H298,36.51,1620204505
1381,SP22,H298,36.18,1620205403
1382,SP22,H298,35.55,1620206303
1383,SP22,H298,35.55,1620207208
1384,SP22,H298,35.57,1620208114
1385,SP22,H298,36.71,1620209013
1386,SP22,H298,36.69,1620209911
1387,SP22,H298,35.82,1620210810
1388,SP22,H298,35.45,1620211708
1389,SP22,H298,35.9,1620212615
1390,SP22,H298,36.71,1620213512
1391,SP22,H298,36.46,1620214410
1392,SP22,H298,36.12,1620215309
1393,SP22,H298,35.55,1620216208
1394,SP22,H298,35.72,1620217106
1395,SP22,H298,36.02,1620218005
1396,SP22,H298,35.59,1620218904
1397,SP22,H298,35.11,1620219803
1398,SP22,H298,36.16,1620220708
1399,SP22,H298,36.53,1620221607
1400,SP22,H298,36.3,1620222505
1401,SP22,H298,35.79,1620223404
1402,SP22,H298,36.39,1620224303
1403,SP22,H298,35.42,1620225202
1404,SP22,H298,35.59,1620226107
1405,SP22,H298,35.52,1620227007
1406,SP22,H298,35.13,1620227905
1407,SP22,H298,36.62,1620228810
1408,SP22,H298,35.18,1620229709
1409,SP22,H298,34.91,1620230608
1410,SP22,H298,34.54,1620231515
1411,SP22,H298,34.5,1620232421
1412,SP22,H298,34.04,1620233328
1413,SP22,H298,34.78,1620234232
1414,SP22,H298,34.69,1620235138
1415,SP22,H298,36.17,1620236044
1416,SP22,H298,35.23,1620236944
1417,SP22,H298,34.6,1620237850
1418,SP22,H298,34.91,1620238757
1419,SP22,H298,35.19,1620239663
1420,SP22,H298,34.91,1620240562
1421,SP22,H298,34.88,1620241468
1422,SP22,H298,35.19,1620242374
1423,SP22,H298,36.25,1620243279
1424,SP22,H298,36.21,1620244178
1425,SP22,H298,34.86,1620245077
1426,SP22,H298,36.99,1620245982
1427,SP22,H298,36.08,1620246880
1428,SP22,H298,36.24,1620247779
1429,SP22,H298,35.52,1620248678
1430,SP22,H298,37.48,1620249576
1431,SP22,H298,34.84,1620250476
1432,SP22,H298,37.67,1620251380
1433,SP22,H298,37.45,1620252278
1434,SP22,H298,35.48,1620253177
1435,SP22,H298,37.41,1620254073
1436,SP22,H298,37.59,1620254970
1437,SP22,H298,37.73,1620255867
1438,SP22,H298,36.62,1620256765
1439,SP22,H298,36.23,1620257664
1440,SP22,H298,35.9,1620258563
1441,SP22,H298,35.52,1620259461
1442,SP22,H298,35.13,1620260368
1443,SP22,H298,34.86,1620261275
1444,SP22,H298,35.52,1620262181
1445,SP22,H298,35.67,1620263079
1446,SP22,H298,35.97,1620263985
1447,SP22,H298,37.33,1620264884
1448,SP22,H298,37.61,1620265783
1449,SP22,H298,37.9,1620266680
1450,SP22,H298,37.76,1620267577
1451,SP22,H298,36.97,1620268475
1452,SP22,H298,36.54,1620269373
1453,SP22,H298,36.57,1620270271
1454,SP22,H298,36.57,1620271170
1455,SP22,H298,36.67,1620272068
1456,SP22,H298,37.19,1620272967
1457,SP22,H298,37.43,1620273865
1458,SP22,H298,37.25,1620274762
1459,SP22,H298,35.07,1620275662
1460,SP22,H298,34.74,1620276569
1461,SP22,H298,34.42,1620277476
1462,SP22,H298,34.35,1620278379
1463,SP22,H298,35.65,1620279282
1464,SP22,H298,36.14,1620280180
1465,SP22,H298,35.83,1620281077
1466,SP22,H298,36.68,1620281976
1467,SP22,H298,36.23,1620282874
1468,SP22,H298,36.13,1620283774
1469,SP22,H298,36.28,1620284673
1470,SP22,H298,35.25,1620285572
1471,SP22,H298,35.67,1620286470
1472,SP22,H298,35.59,1620287368
1473,SP22,H298,36.49,1620288265
1474,SP22,H298,36.38,1620289164
1475,SP22,H298,36.42,1620290063
1476,SP22,H298,35.71,1620290962
1477,SP22,H298,35.96,1620291860
1478,SP22,H298,35.77,1620292759
1479,SP22,H298,36.95,1620293658
1480,SP22,H298,35.57,1620294557
1481,SP22,H298,36.06,1620295455
1482,SP22,H298,36.57,1620296352
1483,SP22,H298,35.48,1620297252
1484,SP22,H298,36.16,1620298150
1485,SP22,H298,36.64,1620299048
1486,SP22,H298,36.86,1620299946
1487,SP22,H298,36.38,1620300845
