"","X.1","X","ap_t","ap_ID","datetime","ID","unix","Period","State","num_Period","tod","DayNight","density","floordate","todfloor"
"3263",93992,286353,36.95,"22.00.31.25","2021-05-24 23:37:26","H230",1621899446,"SP22w4","Euthermic",0,23.6238888888889,"Night",0.00633672423064297,2021-05-24,24
"3264",94019,286354,36.73,"22.00.31.25","2021-05-24 23:52:26","H230",1621900346,"SP22w4","Euthermic",0,23.8738888888889,"Night",0.00543418853457415,2021-05-24,24
"3265",94046,286355,36.54,"22.00.31.25","2021-05-25 00:07:26","H230",1621901246,"SP22w4","Euthermic",0,0.123888888888889,"Night",0.00551787490260168,2021-05-25,0
"3266",94073,286356,36.66,"22.00.31.25","2021-05-25 00:22:26","H230",1621902146,"SP22w4","Euthermic",0,0.373888888888889,"Night",0.00711285181196703,2021-05-25,0
"3267",94100,286357,36.16,"22.00.31.25","2021-05-25 00:37:26","H230",1621903046,"SP22w4","Euthermic",0,0.623888888888889,"Night",0.0075069051491855,2021-05-25,1
"3268",94127,286358,35.19,"22.00.31.25","2021-05-25 00:52:26","H230",1621903946,"SP22w4","Euthermic",0,0.873888888888889,"Night",0.00609223771973297,2021-05-25,1
"3269",94154,286359,34.71,"22.00.31.25","2021-05-25 01:07:26","H230",1621904846,"SP22w4","Euthermic",0,1.12388888888889,"Night",0.00464642121505974,2021-05-25,1
"3270",94181,286360,34.46,"22.00.31.25","2021-05-25 01:22:26","H230",1621905746,"SP22w4","Euthermic",0,1.37388888888889,"Night",0.00450734037725225,2021-05-25,1
"3271",94208,286361,34.92,"22.00.31.25","2021-05-25 01:37:26","H230",1621906646,"SP22w4","Euthermic",0,1.62388888888889,"Night",0.00540466195101892,2021-05-25,2
"3272",94235,286362,34.95,"22.00.31.25","2021-05-25 01:52:26","H230",1621907546,"SP22w4","Euthermic",0,1.87388888888889,"Night",0.00561251164210774,2021-05-25,2
"3273",94262,286363,34.55,"22.00.31.25","2021-05-25 02:07:26","H230",1621908446,"SP22w4","Euthermic",0,2.12388888888889,"Night",0.00465647833671499,2021-05-25,2
"3274",94289,286364,34.68,"22.00.31.25","2021-05-25 02:22:26","H230",1621909346,"SP22w4","Euthermic",0,2.37388888888889,"Night",0.00482209734120434,2021-05-25,2
"3275",94316,286365,36.89,"22.00.31.25","2021-05-25 02:37:26","H230",1621910246,"SP22w4","Euthermic",0,2.62388888888889,"Night",0.00937849697025682,2021-05-25,3
"3276",94343,286366,36.78,"22.00.31.25","2021-05-25 02:52:26","H230",1621911146,"SP22w4","Euthermic",0,2.87388888888889,"Night",0.00959420768086813,2021-05-25,3
"3277",94370,286367,36.01,"22.00.31.25","2021-05-25 03:07:26","H230",1621912046,"SP22w4","Euthermic",0,3.12388888888889,"Night",0.00828787662312428,2021-05-25,3
"3278",94397,286368,36.53,"22.00.31.25","2021-05-25 03:22:26","H230",1621912946,"SP22w4","Euthermic",0,3.37388888888889,"Night",0.00936804052440997,2021-05-25,3
"3279",94424,286369,36.93,"22.00.31.25","2021-05-25 03:37:26","H230",1621913846,"SP22w4","Euthermic",0,3.62388888888889,"Night",0.00931754165711223,2021-05-25,4
"3280",94451,286370,36.59,"22.00.31.25","2021-05-25 03:52:26","H230",1621914746,"SP22w4","Euthermic",0,3.87388888888889,"Night",0.00964910881316189,2021-05-25,4
"3281",94478,286371,35.49,"22.00.31.25","2021-05-25 04:07:25","H230",1621915645,"SP22w4","Euthermic",0,4.12361111111111,"Night",0.0077840033653365,2021-05-25,4
"3282",94505,286372,35.7,"22.00.31.25","2021-05-25 04:22:25","H230",1621916545,"SP22w4","Euthermic",0,4.37361111111111,"Night",0.00824349110665254,2021-05-25,4
"3283",94532,286373,34.88,"22.00.31.25","2021-05-25 04:37:25","H230",1621917445,"SP22w4","Euthermic",0,4.62361111111111,"Night",0.00531284938318316,2021-05-25,5
"3284",94559,286374,34.51,"22.00.31.25","2021-05-25 04:52:25","H230",1621918345,"SP22w4","Euthermic",0,4.87361111111111,"Night",0.00456774962783972,2021-05-25,5
"3285",94586,286375,36.14,"22.00.31.25","2021-05-25 05:07:25","H230",1621919245,"SP22w4","Euthermic",0,5.12361111111111,"Night",0.00918724028455915,2021-05-25,5
"3286",94613,286376,35.16,"22.00.31.25","2021-05-25 05:22:25","H230",1621920145,"SP22w4","Euthermic",0,5.37361111111111,"Night",0.00684480373084066,2021-05-25,5
"3287",94640,286377,35.75,"22.00.31.25","2021-05-25 05:37:25","H230",1621921045,"SP22w4","Euthermic",0,5.62361111111111,"Night",0.00914497673885464,2021-05-25,6
"3288",94667,286378,35.3,"22.00.31.25","2021-05-25 05:52:25","H230",1621921945,"SP22w4","Euthermic",0,5.87361111111111,"Night",0.00776944450133296,2021-05-25,6
"3289",94694,286379,34.97,"22.00.31.25","2021-05-25 06:07:25","H230",1621922845,"SP22w4","Euthermic",0,6.12361111111111,"Night",0.00605935219293748,2021-05-25,6
"3290",94720,286380,35.98,"22.00.31.25","2021-05-25 06:22:25","H230",1621923745,"SP22w4","Euthermic",0,6.37361111111111,"Night",0.0106726149975012,2021-05-25,6
"3291",94747,286381,34.34,"22.00.31.25","2021-05-25 06:37:25","H230",1621924645,"SP22w4","Euthermic",0,6.62361111111111,"Night",0.00382410383397519,2021-05-25,7
"3292",94774,286382,34.55,"22.00.31.25","2021-05-25 06:52:25","H230",1621925545,"SP22w4","Euthermic",0,6.87361111111111,"Night",0.00415599402315272,2021-05-25,7
"3293",94801,286383,34.7,"22.00.31.25","2021-05-25 07:07:25","H230",1621926445,"SP22w4","Euthermic",0,7.12361111111111,"Night",0.00487358150111111,2021-05-25,7
"3294",94828,286384,34.34,"22.00.31.25","2021-05-25 07:22:25","H230",1621927345,"SP22w4","Euthermic",0,7.37361111111111,"Night",0.00385249692507314,2021-05-25,7
"3295",94855,286385,34.07,"22.00.31.25","2021-05-25 07:37:25","H230",1621928245,"SP22w4","Euthermic",0,7.62361111111111,"Night",0.00376115121159375,2021-05-25,8
"3296",94882,286386,34.49,"22.00.31.25","2021-05-25 07:52:25","H230",1621929145,"SP22w4","Euthermic",0,7.87361111111111,"Night",0.00428308830552402,2021-05-25,8
"3297",94909,286387,33.83,"22.00.31.25","2021-05-25 08:07:25","H230",1621930045,"SP22w4","Euthermic",0,8.12361111111111,"Night",0.00395246354784646,2021-05-25,8
"3298",94936,286388,35.9,"22.00.31.25","2021-05-25 08:22:25","H230",1621930945,"SP22w4","Euthermic",0,8.37361111111111,"Night",0.0109625893944213,2021-05-25,8
"3299",94963,286389,36.18,"22.00.31.25","2021-05-25 08:37:25","H230",1621931845,"SP22w4","Euthermic",0,8.62361111111111,"Night",0.0140946901019244,2021-05-25,9
"3300",94990,286390,36.1,"22.00.31.25","2021-05-25 08:52:25","H230",1621932745,"SP22w4","Euthermic",0,8.87361111111111,"Night",0.0131417405376473,2021-05-25,9
"3301",95017,286391,36.08,"22.00.31.25","2021-05-25 09:07:25","H230",1621933645,"SP22w4","Euthermic",0,9.12361111111111,"Day",0.0129945468596542,2021-05-25,9
"3302",95044,286392,36.59,"22.00.31.25","2021-05-25 09:22:25","H230",1621934545,"SP22w4","Euthermic",0,9.37361111111111,"Day",0.0104360165181848,2021-05-25,9
"3303",95071,286393,36.42,"22.00.31.25","2021-05-25 09:37:25","H230",1621935445,"SP22w4","Euthermic",0,9.62361111111111,"Day",0.0134951875013536,2021-05-25,10
"3304",95098,286394,36.14,"22.00.31.25","2021-05-25 09:52:25","H230",1621936345,"SP22w4","Euthermic",0,9.87361111111111,"Day",0.0130221553246875,2021-05-25,10
"3305",95125,286395,36.42,"22.00.31.25","2021-05-25 10:07:25","H230",1621937245,"SP22w4","Euthermic",0,10.1236111111111,"Day",0.0136488136636076,2021-05-25,10
"3306",95152,286396,36.19,"22.00.31.25","2021-05-25 10:22:25","H230",1621938145,"SP22w4","Euthermic",0,10.3736111111111,"Day",0.0138038464632561,2021-05-25,10
"3307",95179,286397,36.15,"22.00.31.25","2021-05-25 10:37:25","H230",1621939045,"SP22w4","Euthermic",0,10.6236111111111,"Day",0.0136159831979308,2021-05-25,11
"3308",95206,286398,35.37,"22.00.31.25","2021-05-25 10:52:25","H230",1621939945,"SP22w4","Euthermic",0,10.8736111111111,"Day",0.00766113291257068,2021-05-25,11
"3309",95233,286399,35.54,"22.00.31.25","2021-05-25 11:07:25","H230",1621940845,"SP22w4","Euthermic",0,11.1236111111111,"Day",0.00817025046751288,2021-05-25,11
"3310",95260,286400,35.03,"22.00.31.25","2021-05-25 11:22:25","H230",1621941745,"SP22w4","Euthermic",0,11.3736111111111,"Day",0.00619111473405573,2021-05-25,11
"3311",95287,286401,34.59,"22.00.31.25","2021-05-25 11:37:25","H230",1621942645,"SP22w4","Euthermic",0,11.6236111111111,"Day",0.00399240710238431,2021-05-25,12
"3312",95314,286402,34.3,"22.00.31.25","2021-05-25 11:52:25","H230",1621943545,"SP22w4","Euthermic",0,11.8736111111111,"Day",0.00328674292861386,2021-05-25,12
"3313",95341,286403,35.41,"22.00.31.25","2021-05-25 12:07:25","H230",1621944445,"SP22w4","Euthermic",0,12.1236111111111,"Day",0.00817377639317986,2021-05-25,12
"3314",95368,286404,34.73,"22.00.31.25","2021-05-25 12:22:25","H230",1621945345,"SP22w4","Euthermic",0,12.3736111111111,"Day",0.00432283321348148,2021-05-25,12
"3315",95395,286405,36.31,"22.00.31.25","2021-05-25 12:37:25","H230",1621946245,"SP22w4","Euthermic",0,12.6236111111111,"Day",0.0146100276445191,2021-05-25,13
"3316",95422,286406,36.34,"22.00.31.25","2021-05-25 12:52:25","H230",1621947145,"SP22w4","Euthermic",0,12.8736111111111,"Day",0.0147537109513227,2021-05-25,13
"3317",95449,286407,36.19,"22.00.31.25","2021-05-25 13:07:25","H230",1621948045,"SP22w4","Euthermic",0,13.1236111111111,"Day",0.0148545609616241,2021-05-25,13
"3318",95476,286408,35.49,"22.00.31.25","2021-05-25 13:22:25","H230",1621948945,"SP22w4","Euthermic",0,13.3736111111111,"Day",0.00843316302468211,2021-05-25,13
"3319",95503,286409,34.55,"22.00.31.25","2021-05-25 13:37:25","H230",1621949845,"SP22w4","Euthermic",0,13.6236111111111,"Day",0.00342004388279876,2021-05-25,14
"3320",95530,286410,34.3,"22.00.31.25","2021-05-25 13:52:25","H230",1621950745,"SP22w4","Euthermic",0,13.8736111111111,"Day",0.0030682792819297,2021-05-25,14
"3321",95557,286411,36.14,"22.00.31.25","2021-05-25 14:07:25","H230",1621951645,"SP22w4","Euthermic",0,14.1236111111111,"Day",0.0142093807294836,2021-05-25,14
"3322",95584,286412,36.34,"22.00.31.25","2021-05-25 14:22:25","H230",1621952545,"SP22w4","Euthermic",0,14.3736111111111,"Day",0.0149670021937878,2021-05-25,14
"3323",95611,286413,36.39,"22.00.31.25","2021-05-25 14:37:25","H230",1621953445,"SP22w4","Euthermic",0,14.6236111111111,"Day",0.0144491001815474,2021-05-25,15
"3324",95638,286414,35.28,"22.00.31.25","2021-05-25 14:52:25","H230",1621954345,"SP22w4","Euthermic",0,14.8736111111111,"Day",0.00703863237657723,2021-05-25,15
"3325",95665,286415,36.53,"22.00.31.25","2021-05-25 15:07:25","H230",1621955245,"SP22w4","Euthermic",0,15.1236111111111,"Day",0.0124215521298206,2021-05-25,15
"3326",95692,286416,35.7,"22.00.31.25","2021-05-25 15:22:25","H230",1621956145,"SP22w4","Euthermic",0,15.3736111111111,"Day",0.0089370219206972,2021-05-25,15
"3327",95719,286417,36.67,"22.00.31.25","2021-05-25 15:37:25","H230",1621957045,"SP22w4","Euthermic",0,15.6236111111111,"Day",0.0095962708220332,2021-05-25,16
"3328",95746,286418,35.07,"22.00.31.25","2021-05-25 15:52:25","H230",1621957945,"SP22w4","Euthermic",0,15.8736111111111,"Day",0.00573690163542257,2021-05-25,16
"3329",95773,286419,35.71,"22.00.31.25","2021-05-25 16:07:25","H230",1621958845,"SP22w4","Euthermic",0,16.1236111111111,"Day",0.00867535856136672,2021-05-25,16
"3330",95800,286420,35.38,"22.00.31.25","2021-05-25 16:22:25","H230",1621959745,"SP22w4","Euthermic",0,16.3736111111111,"Day",0.00711922432019446,2021-05-25,16
"3331",95827,286421,36.19,"22.00.31.25","2021-05-25 16:37:25","H230",1621960645,"SP22w4","Euthermic",0,16.6236111111111,"Day",0.0144682710519656,2021-05-25,17
"3332",95854,286422,36.99,"22.00.31.25","2021-05-25 16:52:25","H230",1621961545,"SP22w4","Euthermic",0,16.8736111111111,"Day",0.00345195376747745,2021-05-25,17
"3333",95881,286423,35.66,"22.00.31.25","2021-05-25 17:07:25","H230",1621962445,"SP22w4","Euthermic",0,17.1236111111111,"Night",0.00818819947336116,2021-05-25,17
"3334",95908,286424,37.61,"22.00.31.25","2021-05-25 17:22:25","H230",1621963345,"SP22w4","Euthermic",0,17.3736111111111,"Night",0.000372328380211106,2021-05-25,17
"3335",95935,286425,34.96,"22.00.31.25","2021-05-25 17:37:25","H230",1621964245,"SP22w4","Euthermic",0,17.6236111111111,"Night",0.00497341441343951,2021-05-25,18
"3336",95962,286426,35.01,"22.00.31.25","2021-05-25 17:52:25","H230",1621965145,"SP22w4","Euthermic",0,17.8736111111111,"Night",0.00515927580940009,2021-05-25,18
"3337",95989,286427,35.48,"22.00.31.25","2021-05-25 18:07:25","H230",1621966045,"SP22w4","Euthermic",0,18.1236111111111,"Night",0.00719115029414171,2021-05-25,18
"3338",96016,286428,36.9,"22.00.31.25","2021-05-25 18:22:25","H230",1621966945,"SP22w4","Euthermic",0,18.3736111111111,"Night",0.00764945216598793,2021-05-25,18
"3339",96043,286429,34.86,"22.00.31.25","2021-05-25 18:37:25","H230",1621967845,"SP22w4","Euthermic",0,18.6236111111111,"Night",0.00460957619582144,2021-05-25,19
"3340",96070,286430,36.99,"22.00.31.25","2021-05-25 18:52:25","H230",1621968745,"SP22w4","Euthermic",0,18.8736111111111,"Night",0.00681432886472354,2021-05-25,19
"3341",96097,286431,36.31,"22.00.31.25","2021-05-25 19:07:25","H230",1621969645,"SP22w4","Euthermic",0,19.1236111111111,"Night",0.0118118728463312,2021-05-25,19
"3342",96124,286432,34.37,"22.00.31.25","2021-05-25 19:22:25","H230",1621970545,"SP22w4","Euthermic",0,19.3736111111111,"Night",0.00427294983144849,2021-05-25,19
"3343",96151,286433,36.13,"22.00.31.25","2021-05-25 19:37:25","H230",1621971445,"SP22w4","Euthermic",0,19.6236111111111,"Night",0.00909519684761171,2021-05-25,20
"3344",96178,286434,36.18,"22.00.31.25","2021-05-25 19:52:25","H230",1621972345,"SP22w4","Euthermic",0,19.8736111111111,"Night",0.00912615462936392,2021-05-25,20
"3345",96205,286435,36.31,"22.00.31.25","2021-05-25 20:07:25","H230",1621973245,"SP22w4","Euthermic",0,20.1236111111111,"Night",0.00958323344195735,2021-05-25,20
"3346",96232,286436,35.15,"22.00.31.25","2021-05-25 20:22:25","H230",1621974145,"SP22w4","Euthermic",0,20.3736111111111,"Night",0.00582010626034253,2021-05-25,20
"3347",96260,286437,33.92,"22.00.31.25","2021-05-25 20:37:25","H230",1621975045,"SP22w4","Euthermic",0,20.6236111111111,"Night",0.00572498476922539,2021-05-25,21
"3348",96287,286438,36.6,"22.00.31.25","2021-05-25 20:52:25","H230",1621975945,"SP22w4","Euthermic",0,20.8736111111111,"Night",0.00951247707281625,2021-05-25,21
"3349",96314,286439,36.36,"22.00.31.25","2021-05-25 21:07:25","H230",1621976845,"SP22w4","Euthermic",0,21.1236111111111,"Night",0.00846979399918086,2021-05-25,21
"3350",96341,286440,36.28,"22.00.31.25","2021-05-25 21:22:25","H230",1621977745,"SP22w4","Euthermic",0,21.3736111111111,"Night",0.00823040278026644,2021-05-25,21
"3351",96368,286441,35.69,"22.00.31.25","2021-05-25 21:37:25","H230",1621978645,"SP22w4","Euthermic",0,21.6236111111111,"Night",0.00732036650331315,2021-05-25,22
"3352",96395,286442,35.96,"22.00.31.25","2021-05-25 21:52:25","H230",1621979545,"SP22w4","Euthermic",0,21.8736111111111,"Night",0.00776970119388793,2021-05-25,22
"3353",96422,286443,35.94,"22.00.31.25","2021-05-25 22:07:25","H230",1621980445,"SP8w1","Euthermic",1,22.1236111111111,"Night",0.00783006469109233,2021-05-25,22
"3354",96449,286444,35.81,"22.00.31.25","2021-05-25 22:22:25","H230",1621981345,"SP8w1","Euthermic",1,22.3736111111111,"Night",0.00784954921742245,2021-05-25,22
"3355",96476,286445,34.84,"22.00.31.25","2021-05-25 22:37:25","H230",1621982245,"SP8w1","Euthermic",1,22.6236111111111,"Night",0.00466632712204417,2021-05-25,23
"3356",96503,286446,37.04,"22.00.31.25","2021-05-25 22:52:25","H230",1621983145,"SP8w1","Euthermic",1,22.8736111111111,"Night",0.00764713830098363,2021-05-25,23
"3357",96530,286447,36.59,"22.00.31.25","2021-05-25 23:07:25","H230",1621984045,"SP8w1","Euthermic",1,23.1236111111111,"Night",0.00812961128616479,2021-05-25,23
"3358",96557,286448,36.64,"22.00.31.25","2021-05-25 23:22:25","H230",1621984945,"SP8w1","Euthermic",1,23.3736111111111,"Night",0.00767101505988936,2021-05-25,23
"3359",96584,286449,34.78,"22.00.31.25","2021-05-25 23:37:25","H230",1621985845,"SP8w1","Euthermic",1,23.6236111111111,"Night",0.00351413662936936,2021-05-25,24
"3360",96611,286450,35.11,"22.00.31.25","2021-05-25 23:52:25","H230",1621986745,"SP8w1","Euthermic",1,23.8736111111111,"Night",0.00354614083503475,2021-05-25,24
"3361",96638,286451,35.49,"22.00.31.25","2021-05-26 00:07:25","H230",1621987645,"SP8w1","Euthermic",1,0.123611111111111,"Night",0.00467415541408073,2021-05-26,0
"3362",96665,286452,34.89,"22.00.31.25","2021-05-26 00:22:24","H230",1621988544,"SP8w1","Euthermic",1,0.373333333333333,"Night",0.00392789362720663,2021-05-26,0
"3363",96692,286453,35.11,"22.00.31.25","2021-05-26 00:37:24","H230",1621989444,"SP8w1","Euthermic",1,0.623333333333333,"Night",0.00515063032014098,2021-05-26,1
"3364",96719,286454,36.53,"22.00.31.25","2021-05-26 00:52:24","H230",1621990344,"SP8w1","Euthermic",1,0.873333333333333,"Night",0.00880433556373327,2021-05-26,1
"3365",96746,286455,35.92,"22.00.31.25","2021-05-26 01:07:24","H230",1621991244,"SP8w1","Euthermic",1,1.12333333333333,"Night",0.00859484407247803,2021-05-26,1
"3366",96773,286456,35.63,"22.00.31.25","2021-05-26 01:22:24","H230",1621992144,"SP8w1","Euthermic",1,1.37333333333333,"Night",0.00853765791665528,2021-05-26,1
"3367",96800,286457,35.09,"22.00.31.25","2021-05-26 01:37:24","H230",1621993044,"SP8w1","Euthermic",1,1.62333333333333,"Night",0.00616847738052396,2021-05-26,2
"3368",96827,286458,36.61,"22.00.31.25","2021-05-26 01:52:24","H230",1621993944,"SP8w1","Euthermic",1,1.87333333333333,"Night",0.00940184427977865,2021-05-26,2
"3369",96854,286459,34.78,"22.00.31.25","2021-05-26 02:07:24","H230",1621994844,"SP8w1","Euthermic",1,2.12333333333333,"Night",0.00497383746125997,2021-05-26,2
"3370",96880,286460,35.82,"22.00.31.25","2021-05-26 02:22:24","H230",1621995744,"SP8w1","Euthermic",1,2.37333333333333,"Night",0.00875612368217177,2021-05-26,2
"3371",96907,286461,35.78,"22.00.31.25","2021-05-26 02:37:24","H230",1621996644,"SP8w1","Euthermic",1,2.62333333333333,"Night",0.00861892124511354,2021-05-26,3
"3372",96934,286462,35.6,"22.00.31.25","2021-05-26 02:52:24","H230",1621997544,"SP8w1","Euthermic",1,2.87333333333333,"Night",0.00823666979725917,2021-05-26,3
"3373",96961,286463,34.45,"22.00.31.25","2021-05-26 03:07:24","H230",1621998444,"SP8w1","Euthermic",1,3.12333333333333,"Night",0.00482509410281159,2021-05-26,3
"3374",96988,286464,36.37,"22.00.31.25","2021-05-26 03:22:24","H230",1621999344,"SP8w1","Euthermic",1,3.37333333333333,"Night",0.00882186139646277,2021-05-26,3
"3375",97015,286465,35.85,"22.00.31.25","2021-05-26 03:37:24","H230",1622000244,"SP8w1","Euthermic",1,3.62333333333333,"Night",0.00818786444306618,2021-05-26,4
"3376",97042,286466,36.46,"22.00.31.25","2021-05-26 03:52:24","H230",1622001144,"SP8w1","Euthermic",1,3.87333333333333,"Night",0.0092386259997036,2021-05-26,4
"3377",97069,286467,35.72,"22.00.31.25","2021-05-26 04:07:24","H230",1622002044,"SP8w1","Euthermic",1,4.12333333333333,"Night",0.0081616254682736,2021-05-26,4
"3378",97096,286468,36.66,"22.00.31.25","2021-05-26 04:22:24","H230",1622002944,"SP8w1","Euthermic",1,4.37333333333333,"Night",0.00978727911095895,2021-05-26,4
"3379",97123,286469,36.56,"22.00.31.25","2021-05-26 04:37:24","H230",1622003844,"SP8w1","Euthermic",1,4.62333333333333,"Night",0.00967426998004661,2021-05-26,5
"3380",97150,286470,36.4,"22.00.31.25","2021-05-26 04:52:24","H230",1622004744,"SP8w1","Euthermic",1,4.87333333333333,"Night",0.00944167429921492,2021-05-26,5
"3381",97177,286471,36.17,"22.00.31.25","2021-05-26 05:07:24","H230",1622005644,"SP8w1","Euthermic",1,5.12333333333333,"Night",0.00923766916666382,2021-05-26,5
"3382",97204,286472,34.86,"22.00.31.25","2021-05-26 05:22:24","H230",1622006544,"SP8w1","Euthermic",1,5.37333333333333,"Night",0.00538919656312309,2021-05-26,5
"3383",97231,286473,36.3,"22.00.31.25","2021-05-26 05:37:24","H230",1622007444,"SP8w1","Euthermic",1,5.62333333333333,"Night",0.010220486844849,2021-05-26,6
"3384",97258,286474,36.46,"22.00.31.25","2021-05-26 05:52:24","H230",1622008344,"SP8w1","Euthermic",1,5.87333333333333,"Night",0.0107152848949048,2021-05-26,6
"3385",97285,286475,36.37,"22.00.31.25","2021-05-26 06:07:24","H230",1622009244,"SP8w1","Euthermic",1,6.12333333333333,"Night",0.0112305914241546,2021-05-26,6
"3386",97312,286476,36.25,"22.00.31.25","2021-05-26 06:22:24","H230",1622010144,"SP8w1","Euthermic",1,6.37333333333333,"Night",0.0117867913741026,2021-05-26,6
"3387",97339,286477,36.31,"22.00.31.25","2021-05-26 06:37:24","H230",1622011044,"SP8w1","Euthermic",1,6.62333333333333,"Night",0.0123505037624566,2021-05-26,7
