"","ID","Period","State","DayNight","num_Period","floordate","todfloor","mean_BTind","median_BTind","std_BTind"
"286","H263","SP22w1","Euthermic","Night",-3,2021-04-29,21,35.1175,35.31,0.549143272137001
"287","H263","SP22w1","Euthermic","Night",-3,2021-04-29,22,33.66,33.665,0.151217282962851
"288","H263","SP22w1","Euthermic","Night",-3,2021-04-29,23,36.515,36.625,0.656074182797442
"289","H263","SP22w1","Euthermic","Night",-3,2021-04-29,24,36.15,36.15,1.61220346110533
"290","H263","SP22w1","Euthermic","Night",-3,2021-04-30,0,35.735,35.735,0.00707106781186909
"291","H263","SP22w1","Euthermic","Night",-3,2021-04-30,1,35.5525,35.88,1.11538857205311
"292","H263","SP22w1","Euthermic","Night",-3,2021-04-30,2,35.7775,35.61,0.648453287960408
"293","H263","SP22w1","Euthermic","Night",-3,2021-04-30,3,35.245,35.33,0.718772101109476
"294","H263","SP22w1","Euthermic","Night",-3,2021-04-30,4,34.6625,35.085,1.02928373153373
"295","H263","SP22w1","Euthermic","Night",-3,2021-04-30,5,34.22,34.35,0.574978260458604
"296","H263","SP22w1","Euthermic","Night",-3,2021-04-30,6,34.41,34.38,0.193735214489605
"297","H263","SP22w1","Euthermic","Night",-3,2021-04-30,7,34.505,34.48,0.141774468787578
"298","H263","SP22w1","Euthermic","Night",-3,2021-04-30,8,35.85,35.85,1.02231762839801
"299","H263","SP22w1","Euthermic","Night",-3,2021-04-30,9,36.565,36.565,0.0212132034355972
"300","H263","SP22w1","Euthermic","Night",-3,2021-04-30,17,35.74,35.74,0.42426406871193
"301","H263","SP22w1","Euthermic","Night",-3,2021-04-30,18,35.445,35.545,0.29715315916207
"302","H263","SP22w1","Euthermic","Night",-3,2021-04-30,19,35.71,35.7,1.016267681273
"303","H263","SP22w1","Euthermic","Night",-3,2021-04-30,20,35.7025,35.915,0.592811099761131
"304","H263","SP22w1","Euthermic","Night",-3,2021-04-30,21,35.22,35.285,0.261151297144011
"305","H263","SP22w1","Euthermic","Night",-3,2021-04-30,22,35.4225,35.31,0.286632749931571
"306","H263","SP22w1","Euthermic","Night",-3,2021-04-30,23,34.9575,35.03,0.673863240328976
"307","H263","SP22w1","Euthermic","Night",-3,2021-04-30,24,35.79,35.79,0.0282842712474613
"308","H263","SP22w1","Euthermic","Night",-3,2021-05-01,0,35.615,35.615,0.403050865276332
"309","H263","SP22w1","Euthermic","Night",-3,2021-05-01,1,35.68,35.68,1.55970082601333
"310","H263","SP22w1","Euthermic","Night",-3,2021-05-01,2,35.64,35.685,0.771967184103921
"311","H263","SP22w1","Euthermic","Night",-3,2021-05-01,3,34.935,34.83,0.788817680667299
"312","H263","SP22w1","Euthermic","Night",-3,2021-05-01,4,35.4125,35.375,0.145459043491056
"313","H263","SP22w1","Euthermic","Night",-3,2021-05-01,5,35.595,35.62,0.235584379787796
"314","H263","SP22w1","Euthermic","Night",-3,2021-05-01,6,35.61,35.265,0.777388791618026
"315","H263","SP22w1","Euthermic","Night",-3,2021-05-01,7,35.32,35.265,0.127801930084537
"316","H263","SP22w1","Euthermic","Night",-3,2021-05-01,8,35.44,35.28,0.669178600972866
"317","H263","SP22w1","Euthermic","Night",-3,2021-05-01,9,36.49,36.49,0
"318","H263","SP22w1","Euthermic","Night",-3,2021-05-01,17,36.225,36.225,0.0212132034355972
"319","H263","SP22w1","Euthermic","Night",-3,2021-05-01,18,35.1275,35.11,0.213131414859471
"320","H263","SP22w1","Euthermic","Night",-3,2021-05-01,19,34.45,34.585,0.490781689416656
"321","H263","SP22w1","Euthermic","Night",-3,2021-05-01,20,36.3925,36.735,0.729902961586905
"322","H263","SP22w1","Euthermic","Night",-3,2021-05-01,21,36.375,36.455,1.30088431461064
"323","H263","SP22w1","Euthermic","Night",-3,2021-05-01,22,36.515,36.605,1.1733285984753
"324","H263","SP22w1","Euthermic","Night",-3,2021-05-01,23,36.265,36.355,0.935610317742737
"325","H263","SP22w1","Euthermic","Night",-3,2021-05-01,24,34.595,34.595,0.487903679018716
"326","H263","SP22w1","Euthermic","Night",-3,2021-05-02,0,35.81,35.81,0.0424264068711945
"327","H263","SP22w1","Euthermic","Night",-3,2021-05-02,1,35.58,35.265,1.27433642862995
"328","H263","SP22w1","Euthermic","Night",-3,2021-05-02,2,35.655,35.33,0.851567182708838
"329","H263","SP22w1","Euthermic","Night",-3,2021-05-02,3,35.5025,35.415,0.616840065711258
"330","H263","SP22w1","Euthermic","Night",-3,2021-05-02,4,34.7925,34.955,0.610430176187252
"331","H263","SP22w1","Euthermic","Night",-3,2021-05-02,5,36.3925,36.34,1.05629462430391
"332","H263","SP22w1","Euthermic","Night",-3,2021-05-02,6,35.56,35.48,0.197484176581316
"333","H263","SP22w1","Euthermic","Night",-3,2021-05-02,7,36.3975,36.45,0.196871362400257
"334","H263","SP22w1","Euthermic","Night",-3,2021-05-02,8,35.37,35.4,0.240554914035585
"335","H263","SP22w1","Euthermic","Night",-3,2021-05-02,9,35.38,35.38,0.381837661840735
"336","H263","SP22w1","Euthermic","Night",-3,2021-05-02,17,34.875,34.875,0.106066017177986
"337","H263","SP22w1","Euthermic","Night",-3,2021-05-02,18,35.305,35.33,0.075498344352706
"338","H263","SP22w1","Euthermic","Night",-3,2021-05-02,19,35.1525,35.185,0.234574082114796
"339","H263","SP22w1","Euthermic","Night",-3,2021-05-02,20,35.535,35.21,0.984428768372807
"340","H263","SP22w1","Euthermic","Night",-3,2021-05-02,21,37.02,37.035,0.0496655480858365
"341","H263","SP22w1","Euthermic","Night",-3,2021-05-02,22,36.6575,36.745,1.00377205247673
"342","H263","SP22w1","Euthermic","Night",-3,2021-05-02,23,35.52,35.355,1.25970896109644
"343","H263","SP22w1","Euthermic","Night",-3,2021-05-02,24,37.19,37.19,0.254558441227157
"344","H263","SP22w1","Euthermic","Night",-3,2021-05-03,0,35.11,35.11,0.113137084989845
"345","H263","SP22w1","Euthermic","Night",-3,2021-05-03,1,35.3875,35.18,0.788178279325177
"346","H263","SP22w1","Euthermic","Night",-3,2021-05-03,2,36.0525,35.99,0.742624849211679
"347","H263","SP22w1","Euthermic","Night",-3,2021-05-03,3,35.4325,35.375,0.997542814452928
"348","H263","SP22w1","Euthermic","Night",-3,2021-05-03,4,36.205,36.375,1.25013332622298
"349","H263","SP22w1","Euthermic","Night",-3,2021-05-03,5,36.8525,36.87,0.072284161474004
"350","H263","SP22w1","Euthermic","Night",-3,2021-05-03,6,35.765,35.725,0.338082830087541
"351","H263","SP22w1","Euthermic","Night",-3,2021-05-03,7,35.2775,35.1,0.46075119822597
"352","H263","SP22w1","Euthermic","Night",-3,2021-05-03,8,35.9075,36.23,0.741322017299726
"353","H263","SP22w1","Euthermic","Night",-3,2021-05-03,9,36.52,36.52,0.254558441227157
"354","H263","SP22w1","Euthermic","Night",-3,2021-05-03,17,35.665,35.665,0.728319984622145
"355","H263","SP22w1","Euthermic","Night",-3,2021-05-03,18,36.3425,36.315,0.137446959466795
"356","H263","SP22w1","Euthermic","Night",-3,2021-05-03,19,35.735,35.795,1.1070832549241
"357","H263","SP22w1","Euthermic","Night",-3,2021-05-03,20,34.82,34.815,0.194079021706795
"358","H263","SP22w1","Euthermic","Night",-3,2021-05-03,21,36.6625,37.26,1.3040801355745
"359","H263","SP22w1","Euthermic","Night",-3,2021-05-03,22,35.5375,35.24,0.884246383462588
"360","H263","SP22w1","Euthermic","Night",-3,2021-05-03,23,35.7525,35.77,0.16276260831858
"361","H263","SP22w1","Euthermic","Night",-3,2021-05-03,24,35.63,35.63,0.0424264068711894
"362","H263","SP22w1","Euthermic","Night",-3,2021-05-04,0,35.785,35.785,1.09601551083915
"363","H263","SP22w1","Euthermic","Night",-3,2021-05-04,1,35.26,35.115,0.498598034492715
"364","H263","SP22w1","Euthermic","Night",-3,2021-05-04,2,35.65,35.775,1.61272026919322
"365","H263","SP22w1","Euthermic","Night",-3,2021-05-04,3,35.165,35.35,0.548057174632966
"366","H263","SP22w1","Euthermic","Night",-3,2021-05-04,4,35.35,35.365,0.355621521658445
"367","H263","SP22w1","Euthermic","Night",-3,2021-05-04,5,35.1625,35.085,0.232145787527294
"368","H263","SP22w1","Euthermic","Night",-3,2021-05-04,6,35.82,35.6,0.695701085237046
"369","H263","SP22w1","Euthermic","Night",-3,2021-05-04,7,35.7725,35.715,0.223364425696366
"370","H263","SP22w1","Euthermic","Night",-3,2021-05-04,8,36.5375,36.555,0.198053023203382
"371","H263","SP22w1","Euthermic","Night",-3,2021-05-04,9,35.53,35.53,0.254558441227157
"372","H263","SP22w1","Euthermic","Night",-3,2021-05-04,17,35.215,35.215,0.261629509039021
"373","H263","SP22w1","Euthermic","Night",-3,2021-05-04,18,35.885,35.94,0.897422234328226
"374","H263","SP22w1","Euthermic","Night",-3,2021-05-04,19,36.855,36.77,0.342296168057234
"375","H263","SP22w1","Euthermic","Night",-3,2021-05-04,20,35.06,34.965,1.43310850949954
"376","H263","SP22w1","Euthermic","Night",-3,2021-05-04,21,34.94,35.035,0.436882898116492
"377","H263","SP22w1","Euthermic","Night",-3,2021-05-04,22,34.165,34.165,0.275771644662754
"378","H263","SP22w2","Euthermic","Day",-2,2021-05-05,9,35.76,35.76,1.49906637611548
"379","H263","SP22w2","Euthermic","Day",-2,2021-05-05,10,34.81,34.825,0.158534959341255
"380","H263","SP22w2","Euthermic","Day",-2,2021-05-05,11,36,36.235,0.789978902671879
"381","H263","SP22w2","Euthermic","Day",-2,2021-05-05,12,35.06,35.055,0.116332855777436
"382","H263","SP22w2","Euthermic","Day",-2,2021-05-05,13,35.205,35.08,0.374922214154704
"383","H263","SP22w2","Euthermic","Day",-2,2021-05-05,14,34.945,35.09,0.549696886171523
"384","H263","SP22w2","Euthermic","Day",-2,2021-05-05,15,35.2525,35.065,0.672972262925202
"385","H263","SP22w2","Euthermic","Day",-2,2021-05-05,16,35.1375,34.825,0.669645428566492
"386","H263","SP22w2","Euthermic","Day",-2,2021-05-05,17,34.725,34.725,0.275771644662754
"387","H263","SP22w2","Euthermic","Day",-2,2021-05-06,9,36.63,36.63,0.169705627484773
"388","H263","SP22w2","Euthermic","Day",-2,2021-05-06,10,36.695,36.75,0.168424067955462
"389","H263","SP22w2","Euthermic","Day",-2,2021-05-06,11,36.5,36.505,0.145830952361516
"390","H263","SP22w2","Euthermic","Day",-2,2021-05-06,12,35.9425,35.885,0.219298122806983
"391","H263","SP22w2","Euthermic","Day",-2,2021-05-06,13,35.88,35.88,0.0416333199893235
"392","H263","SP22w2","Euthermic","Day",-2,2021-05-06,14,36.42,36.405,0.0920144916122822
"393","H263","SP22w2","Euthermic","Day",-2,2021-05-06,15,36.3775,36.37,0.059090326337453
"394","H263","SP22w2","Euthermic","Day",-2,2021-05-06,16,36.32,36.265,0.127801930084537
"395","H263","SP22w2","Euthermic","Day",-2,2021-05-06,17,35.47,35.47,1.11722871427474
"396","H263","SP22w2","Euthermic","Day",-2,2021-05-07,9,36.47,36.47,0.0848528137423889
"397","H263","SP22w2","Euthermic","Day",-2,2021-05-07,10,36.3575,36.38,0.173661548229116
"398","H263","SP22w2","Euthermic","Day",-2,2021-05-07,11,36.2875,36.33,0.202216880271324
"399","H263","SP22w2","Euthermic","Day",-2,2021-05-07,12,36.5825,36.51,0.179884222024428
"400","H263","SP22w2","Euthermic","Day",-2,2021-05-07,13,36.5,36.5,0.134660065844825
"401","H263","SP22w2","Euthermic","Day",-2,2021-05-07,14,36.1625,36.16,0.110566721937478
"402","H263","SP22w2","Euthermic","Day",-2,2021-05-07,15,36.135,36.17,0.0984885780179607
"403","H263","SP22w2","Euthermic","Day",-2,2021-05-07,16,36.5875,36.58,0.130989821487524
"404","H263","SP22w2","Euthermic","Day",-2,2021-05-07,17,35.7,35.7,0.862670273047587
"405","H263","SP22w2","Euthermic","Day",-2,2021-05-08,9,35.42,35.42,1.65462986797652
"406","H263","SP22w2","Euthermic","Day",-2,2021-05-08,10,36.49,36.515,0.208326666559996
"407","H263","SP22w2","Euthermic","Day",-2,2021-05-08,11,36.4325,36.38,0.170562793910826
"408","H263","SP22w2","Euthermic","Day",-2,2021-05-08,12,36.265,36.25,0.15
"409","H263","SP22w2","Euthermic","Day",-2,2021-05-08,13,35.365,35.21,0.462565310703977
"410","H263","SP22w2","Euthermic","Day",-2,2021-05-08,14,35.6125,35.68,0.724356035846093
"411","H263","SP22w2","Euthermic","Day",-2,2021-05-08,15,35.2,34.905,0.874185335040572
"412","H263","SP22w2","Euthermic","Day",-2,2021-05-08,16,36.0975,36.115,0.155
"413","H263","SP22w2","Euthermic","Day",-2,2021-05-08,17,35.94,35.94,0.0565685424949226
"414","H263","SP22w2","Euthermic","Day",-2,2021-05-09,9,34.96,34.96,0.0282842712474613
"415","H263","SP22w2","Euthermic","Day",-2,2021-05-09,10,35.3925,35.22,0.616840065711256
"416","H263","SP22w2","Euthermic","Day",-2,2021-05-09,11,35.715,35.685,0.82002032495136
"417","H263","SP22w2","Euthermic","Day",-2,2021-05-09,12,35.5325,35.765,0.938345174584848
"418","H263","SP22w2","Euthermic","Day",-2,2021-05-09,13,36.205,36.19,0.159478316185409
"419","H263","SP22w2","Euthermic","Day",-2,2021-05-09,14,36.025,36.39,0.997780871066721
"420","H263","SP22w2","Euthermic","Day",-2,2021-05-09,15,35.415,35.355,0.589265079003782
"421","H263","SP22w2","Euthermic","Day",-2,2021-05-09,16,35.21,35.22,0.0828653526310384
"422","H263","SP22w2","Euthermic","Day",-2,2021-05-09,17,35.935,35.935,0.502045814642449
"423","H263","SP22w2","Euthermic","Day",-2,2021-05-10,9,36.035,36.035,0.0494974746830585
"424","H263","SP22w2","Euthermic","Day",-2,2021-05-10,10,35.8575,36.135,0.722697493192462
"425","H263","SP22w2","Euthermic","Day",-2,2021-05-10,11,36.235,36.22,0.118180652674908
"426","H263","SP22w2","Euthermic","Day",-2,2021-05-10,12,35.2975,35.155,0.560498290214462
"427","H263","SP22w2","Euthermic","Day",-2,2021-05-10,13,35.39,35.395,0.0141421356237315
"428","H263","SP22w2","Euthermic","Day",-2,2021-05-10,14,35.125,35.31,0.412997175131582
"429","H263","SP22w2","Euthermic","Day",-2,2021-05-10,15,36.41,36.405,0.122474487139157
"430","H263","SP22w2","Euthermic","Day",-2,2021-05-10,16,35.1125,35.215,0.243909136086919
"431","H263","SP22w2","Euthermic","Day",-2,2021-05-10,17,36.205,36.205,0.134350288425442
"432","H263","SP22w2","Euthermic","Day",-2,2021-05-11,9,35.38,35.38,0.834386001800126
"433","H263","SP22w2","Euthermic","Day",-2,2021-05-11,10,35.0875,35.11,0.0684957419601148
"434","H263","SP22w2","Euthermic","Day",-2,2021-05-11,11,34.815,34.755,0.479756882875759
"435","H263","SP22w2","Euthermic","Day",-2,2021-05-11,12,36.2775,36.29,0.0634428877022494
"436","H263","SP22w2","Euthermic","Day",-2,2021-05-11,13,35.385,35.12,0.55024237083913
"437","H263","SP22w2","Euthermic","Day",-2,2021-05-11,14,35.0975,34.795,0.814468129108396
"438","H263","SP22w2","Euthermic","Day",-2,2021-05-11,15,36.3775,36.405,0.174618632071914
"439","H263","SP22w2","Euthermic","Day",-2,2021-05-11,16,36.2125,36.255,0.243909136086919
"440","H263","SP22w2","Euthermic","Day",-2,2021-05-11,17,36.32,36.32,0.0565685424949226
"441","H263","SP22w2","Euthermic","Night",-2,2021-05-04,22,34.445,34.445,0.176776695296637
"442","H263","SP22w2","Euthermic","Night",-2,2021-05-04,23,34.7725,34.525,0.848621431106552
"443","H263","SP22w2","Euthermic","Night",-2,2021-05-04,24,37.68,37.68,0.0848528137423889
"444","H263","SP22w2","Euthermic","Night",-2,2021-05-05,0,36.89,36.89,0.452548339959391
"445","H263","SP22w2","Euthermic","Night",-2,2021-05-05,1,36.9925,37.065,0.225148099407182
"446","H263","SP22w2","Euthermic","Night",-2,2021-05-05,2,36.7275,37.105,1.21609689855154
"447","H263","SP22w2","Euthermic","Night",-2,2021-05-05,3,36.485,36.485,0.377932974657323
"448","H263","SP22w2","Euthermic","Night",-2,2021-05-05,4,35.62,35.495,0.383405790253615
"449","H263","SP22w2","Euthermic","Night",-2,2021-05-05,5,35.06,35.075,0.617035925480303
"450","H263","SP22w2","Euthermic","Night",-2,2021-05-05,6,35.42,35.475,0.637861008893525
"451","H263","SP22w2","Euthermic","Night",-2,2021-05-05,7,36.15,36.325,0.528078277025922
"452","H263","SP22w2","Euthermic","Night",-2,2021-05-05,8,35.26,35.245,0.0594418483337584
"453","H263","SP22w2","Euthermic","Night",-2,2021-05-05,9,34.94,34.94,0.339411254969541
"454","H263","SP22w2","Euthermic","Night",-2,2021-05-05,17,35.595,35.595,0.982878425849301
"455","H263","SP22w2","Euthermic","Night",-2,2021-05-05,18,36.3125,36.515,0.874237763235303
"456","H263","SP22w2","Euthermic","Night",-2,2021-05-05,19,35.2275,35.295,0.208226639346011
"457","H263","SP22w2","Euthermic","Night",-2,2021-05-05,20,35.26,34.78,1.26820082531645
"458","H263","SP22w2","Euthermic","Night",-2,2021-05-05,21,34.6675,34.785,0.392205303380768
"459","H263","SP22w2","Euthermic","Night",-2,2021-05-05,22,35.3,34.76,1.27728879532652
"460","H263","SP22w2","Euthermic","Night",-2,2021-05-05,23,34.865,35.01,0.825489753621046
"461","H263","SP22w2","Euthermic","Night",-2,2021-05-05,24,34.455,34.455,0.00707106781186407
"462","H263","SP22w2","Euthermic","Night",-2,2021-05-06,0,36.11,36.11,1.25865007051206
"463","H263","SP22w2","Euthermic","Night",-2,2021-05-06,1,36.0325,35.625,0.8966744113668
"464","H263","SP22w2","Euthermic","Night",-2,2021-05-06,2,37.0125,37.18,0.38317750455892
"465","H263","SP22w2","Euthermic","Night",-2,2021-05-06,3,36.6275,36.64,0.160701586799881
"466","H263","SP22w2","Euthermic","Night",-2,2021-05-06,4,36.1975,36.57,0.95956153181197
"467","H263","SP22w2","Euthermic","Night",-2,2021-05-06,5,35.685,35.365,0.684324484437025
"468","H263","SP22w2","Euthermic","Night",-2,2021-05-06,6,35.41,35.89,1.49418874309774
"469","H263","SP22w2","Euthermic","Night",-2,2021-05-06,7,35.8075,36.035,0.682806707641336
"470","H263","SP22w2","Euthermic","Night",-2,2021-05-06,8,35.0325,35.03,0.124465524008324
"471","H263","SP22w2","Euthermic","Night",-2,2021-05-06,9,35.655,35.655,1.01116269709676
"472","H263","SP22w2","Euthermic","Night",-2,2021-05-06,17,35.35,35.35,0.0707106781186558
"473","H263","SP22w2","Euthermic","Night",-2,2021-05-06,18,34.91,34.845,0.508527285403646
"474","H263","SP22w2","Euthermic","Night",-2,2021-05-06,19,36.035,35.87,0.687919568941989
"475","H263","SP22w2","Euthermic","Night",-2,2021-05-06,20,35.2325,35.22,0.400114566926356
"476","H263","SP22w2","Euthermic","Night",-2,2021-05-06,21,34.175,34.19,0.580488300197917
"477","H263","SP22w2","Euthermic","Night",-2,2021-05-06,22,34.925,35.02,0.752839070895412
"478","H263","SP22w2","Euthermic","Night",-2,2021-05-06,23,35.17,35.1,0.691568266092847
"479","H263","SP22w2","Euthermic","Night",-2,2021-05-06,24,37.295,37.295,0.219203102167831
"480","H263","SP22w2","Euthermic","Night",-2,2021-05-07,0,36.23,36.23,1.03237590053236
"481","H263","SP22w2","Euthermic","Night",-2,2021-05-07,1,35.1075,35.14,0.287097544399114
"482","H263","SP22w2","Euthermic","Night",-2,2021-05-07,2,35.12,35.245,0.316964771964752
"483","H263","SP22w2","Euthermic","Night",-2,2021-05-07,3,35.6525,35.64,0.143614066163451
"484","H263","SP22w2","Euthermic","Night",-2,2021-05-07,4,36.5325,36.985,1.1686281130739
"485","H263","SP22w2","Euthermic","Night",-2,2021-05-07,5,36.035,36.46,1.06750487898963
"486","H263","SP22w2","Euthermic","Night",-2,2021-05-07,6,35.65,35.64,0.606959636219742
"487","H263","SP22w2","Euthermic","Night",-2,2021-05-07,7,36.3975,36.34,0.145
"488","H263","SP22w2","Euthermic","Night",-2,2021-05-07,8,36.2325,36.245,0.0830160627027498
"489","H263","SP22w2","Euthermic","Night",-2,2021-05-07,9,36.08,36.08,0.0848528137423839
"490","H263","SP22w2","Euthermic","Night",-2,2021-05-07,17,35.005,35.005,0.0353553390593304
"491","H263","SP22w2","Euthermic","Night",-2,2021-05-07,18,35.085,35.06,0.19017535767461
"492","H263","SP22w2","Euthermic","Night",-2,2021-05-07,19,35.015,35.19,0.401040313850531
"493","H263","SP22w2","Euthermic","Night",-2,2021-05-07,20,35.68,35.22,1.15273587607917
"494","H263","SP22w2","Euthermic","Night",-2,2021-05-07,21,35.995,35.915,1.44960914272319
"495","H263","SP22w2","Euthermic","Night",-2,2021-05-07,22,35.55,35.205,1.61358813414906
"496","H263","SP22w2","Euthermic","Night",-2,2021-05-07,23,36.09,36.725,1.68017856193918
"497","H263","SP22w2","Euthermic","Night",-2,2021-05-07,24,35.95,35.95,0.636396103067892
"498","H263","SP22w2","Euthermic","Night",-2,2021-05-08,0,35.78,35.78,0.537401153701775
"499","H263","SP22w2","Euthermic","Night",-2,2021-05-08,1,35.2225,35.32,0.934108309209018
"500","H263","SP22w2","Euthermic","Night",-2,2021-05-08,2,35.455,35.425,0.17214335111567
"501","H263","SP22w2","Euthermic","Night",-2,2021-05-08,3,36.27,36.875,1.44985056701257
"502","H263","SP22w2","Euthermic","Night",-2,2021-05-08,4,36.015,36.745,1.51068417171382
"503","H263","SP22w2","Euthermic","Night",-2,2021-05-08,5,35.76,35.74,0.970669871789579
"504","H263","SP22w2","Euthermic","Night",-2,2021-05-08,6,35.32,34.975,0.865755931734422
"505","H263","SP22w2","Euthermic","Night",-2,2021-05-08,7,35.0775,35.085,0.0512347538297999
"506","H263","SP22w2","Euthermic","Night",-2,2021-05-08,8,35.49,35.455,0.168325082306035
"507","H263","SP22w2","Euthermic","Night",-2,2021-05-08,9,35.39,35.39,0.0424264068711945
"508","H263","SP22w2","Euthermic","Night",-2,2021-05-08,17,36.205,36.205,0.516187950266177
"509","H263","SP22w2","Euthermic","Night",-2,2021-05-08,18,36.495,36.435,0.130256157883865
"510","H263","SP22w2","Euthermic","Night",-2,2021-05-08,19,36.5875,36.5,0.238379948821204
